GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0009891,1.5497489058447013e-10,1,273,843,positive regulation of biosynthetic process,BP,2.089118273906658e-8
GO:0071103,1.5531653037381557e-10,0.9999999999584652,81,181,DNA conformation change,BP,2.089118273906658e-8
GO:0000819,1.8808510729036544e-10,0.999999999956544,61,123,sister chromatid segregation,BP,2.5119366350247315e-8
GO:0045814,1.9481692406777247e-10,0.9999999999677309,40,67,"negative regulation of gene expression, epigenetic",BP,2.583519364169171e-8
GO:0006281,2.1789266713597071e-10,1,110,275,DNA repair,BP,2.8494005658593506e-8
GO:0045893,2.391410200933672e-10,1,208,610,positive regulation of DNA-templated transcription,BP,3.08442777354671e-8
GO:0051052,2.4091124386307293e-10,1,98,237,regulation of DNA metabolic process,BP,3.0861221994459364e-8
GO:0016071,2.4896125283737666e-10,1,160,442,mRNA metabolic process,BP,3.167695508230162e-8
GO:0098813,2.6550597953084604e-10,0.9999999999306425,75,165,nuclear chromosome segregation,BP,3.355532282245209e-8
GO:0033554,2.839924558921523e-10,1,303,960,cellular response to stress,BP,3.56524129127008e-8
GO:1901987,3.7353513244373204e-10,1,102,251,regulation of cell cycle phase transition,BP,4.6583046881112036e-8
GO:0043412,1.1294494316358053e-9,1,418,1410,macromolecule modification,BP,1.3721717578796032e-7
GO:2001251,1.8224357738229642e-9,0.9999999995378925,48,92,negative regulation of chromosome organization,BP,2.1737426931956414e-7
GO:1901991,1.8238614280968157e-9,0.9999999994791369,53,106,negative regulation of mitotic cell cycle phase transition,BP,2.1737426931956414e-7
GO:0048583,2.1191324846195905e-9,1,455,1563,regulation of response to stimulus,BP,2.4872732338256556e-7
GO:0018205,2.1265519125162262e-9,0.9999999992753038,68,149,peptidyl-lysine modification,BP,2.4872732338256556e-7
GO:0032501,2.555932567453664e-9,1,789,2911,multicellular organismal process,BP,2.971034949241972e-7
GO:0065009,4.187330889603212e-9,1,360,1200,regulation of molecular function,BP,4.7216543701867114e-7
GO:1902679,4.336254476148781e-9,1,174,507,negative regulation of RNA biosynthetic process,BP,4.831716452092172e-7
GO:0006302,5.025400213316974e-9,0.9999999984219178,56,117,double-strand break repair,BP,5.534111778770289e-7
GO:0045892,7.205806784771477e-9,1,170,496,negative regulation of DNA-templated transcription,BP,7.889101602559982e-7
GO:0051983,1.1583122854410518e-8,0.9999999966510724,48,96,regulation of chromosome segregation,BP,1.2323264772395732e-6
GO:0006807,1.3339550753379437e-8,1,873,3279,nitrogen compound metabolic process,BP,1.4112195518926302e-6
GO:0018193,1.3525464703041056e-8,1,146,416,peptidyl-amino acid modification,BP,1.4228939990109838e-6
GO:0140014,1.3946933758052436e-8,0.9999999949471832,65,146,mitotic nuclear division,BP,1.4590817199882524e-6
GO:0022414,1.517879547346714e-8,1,346,1160,reproductive process,BP,1.579181754479888e-6
GO:0000003,1.542332876239217e-8,1,355,1195,reproduction,BP,1.5958060655198185e-6
GO:0031399,1.7318668689752e-8,1,247,784,regulation of protein modification process,BP,1.772433967916956e-6
GO:0010629,2.112759307720984e-8,1,250,796,negative regulation of gene expression,BP,2.1389984152523574e-6
GO:1901988,2.254545926389531e-8,0.9999999926299126,54,115,negative regulation of cell cycle phase transition,BP,2.2588544543699296e-6
GO:0034641,2.2551358792498898e-8,1,561,2008,cellular nitrogen compound metabolic process,BP,2.2588544543699296e-6
GO:0000075,3.068276839745377e-8,0.9999999892055526,59,131,cell cycle checkpoint signaling,BP,3.0250639355625753e-6
GO:0043414,5.4689638554569185e-8,0.9999999798935609,61,138,macromolecule methylation,BP,5.3085597093870735e-6
GO:0007276,6.016553364054324e-8,1,245,788,gamete generation,BP,5.780495734617703e-6
GO:0044238,6.128524796345105e-8,1,904,3432,primary metabolic process,BP,5.858185301521557e-6
GO:0036211,1.0797830279670683e-7,1,376,1295,protein modification process,BP,1.02177860299738e-5
GO:0051053,1.2127272437062076e-7,0.9999999643790175,42,85,negative regulation of DNA metabolic process,BP,1.139862506027101e-5
GO:0009790,1.216676563705843e-7,1,265,870,embryo development,BP,1.139862506027101e-5
GO:0050684,1.4376173121597243e-7,0.9999999522667782,49,105,regulation of mRNA processing,BP,1.3401867131326617e-5
GO:0044237,1.7364321292863734e-7,1,923,3529,cellular metabolic process,BP,1.610776030866586e-5
GO:0061013,1.7900445525651346e-7,0.9999999495854558,39,77,regulation of mRNA catabolic process,BP,1.6523690671251986e-5
GO:0051321,1.8180019251700682e-7,1,86,225,meiotic cell cycle,BP,1.6699899635550026e-5
GO:0030261,2.1210123171462054e-7,0.9999999482084365,33,61,chromosome condensation,BP,1.9388729584553492e-5
GO:0010639,2.1887038566362977e-7,1,91,242,negative regulation of organelle organization,BP,1.991086102624064e-5
GO:0048731,2.571693608429368e-7,1,566,2065,system development,BP,2.328248189439107e-5
GO:0006305,2.697186245327125e-7,0.9999999565372762,23,36,DNA alkylation,BP,2.4186054374169093e-5
GO:0006306,2.697186245327125e-7,0.9999999565372762,23,36,DNA methylation,BP,2.4186054374169093e-5
GO:0007292,3.0800877574704274e-7,1,157,476,female gamete generation,BP,2.7488688417500294e-5
GO:0051716,3.2227229957599825e-7,1,573,2097,cellular response to stimulus,BP,2.849159471040199e-5
GO:0022412,3.767579926662177e-7,1,207,662,cellular process involved in reproduction in multicellular organism,BP,3.315294280325956e-5
GO:0080135,4.176291077979191e-7,1,126,366,regulation of cellular response to stress,BP,3.640913763399359e-5
GO:0045787,4.493638088775324e-7,1,96,262,positive regulation of cell cycle,BP,3.881637561914134e-5
GO:0007093,4.622232283862157e-7,0.999999841728932,47,103,mitotic cell cycle checkpoint signaling,BP,3.957141770168423e-5
GO:1902531,4.659198006447769e-7,1,225,731,regulation of intracellular signal transduction,BP,3.97001618368407e-5
GO:0140013,4.833308259414994e-7,0.999999798974703,65,158,meiotic nuclear division,BP,4.099821073560529e-5
GO:0043487,5.251968056302211e-7,0.9999998525678581,36,71,regulation of RNA stability,BP,4.4349690792926874e-5
GO:0019953,6.080465580503804e-7,1,259,863,sexual reproduction,BP,5.08894432650965e-5
GO:0033045,6.265561711057144e-7,0.9999998099946674,39,80,regulation of sister chromatid segregation,BP,5.197656060833352e-5
GO:0051129,6.362244196301138e-7,1,139,416,negative regulation of cellular component organization,BP,5.25471142370819e-5
GO:0051248,7.169585177246752e-7,1,157,482,negative regulation of protein metabolic process,BP,5.8956532084163136e-5
GO:0006403,8.021697128328027e-7,0.99999964686907294,70,176,RNA localization,BP,6.539245827859095e-5
GO:0043484,8.107734331736612e-7,0.9999997231512354,45,98,regulation of RNA splicing,BP,6.58089418969535e-5
GO:1903313,8.778045059836931e-7,0.9999998059561287,27,48,positive regulation of mRNA metabolic process,BP,7.064075492384155e-5
GO:2001252,9.166064035312937e-7,0.9999996355004418,57,135,positive regulation of chromosome organization,BP,7.313819993600759e-5
GO:0033047,1.1172564646088146e-6,0.9999997109131262,31,59,regulation of mitotic sister chromatid segregation,BP,8.877239023227252e-5
GO:0032504,1.1353317316863025e-6,0.9999995360267193,274,922,multicellular organism reproduction,BP,8.982954554363346e-5
GO:0048024,1.292659845782619e-6,0.9999996071519562,37,76,"regulation of mRNA splicing, via spliceosome",BP,1.0184969688674684e-4
GO:0009966,1.457166702119352e-6,0.9999991940363243,355,1236,regulation of signal transduction,BP,1.1433294236503966e-4
GO:0043488,1.4882307891486543e-6,0.9999995846873926,33,65,regulation of mRNA stability,BP,1.1628578419277307e-4
GO:0010389,1.5147781947021517e-6,0.9999994499585112,47,106,regulation of G2/M transition of mitotic cell cycle,BP,1.173859596067334e-4
GO:0048609,1.5255707158213998e-6,0.9999991793968973,271,911,multicellular organismal reproductive process,BP,1.1773779569521633e-4
GO:0032259,1.6338833990340808e-6,0.9999992926197887,64,159,methylation,BP,1.2415898453055783e-4
GO:1903046,1.9404211705016515e-6,0.999999363390427,77,204,meiotic cell cycle process,BP,1.450002819909389e-4
GO:0050790,1.980870082459733e-6,0.999998931298744,271,912,regulation of catalytic activity,BP,1.4743780443794163e-4
GO:0048869,2.3581346983709714e-6,0.9999984983596609,501,1821,cellular developmental process,BP,1.7482690750009354e-4
GO:0030071,2.630302331395554e-6,0.9999994939347764,22,37,regulation of mitotic metaphase/anaphase transition,BP,1.9424009099023402e-4
GO:0031570,2.6901299310882796e-6,0.999999048007886,43,96,DNA integrity checkpoint signaling,BP,1.9788217473563826e-4
GO:0043547,2.8048624370452117e-6,0.9999987572087136,64,162,positive regulation of GTPase activity,BP,2.0472234322479994e-4
GO:0023051,2.854250516279662e-6,0.9999982143293309,392,1388,regulation of signaling,BP,2.075227469963796e-4
GO:0051783,3.208533977567472e-6,0.9999985817324647,63,159,regulation of nuclear division,BP,2.3149388249644852e-4
GO:0007010,3.2637809329651825e-6,0.9999983031564312,194,627,cytoskeleton organization,BP,2.3458114026208914e-4
GO:0006304,3.5351106296040926e-6,0.9999990939586609,28,53,DNA modification,BP,2.521578343411919e-4
GO:1902749,3.709318331609553e-6,0.9999985546454825,49,115,regulation of cell cycle G2/M phase transition,BP,2.625946372275921e-4
GO:0044770,4.2637586170157e-6,0.9999980133963429,69,179,cell cycle phase transition,BP,2.995926810336666e-4
GO:0007143,4.513791876435649e-6,0.9999988575605581,27,51,female meiotic nuclear division,BP,3.1481190675985076e-4
GO:1901983,4.651194176518795e-6,0.999998867150512,26,48,regulation of protein acetylation,BP,3.2200969683097584e-4
GO:0018393,4.882799306212284e-6,0.9999983592809213,38,82,internal peptidyl-lysine acetylation,BP,3.3680583785818135e-4
GO:0071704,4.9620475340521645e-6,0.9999963308783208,924,3568,organic substance metabolic process,BP,3.4102305515962153e-4
GO:0006473,5.044245080942407e-6,0.9999982120161087,41,91,protein acetylation,BP,3.4291761414883203e-4
GO:0051301,5.389893035168249e-6,0.9999975422278178,95,269,cell division,BP,3.637888019543129e-4
GO:0046426,6.2008852029740156e-6,0.9999994698722942,13,17,negative regulation of receptor signaling pathway via JAK-STAT,BP,4.140740044581691e-4
GO:1904893,6.2008852029740156e-6,0.9999994698722942,13,17,negative regulation of receptor signaling pathway via STAT,BP,4.140740044581691e-4
GO:0006310,6.227584432643236e-6,0.999997507969629,49,117,DNA recombination,BP,4.1438742915584725e-4
GO:0044703,6.350880154403248e-6,0.9999959373170626,267,908,multi-organism reproductive process,BP,4.2110360629425193e-4
GO:0009653,6.934008603189221e-6,0.9999951206536192,390,1389,anatomical structure morphogenesis,BP,4.5815549476019724e-4
GO:0018394,6.987200824548598e-6,0.9999975995213897,38,83,peptidyl-lysine acetylation,BP,4.6005586967508624e-4
GO:0030154,7.377291300107062e-6,0.9999946233742927,486,1773,cell differentiation,BP,4.840479877084184e-4
GO:0010646,7.560201986838302e-6,0.999994679959684,386,1374,regulation of cell communication,BP,4.943269569935836e-4
GO:0051640,7.826470147469564e-6,0.9999955009361191,139,428,organelle localization,BP,5.08207790851722e-4
GO:0048737,9.030138833475046e-6,0.9999956376578542,70,186,imaginal disc-derived appendage development,BP,5.783896067114578e-4
GO:0007088,9.619917350927453e-6,0.9999959392369547,52,128,regulation of mitotic nuclear division,BP,6.099416284017336e-4
GO:0007281,1.0035778558739977e-5,0.9999939393414861,174,559,germ cell development,BP,6.34173644428297e-4
GO:0010965,1.0718810883382643e-5,0.999997500869563,23,42,regulation of mitotic sister chromatid separation,BP,6.750699924581222e-4
GO:0090068,1.1339016085024447e-5,0.9999944726639728,70,187,positive regulation of cell cycle process,BP,7.023849075562347e-4
GO:0080134,1.2112558689320435e-5,0.9999924485146628,176,567,regulation of response to stress,BP,7.464049456550419e-4
GO:0035120,1.2850003249344452e-5,0.9999937790586836,68,181,post-embryonic appendage morphogenesis,BP,7.882032937733073e-4
GO:0051247,1.338571433149344e-5,0.9999911576526187,222,741,positive regulation of protein metabolic process,BP,8.18397359014133e-4
GO:0006475,1.389105769130565e-5,0.9999950187002106,38,85,internal protein amino acid acetylation,BP,8.465453313429667e-4
GO:0007080,1.4269886543253883e-5,0.999996909261127,21,37,mitotic metaphase chromosome alignment,BP,8.640393360000446e-4
GO:0000724,1.4435277948319623e-5,0.9999953794206593,32,68,double-strand break repair via homologous recombination,BP,8.684687509418748e-4
GO:0000725,1.4435277948319623e-5,0.9999953794206593,32,68,recombinational repair,BP,8.684687509418748e-4
GO:0010608,1.4764724091681857e-5,0.9999920679047344,99,288,post-transcriptional regulation of gene expression,BP,8.854602527721689e-4
GO:0048585,1.6718626365961355e-5,0.9999889117258,222,744,negative regulation of response to stimulus,BP,9.994554066584706e-4
GO:2000279,1.706758218203756e-5,0.9999981841930318,13,18,negative regulation of DNA biosynthetic process,BP,0.001017087468575789
GO:0042532,1.782707378926841e-5,0.9999994674816988,9,10,negative regulation of tyrosine phosphorylation of STAT protein,BP,0.0010556654922192247
GO:0044772,1.860816204157346e-5,0.9999910845378013,64,169,mitotic cell cycle phase transition,BP,0.0010984648884165198
GO:0007444,2.0019935106455484e-5,0.9999890072926425,104,308,imaginal disc development,BP,0.0011781106187176975
GO:0006476,2.1292301669019187e-5,0.9999959896445909,18,30,protein deacetylation,BP,0.0012452028966748456
GO:0034502,2.2184877248375893e-5,0.9999939916784005,25,49,protein localization to chromosome,BP,0.00128939328229681
GO:0010467,2.2365553843254933e-5,0.9999839239140703,335,1183,gene expression,BP,0.0012958945982225651
GO:0007560,2.2442693634333666e-5,0.9999884858633309,81,228,imaginal disc morphogenesis,BP,0.0012963753491660652
GO:0043543,2.271676944511145e-5,0.9999908416180875,44,105,protein acylation,BP,0.0013081941450180236
GO:1905269,2.4822914315574194e-5,0.9999910679815243,36,81,positive regulation of chromatin organization,BP,0.0014070315595103766
GO:0045944,2.4881392879664143e-5,0.9999845543560313,148,468,positive regulation of transcription by RNA polymerase II,BP,0.0014070315595103766
GO:0035114,2.5937062236530012e-5,0.9999871499970716,67,181,imaginal disc-derived appendage morphogenesis,BP,0.0014623377813655588
GO:0051169,2.724565673023898e-5,0.9999862420011597,70,191,nuclear transport,BP,0.0015315312295138216
GO:0010638,2.746503881486084e-5,0.9999841310840271,113,343,positive regulation of organelle organization,BP,0.0015392682914364417
GO:0000381,2.7662389422959703e-5,0.9999918517775171,27,55,"regulation of alternative mRNA splicing, via spliceosome",BP,0.0015435550540480885
GO:0000077,2.7705464832895435e-5,0.9999895940928868,38,88,DNA damage checkpoint signaling,BP,0.0015435550540480885
GO:0018022,2.8929714756488002e-5,0.999992905192468,22,41,peptidyl-lysine methylation,BP,0.001607007252446683
GO:0003006,2.9151109775418223e-5,0.9999799780832491,232,788,developmental process involved in reproduction,BP,0.0016145427887673544
GO:0006913,2.9457747842932575e-5,0.9999851605316967,69,188,nucleocytoplasmic transport,BP,0.0016267414945169013
GO:0046328,2.9556935774306604e-5,0.9999880504560257,43,103,regulation of JNK cascade,BP,0.0016274463671519523
GO:0007552,3.3225175775691184e-5,0.9999817934027543,91,265,metamorphosis,BP,0.0018082753902660135
GO:0050793,3.677052266626695e-5,0.9999730239633778,342,1220,regulation of developmental process,BP,0.001989729058415152
GO:0000226,3.716433691694988e-5,0.999977384253266,125,389,microtubule cytoskeleton organization,BP,0.0020052768724443644
GO:0060562,3.773231121814056e-5,0.9999766982045377,133,417,epithelial tube morphogenesis,BP,0.0020301061501394424
GO:0032872,3.8352175702769216e-5,0.999983164265018,49,123,regulation of stress-activated MAPK cascade,BP,0.002057577836634892
GO:0019220,4.3333125143443066e-5,0.999970403125044,208,699,regulation of phosphate metabolic process,BP,0.002305101919706713
GO:0051174,4.3333125143443066e-5,0.999970403125044,208,699,regulation of phosphorus metabolic process,BP,0.002305101919706713
GO:0000122,4.353229815436885e-5,0.999974008642183,117,359,negative regulation of transcription by RNA polymerase II,BP,0.0023091738212532953
GO:0006468,4.3891592211456e-5,0.9999731695107511,125,390,protein phosphorylation,BP,0.002321692620600921
GO:0006950,4.4508572994373284e-5,0.9999663756096112,414,1508,response to stress,BP,0.0023477337200477405
GO:0010972,4.4736140738353886e-5,0.9999879955073019,23,45,negative regulation of G2/M transition of mitotic cell cycle,BP,0.00235314599509481
GO:0033046,4.564187822257697e-5,0.9999924845362688,15,24,negative regulation of sister chromatid segregation,BP,0.0023874505800259636
GO:0006261,4.73203163403457e-5,0.9999800924800729,44,108,DNA-templated DNA replication,BP,0.002454126571208068
GO:0051310,4.7437845675733454e-5,0.9999877629988949,22,42,metaphase chromosome alignment,BP,0.002454126571208068
GO:0070302,4.917596399494094e-5,0.9999781259187276,49,124,regulation of stress-activated protein kinase signaling cascade,BP,0.002537075556133515
GO:0008152,5.084864866174196e-5,0.9999592617145634,944,3692,metabolic process,BP,0.0026162046528668383
GO:0032874,5.272692286228643e-5,0.9999811281894985,33,74,positive regulation of stress-activated MAPK cascade,BP,0.0027047375096912354
GO:0006479,5.300027301131463e-5,0.999981801850974,31,68,protein methylation,BP,0.0027047375096912354
GO:0008213,5.300027301131463e-5,0.999981801850974,31,68,protein alkylation,BP,0.0027047375096912354
GO:0051303,5.553591270775067e-5,0.9999842472051929,24,48,establishment of chromosome localization,BP,0.0028264777627017646
GO:0032204,5.706148821580503e-5,0.9999826378589224,26,54,regulation of telomere maintenance,BP,0.0028962934894658345
GO:0044092,5.960975320930258e-5,0.9999625593969019,136,431,negative regulation of molecular function,BP,0.0030175033943128406
GO:0044773,6.14209467692869e-5,0.999980103393488,28,60,mitotic DNA damage checkpoint signaling,BP,0.00306785113425734
GO:2000045,6.217489095331966e-5,0.9999758270111502,37,87,regulation of G1/S transition of mitotic cell cycle,BP,0.0030892226162057054
GO:0048707,6.451361132894219e-5,0.9999639850803953,87,255,instar larval or pupal morphogenesis,BP,0.0031802508244379852
GO:0002165,6.667109425589316e-5,0.9999614662973773,96,287,instar larval or pupal development,BP,0.003278024480242099
GO:1902099,6.833853652927607e-5,0.999981655168698,22,43,regulation of metaphase/anaphase transition of cell cycle,BP,0.0033512577640177022
GO:0071824,6.890164988946245e-5,0.9999671358981441,55,145,protein-DNA complex organization,BP,0.0033698301614002554
GO:0071168,6.907516554088995e-5,0.999989096918569,14,22,protein localization to chromatin,BP,0.0033698301614002554
GO:2000756,7.079174836420124e-5,0.9999818034284154,21,40,regulation of peptidyl-lysine acetylation,BP,0.0034446496471479933
GO:0070304,7.318041117390043e-5,0.9999731811407587,33,75,positive regulation of stress-activated protein kinase signaling cascade,BP,0.0035517018629271104
GO:1902806,7.427248418569547e-5,0.9999694844038041,40,97,regulation of cell cycle G1/S phase transition,BP,0.003595437402829901
