GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0007144,3.418154602495969e-6,0.9999999278247009,5,9,female meiosis I,BP,8.950133044364839e-4
GO:0044839,3.519506481766655e-6,0.99999952422056,11,72,cell cycle G2/M phase transition,BP,9.078880350431215e-4
GO:1901991,4.221960020068869e-6,0.9999992807179591,13,106,negative regulation of mitotic cell cycle phase transition,BP,9.937966142239607e-4
GO:0007059,4.5204479743545965e-6,0.9999989268346888,18,194,chromosome segregation,BP,0.0010509204420379187
GO:0010948,5.547204783587413e-6,0.9999986621439932,18,196,negative regulation of cell cycle process,BP,0.0012738952838992023
GO:0035186,6.832677370017958e-6,0.9999998077223007,5,11,syncytial blastoderm mitotic cell cycle,BP,0.0015501945488531103
GO:0098813,7.70143525056687e-6,0.9999982809692198,16,165,nuclear chromosome segregation,BP,0.001726496752421723
GO:0140014,8.337670694860384e-6,0.9999982378696292,15,146,mitotic nuclear division,BP,0.0018471373747637164
GO:0019953,8.764604363566041e-6,0.9999962545756219,45,863,sexual reproduction,BP,0.0019191426136082805
GO:0016570,9.428085299237165e-6,0.9999975254094714,19,219,histone modification,BP,0.0020175031167038076
GO:0006302,9.831139479223982e-6,0.9999981736443091,13,117,double-strand break repair,BP,0.002080114466665919
GO:0043170,1.0475335373494645e-5,0.999994713254709,112,2857,macromolecule metabolic process,BP,0.002167703740860194
GO:2000112,1.0800963405313335e-5,0.9999950091846085,64,1376,regulation of cellular macromolecule biosynthetic process,BP,0.002210792846581037
GO:0000226,1.1315030297997685e-5,0.9999962526922616,26,389,microtubule cytoskeleton organization,BP,0.0022911111348558537
GO:1901988,1.2880015719562976e-5,0.9999975464792574,13,115,negative regulation of cell cycle phase transition,BP,0.0025802508086711744
GO:0042770,1.6067988661252482e-5,0.9999980111827131,9,56,signal transduction in response to DNA damage,BP,0.0031518364008338074
GO:0009889,1.6635203638580793e-5,0.9999918305634743,68,1513,regulation of biosynthetic process,BP,0.003209641857326968
GO:0051173,1.6703568690884334e-5,0.9999920503901473,60,1270,positive regulation of nitrogen compound metabolic process,BP,0.003209641857326968
GO:0051783,1.7402084829996286e-5,0.9999960630749548,15,159,regulation of nuclear division,BP,0.003310087469026869
GO:0007052,1.8782807059613933e-5,0.9999969079641671,11,87,mitotic spindle organization,BP,0.003509088232524095
GO:0000076,1.9457917143519814e-5,0.9999992389103127,5,14,DNA replication checkpoint signaling,BP,0.003592274879702173
GO:0010556,2.0109620350794927e-5,0.9999901672088727,65,1432,regulation of macromolecule biosynthetic process,BP,0.0036765462216098955
GO:0031099,2.1488801152663926e-5,0.9999957016465414,13,113,regeneration,BP,0.003890919370248215
GO:0010604,2.3116812511314503e-5,0.9999886160140267,62,1345,positive regulation of macromolecule metabolic process,BP,0.00414583520381489
GO:0010389,2.4387354564895594e-5,0.9999954348492543,12,106,regulation of G2/M transition of mitotic cell cycle,BP,0.004332436545391971
GO:2000045,2.71829512146184e-5,0.9999953375926639,11,87,regulation of G1/S transition of mitotic cell cycle,BP,0.004783945367499804
GO:0031326,2.9514041002395844e-5,0.999985102744972,66,1480,regulation of cellular biosynthetic process,BP,0.005098889046936846
GO:0044260,3.183083185968206e-5,0.9999827364664359,96,2384,cellular macromolecule metabolic process,BP,0.005422270910988312
GO:0006977,3.199600284578307e-5,0.9999978062993063,6,24,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest",BP,0.005422270910988312
GO:0044703,3.224971281560676e-5,0.99998535500118,45,908,multi-organism reproductive process,BP,0.005422270910988312
GO:0000082,3.892328224223697e-5,0.9999930498960987,11,87,G1/S transition of mitotic cell cycle,BP,0.006486409981447472
GO:0034502,4.019735269236411e-5,0.9999952056830066,8,49,protein localization to chromosome,BP,0.006578423284462438
GO:1905446,4.1962000310614885e-5,1,3,3,regulation of mitochondrial ATP synthesis coupled electron transport,BP,0.00675373015255717
GO:0044843,4.339306295041091e-5,0.9999921502690202,11,88,cell cycle G1/S phase transition,BP,0.006924870918806677
GO:0006281,4.8765031468070044e-5,0.9999849250233132,20,275,DNA repair,BP,0.007652452563126892
GO:0010605,5.17237192046475e-5,0.9999745633481965,54,1149,negative regulation of macromolecule metabolic process,BP,0.008049664102005926
GO:0006325,5.321200190342091e-5,0.9999810180462622,25,380,chromatin organization,BP,0.008213403342978026
GO:0032506,5.528890284239756e-5,0.9999943846887698,7,37,cytokinetic process,BP,0.008425156420737996
GO:0000083,5.564617542420503e-5,0.9999972128571812,5,15,regulation of transcription involved in G1/S transition of mitotic cell cycle,BP,0.008425156420737996
GO:0001556,5.6253872842531405e-5,0.9999970727170263,5,17,oocyte maturation,BP,0.008425156420737996
GO:1902749,5.7243325898415304e-5,0.9999882243737511,12,115,regulation of cell cycle G2/M phase transition,BP,0.008487787952701248
GO:0051172,5.895184160296521e-5,0.999971891316305,48,990,negative regulation of nitrogen compound metabolic process,BP,0.008672829134573732
GO:0048609,6.978548008128806e-5,0.9999673649487726,44,911,multicellular organismal reproductive process,BP,0.01011278946682003
GO:1902806,7.014219872473e-5,0.9999865190844496,11,97,regulation of cell cycle G1/S phase transition,BP,0.01011278946682003
GO:0033043,7.302906712247317e-5,0.9999679169173394,37,726,regulation of organelle organization,BP,0.010339927541227761
GO:0030330,7.414231661829618e-5,0.9999920526475332,7,39,"DNA damage response, signal transduction by p53 class mediator",BP,0.0104029891721831
GO:0048523,7.457933929396839e-5,0.9999593842008002,78,1923,negative regulation of cellular process,BP,0.0104029891721831
GO:0010468,7.623553601596209e-5,0.9999591888342979,70,1636,regulation of gene expression,BP,0.010555818961151339
GO:0009893,7.849457158094249e-5,0.9999590899236896,63,1431,positive regulation of metabolic process,BP,0.010789279397377576
GO:0045934,8.886391833721253e-5,0.9999614770345233,35,637,negative regulation of nucleobase-containing compound metabolic process,BP,0.012126061204406154
GO:0006275,9.347957558900521e-5,0.9999850765406385,9,75,regulation of DNA replication,BP,0.012646744753603938
GO:0032504,9.402284878681701e-5,0.9999554033120491,44,922,multicellular organism reproduction,BP,0.012646744753603938
GO:0031325,9.683867678774512e-5,0.9999499365059112,59,1319,positive regulation of cellular metabolic process,BP,0.01293311434461013
GO:0010628,9.918978361717744e-5,0.9999535842061724,42,829,positive regulation of gene expression,BP,0.013153822642923016
GO:0007088,1.1519076765247857e-4,0.9999743218363686,12,128,regulation of mitotic nuclear division,BP,0.015168932487159609
GO:0031324,1.180034189555315e-4,0.999941012779545,50,1073,negative regulation of cellular metabolic process,BP,0.015431405432997317
GO:0046605,1.1966922013942e-4,0.9999830879748174,8,55,regulation of centrosome cycle,BP,0.015541317823761502
GO:0043412,1.2423998576632477e-4,0.9999340949154748,62,1410,macromolecule modification,BP,0.01602440528743604
GO:0000022,1.3023931563473377e-4,0.9999952361015593,4,11,mitotic spindle elongation,BP,0.0166839221273311
GO:0061982,1.3354032535345042e-4,0.9999747671604383,10,94,meiosis I cell cycle process,BP,0.016991201802235303
GO:0051301,1.401906440037099e-4,0.9999544755553984,19,269,cell division,BP,0.017717651122374906
GO:0051988,1.4138458107427064e-4,0.9999947151408107,4,11,regulation of attachment of spindle microtubules to kinetochore,BP,0.017749420308063937
GO:0045931,1.4811520150056416e-4,0.9999661140832515,12,124,positive regulation of mitotic cell cycle,BP,0.018471240791106777
GO:0051302,1.596585893353464e-4,0.9999660295703172,11,110,regulation of cell division,BP,0.01977980852482834
GO:0010972,1.6202578128172188e-4,0.999979959317553,7,45,negative regulation of G2/M transition of mitotic cell cycle,BP,0.019941879002066044
GO:0051246,1.6486041470841297e-4,0.999915023712204,53,1174,regulation of protein metabolic process,BP,0.020159003047883928
GO:0009892,1.6762134641233178e-4,0.99991224730833,56,1255,negative regulation of metabolic process,BP,0.020364371447036254
GO:0031571,1.718689952676147e-4,0.9999831824976174,6,32,mitotic G1 DNA damage checkpoint signaling,BP,0.020746570832592647
GO:0051983,1.7332730111383192e-4,0.9999661254996829,10,96,regulation of chromosome segregation,BP,0.02078934017372337
GO:0022414,1.9473165667922425e-4,0.9998997964544896,51,1160,reproductive process,BP,0.0232088090311802
GO:1901992,2.0591088949454466e-4,0.9999684114004707,8,56,positive regulation of mitotic cell cycle phase transition,BP,0.024121077949373803
GO:0006310,2.062287478014541e-4,0.9999546520553582,11,117,DNA recombination,BP,0.024121077949373803
GO:0045448,2.0850999005196956e-4,0.9999849052139624,5,21,"mitotic cell cycle, embryonic",BP,0.024137972964658225
GO:0044819,2.089368378333222e-4,0.9999787109496694,6,33,mitotic G1/S transition checkpoint signaling,BP,0.024137972964658225
GO:0000003,2.1786357187525006e-4,0.9998866983498388,52,1195,reproduction,BP,0.02501578610965143
GO:0051299,2.2100928902574896e-4,0.9999837953115278,5,21,centrosome separation,BP,0.025223187403902295
GO:0006139,2.2714980293928576e-4,0.9998725973881365,71,1700,nucleobase-containing compound metabolic process,BP,0.025729434591271045
GO:0007017,2.281777694621775e-4,0.9999050271129682,28,517,microtubule-based process,BP,0.025729434591271045
GO:0034249,2.4512556280128047e-4,0.999955302972826,9,78,negative regulation of cellular amide metabolic process,BP,0.027475949244707813
GO:0031145,2.643333166735614e-4,0.9999800321021022,5,20,anaphase-promoting complex-dependent catabolic process,BP,0.029280356978116675
GO:0071897,2.689911972542486e-4,0.9999503212472063,9,78,DNA biosynthetic process,BP,0.02962206570464769
GO:0007057,2.8316523197808994e-4,0.999995558171222,3,5,spindle assembly involved in female meiosis I,BP,0.031001653973136114
GO:0000724,3.2934196319534534e-4,0.9999449977586594,8,68,double-strand break repair via homologous recombination,BP,0.03564275005133073
GO:0000725,3.2934196319534534e-4,0.9999449977586594,8,68,recombinational repair,BP,0.03564275005133073
GO:2000113,3.384192708941824e-4,0.9998471917649006,32,604,negative regulation of cellular macromolecule biosynthetic process,BP,0.03641584737261914
GO:0010557,3.5913998811742444e-4,0.9998248836652953,39,789,positive regulation of macromolecule biosynthetic process,BP,0.03834477360243939
GO:0051252,3.604176585222119e-4,0.9998043737129192,56,1290,regulation of RNA metabolic process,BP,0.03834477360243939
GO:0048519,3.7748609924866176e-4,0.99977818602455,82,2138,negative regulation of biological process,BP,0.03993506030871657
GO:0090306,4.083526924545943e-4,0.9999651766509988,5,23,meiotic spindle assembly,BP,0.04295915950621489
GO:0007281,4.3494883153975805e-4,0.999808267469098,29,559,germ cell development,BP,0.04500286509189661
GO:1902750,4.773752178667196e-4,0.9999283731639022,7,52,negative regulation of cell cycle G2/M phase transition,BP,0.04846203745120085
GO:0008283,4.804541678298847e-4,0.9998004615125613,25,447,cell population proliferation,BP,0.04846203745120085
GO:0032204,4.8232008632105523e-4,0.9999272922956264,7,54,regulation of telomere maintenance,BP,0.04846203745120085
GO:1901989,4.838225819566544e-4,0.9999146793933132,8,64,positive regulation of cell cycle phase transition,BP,0.04846203745120085
GO:0009790,4.8671461155934664e-4,0.9997564612305297,40,870,embryo development,BP,0.048493771694571725
GO:0051231,4.897861239614438e-4,0.9999716335793759,4,16,spindle elongation,BP,0.048542960527989204
GO:0061640,5.010159998747115e-4,0.9998774596518062,11,118,cytoskeleton-dependent cytokinesis,BP,0.04939598059497745
GO:0006996,5.066451289689656e-4,0.9997036703754557,74,1905,organelle organization,BP,0.04969080428965933
GO:0005634,8.025749479340595e-11,1,128,2876,nucleus,CC,2.518881474091046e-7
GO:0031981,6.036649666772561e-10,1,98,2022,nuclear lumen,CC,1.033419544318128e-6
GO:0005654,1.575086379799747e-9,1,87,1730,nucleoplasm,CC,2.1186036870006457e-6
GO:0043228,2.15553712652733e-8,1,91,1989,non-membrane-bounded organelle,CC,1.6912883179015062e-5
GO:0043232,2.15553712652733e-8,1,91,1989,intracellular non-membrane-bounded organelle,CC,1.6912883179015062e-5
GO:0000228,1.8060067395264694e-7,0.9999999531928292,26,300,nuclear chromosome,CC,9.716832260577985e-5
GO:0005694,3.205169588148986e-7,0.9999998924057426,38,576,chromosome,CC,1.6312580679576637e-4
GO:0070013,6.401164277615757e-7,1,103,2447,intracellular organelle lumen,CC,2.644530866044426e-4
GO:0005813,6.553130122891458e-7,0.9999998169318478,26,324,centrosome,CC,2.644530866044426e-4
GO:0031974,6.88131338942047e-7,1,103,2451,membrane-enclosed lumen,CC,2.644530866044426e-4
GO:0043233,6.88131338942047e-7,1,103,2451,organelle lumen,CC,2.644530866044426e-4
GO:0015630,2.2850837565539395e-6,0.9999991504461225,38,641,microtubule cytoskeleton,CC,6.91078490359243e-4
GO:0005657,3.2581059394490827e-6,0.9999996780119931,9,46,replication fork,CC,8.816278993898359e-4
GO:0098687,3.422067756328758e-6,0.9999992044509733,18,193,chromosomal region,CC,8.950133044364839e-4
GO:0005856,8.979862490806268e-6,0.9999961573802387,45,884,cytoskeleton,CC,0.0019436757536134808
GO:0000775,2.8625861825874925e-5,0.999994542332071,12,109,"chromosome, centromeric region",CC,0.004991237074472692
GO:0005815,5.637351755153669e-5,0.9999793560085425,26,417,microtubule organizing center,CC,0.008425156420737996
GO:0005819,7.179037118235136e-5,0.999980501859577,16,197,spindle,CC,0.010241549088900443
GO:0000307,4.738752803586584e-4,0.9999588868082468,5,21,cyclin-dependent protein kinase holoenzyme complex,CC,0.04846203745120085
GO:0003682,1.6697564420195206e-7,0.9999999569010404,26,301,chromatin binding,MF,9.247995164608704e-5
GO:0061575,4.445347339797492e-5,1,3,3,cyclin-dependent protein serine/threonine kinase activator activity,MF,0.007034481996279544
GO:0035173,2.587693406693122e-4,0.9999879961277145,4,13,histone kinase activity,MF,0.028833641740495967
GO:0003676,4.192937682688671e-4,0.9997787410967173,49,1064,nucleic acid binding,MF,0.04386511639039464
GO:0019900,4.3095783157619347e-4,0.999833284227231,22,374,kinase binding,MF,0.0448362813613884
GO:0004527,4.449632857429566e-4,0.999934128853323,7,51,exonuclease activity,MF,0.045787451550959646
GO:0044428,4.249114953515789e-8,1,98,2185,NA,NA,2.9635216181354007e-5
GO:0044427,1.3643383963855882e-6,0.9999995380968331,33,491,NA,NA,4.757751174506854e-4
GO:0071158,1.95130198242387e-6,0.9999998207971474,9,43,NA,NA,6.19018337548653e-4
GO:0044454,2.4798276984061983e-6,0.9999993360391284,22,260,NA,NA,7.075399301316231e-4
GO:0072395,3.7849754814393116e-6,0.9999996890520364,8,36,NA,NA,9.37827280144522e-4
GO:0072401,3.7849754814393116e-6,0.9999996890520364,8,36,NA,NA,9.37827280144522e-4
GO:0072422,3.7849754814393116e-6,0.9999996890520364,8,36,NA,NA,9.37827280144522e-4
GO:0072413,4.0828810870349045e-6,0.9999997389836522,7,27,NA,NA,9.732244778475226e-4
GO:1902402,4.0828810870349045e-6,0.9999997389836522,7,27,NA,NA,9.732244778475226e-4
GO:1902403,4.0828810870349045e-6,0.9999997389836522,7,27,NA,NA,9.732244778475226e-4
GO:0016569,1.0128602420692722e-5,0.9999973266135922,19,221,NA,NA,0.002119241246489607
GO:0016572,1.5012212103079859e-5,0.9999991281323873,6,21,NA,NA,0.002975736485401019
GO:0071156,1.882098197041759e-5,0.999997631056794,9,54,NA,NA,0.003509088232524095
GO:0072431,4.052345074598496e-5,0.9999970562278205,6,26,NA,NA,0.006578423284462438
GO:1902400,4.052345074598496e-5,0.9999970562278205,6,26,NA,NA,0.006578423284462438
GO:0044430,7.035077373232562e-5,0.9999688379757756,38,751,NA,NA,0.01011278946682003
GO:0044783,2.0611444447619977e-4,0.9999790520659738,6,33,NA,NA,0.024121077949373803
