GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0031324,3.900525687400311e-14,1,284,1073,negative regulation of cellular metabolic process,BP,1.1300122956836193e-11
GO:0051172,4.32663971564178e-14,1,266,990,negative regulation of nitrogen compound metabolic process,BP,1.234468977049248e-11
GO:0048519,5.5550347575722636e-14,1,499,2138,negative regulation of biological process,BP,1.5612964107439297e-11
GO:0031325,5.788804229693816e-14,1,335,1319,positive regulation of cellular metabolic process,BP,1.595877351012719e-11
GO:0009893,5.847567161588742e-14,1,358,1431,positive regulation of metabolic process,BP,1.595877351012719e-11
GO:0044260,1.288449345663982e-13,1,546,2384,cellular macromolecule metabolic process,BP,3.417294313830767e-11
GO:0006996,2.0683140860607453e-13,1,450,1905,organelle organization,BP,5.409503132584708e-11
GO:0010557,4.389471005359938e-13,1,219,789,positive regulation of macromolecule biosynthetic process,BP,1.117001736512608e-10
GO:1903508,5.288264480625416e-13,1,188,651,positive regulation of nucleic acid-templated transcription,BP,1.3277774457954295e-10
GO:0000280,5.552351916938884e-13,1,94,260,nuclear division,BP,1.3757413019457383e-10
GO:0046483,5.788505246619967e-13,1,427,1793,heterocycle metabolic process,BP,1.4156278220662415e-10
GO:0048522,5.928319958247316e-13,1,486,2098,positive regulation of cellular process,BP,1.4302655553897918e-10
GO:1902680,6.152169825637147e-13,1,188,652,positive regulation of RNA biosynthetic process,BP,1.4302655553897918e-10
GO:0010628,6.848781591367192e-13,1,227,829,positive regulation of gene expression,BP,1.5727976359394587e-10
GO:0006974,9.7998326894144e-13,1,134,424,cellular response to DNA damage stimulus,BP,2.2233813177634043e-10
GO:0007059,1.0361959620969614e-12,1,76,194,chromosome segregation,BP,2.3229293050295094e-10
GO:0006725,1.593067547844392e-12,1,431,1825,cellular aromatic compound metabolic process,BP,3.529300587465617e-10
GO:0031328,1.7694243506530032e-12,1,225,827,positive regulation of cellular biosynthetic process,BP,3.8298884996720346e-10
GO:0048285,2.107899825612701e-12,1,96,273,organelle fission,BP,4.510666092740088e-10
GO:0006357,2.231197553628395e-12,1,231,856,regulation of transcription by RNA polymerase II,BP,4.668409014708478e-10
GO:0009891,2.4107500913549432e-12,1,228,843,positive regulation of biosynthetic process,BP,4.988663183549993e-10
GO:0065007,2.7916347658313053e-12,1,829,3952,biological regulation,BP,5.714051551670577e-10
GO:0040029,5.665104771979895e-12,1,72,185,epigenetic regulation of gene expression,BP,1.0997895666098287e-9
GO:0048518,6.871364264000824e-12,1,524,2324,positive regulation of biological process,BP,1.3203536781163215e-9
GO:1901360,7.062101223067184e-12,1,444,1908,organic cyclic compound metabolic process,BP,1.3432972538543246e-9
GO:0010605,9.4550526359443e-12,1,290,1149,negative regulation of macromolecule metabolic process,BP,1.7804809618746712e-9
GO:0098813,9.72572250094761e-12,1,66,165,nuclear chromosome segregation,BP,1.8133176278746974e-9
GO:0000070,9.84997057307458e-12,1,50,109,mitotic sister chromatid segregation,BP,1.8184783907996808e-9
GO:0051052,1.0516758223929184e-11,1,85,237,regulation of DNA metabolic process,BP,1.922728874901072e-9
GO:0006260,1.186110352810706e-11,1,62,151,DNA replication,BP,2.1476580820940773e-9
GO:0009892,1.5826995329202948e-11,1,311,1255,negative regulation of metabolic process,BP,2.838458562325912e-9
GO:0007275,2.1437173370825064e-11,1,543,2439,multicellular organism development,BP,3.808334073075536e-9
GO:0032502,3.1019108683032134e-11,1,596,2724,developmental process,BP,5.405751302601469e-9
GO:0016043,3.1290260314564286e-11,1,590,2693,cellular component organization,BP,5.405751302601469e-9
GO:0048856,3.4852387635347014e-11,1,575,2614,anatomical structure development,BP,5.966411923283815e-9
GO:0000819,4.54872783100047e-11,1,53,123,sister chromatid segregation,BP,7.716855295997284e-9
GO:0006302,5.16919390585401e-11,1,51,117,double-strand break repair,BP,8.69116878938722e-9
GO:0043412,5.336545911965569e-11,1,340,1410,macromolecule modification,BP,8.893141244975543e-9
GO:0045893,8.746529991320652e-11,1,171,610,positive regulation of DNA-templated transcription,BP,1.4077427886030701e-8
GO:0071840,9.440583122241324e-11,1,612,2825,cellular component organization or biogenesis,BP,1.5065730574146302e-8
GO:0033043,1.153866641722e-10,1,195,726,regulation of organelle organization,BP,1.8259212378375616e-8
GO:0010948,1.7885924252628692e-10,0.9999999999526998,72,196,negative regulation of cell cycle process,BP,2.716208383881056e-8
GO:0051983,1.95545599712591e-10,0.9999999999614029,44,96,regulation of chromosome segregation,BP,2.945855350550241e-8
GO:0051128,1.973263119957532e-10,1,318,1321,regulation of cellular component organization,BP,2.949088715231769e-8
GO:0051253,2.3020006508076888e-10,1,157,553,negative regulation of RNA metabolic process,BP,3.413305059477133e-8
GO:0045930,2.4740931981596167e-10,0.999999999936731,66,175,negative regulation of mitotic cell cycle,BP,3.6116006988018404e-8
GO:0045814,8.793499221477007e-10,0.9999999998295654,34,67,"negative regulation of gene expression, epigenetic",BP,1.226595435849137e-7
GO:0006281,1.717007562158859e-9,1,89,275,DNA repair,BP,2.360070759344049e-7
GO:0140014,3.5517287298936507e-9,0.9999999988457421,56,146,mitotic nuclear division,BP,4.811698108822111e-7
GO:1901990,4.15895788704773e-9,1,77,230,regulation of mitotic cell cycle phase transition,BP,5.589099084071984e-7
GO:1902679,4.2146039506039075e-9,1,142,507,negative regulation of RNA biosynthetic process,BP,5.589099084071984e-7
GO:1903507,4.2146039506039075e-9,1,142,507,negative regulation of nucleic acid-templated transcription,BP,5.589099084071984e-7
GO:0008150,4.497318085189402e-9,1,1079,5487,biological_process,BP,5.922307472881233e-7
GO:0006807,4.576845247645643e-9,1,687,3279,nitrogen compound metabolic process,BP,5.985178670723271e-7
GO:0016070,4.999666128154183e-9,1,252,1025,RNA metabolic process,BP,6.493014679949753e-7
GO:0045892,5.888331637713339e-9,1,139,496,negative regulation of DNA-templated transcription,BP,7.594737881491772e-7
GO:0051321,6.55781113928443e-9,1,75,225,meiotic cell cycle,BP,8.287928964017792e-7
GO:0032501,6.689788155174428e-9,1,616,2911,multicellular organismal process,BP,8.398360050005977e-7
GO:1902275,7.688024554902534e-9,0.9999999974534343,54,141,regulation of chromatin organization,BP,9.58762850287216e-7
GO:0018193,7.905578595227733e-9,1,120,416,peptidyl-amino acid modification,BP,9.794075692548251e-7
GO:0044238,1.1905485173723177e-8,1,712,3432,primary metabolic process,BP,1.465308439910988e-6
GO:0071103,1.6564842702349435e-8,0.9999999937100046,64,181,DNA conformation change,BP,2.0124680834060788e-6
GO:0033045,1.6977562331171775e-8,0.999999995758248,36,80,regulation of sister chromatid segregation,BP,2.0493876683224082e-6
GO:0033554,1.762577169054543e-8,1,235,960,cellular response to stress,BP,2.1140822083099425e-6
GO:0009790,1.8483384407090825e-8,1,216,870,embryo development,BP,2.201725828423664e-6
GO:0006338,1.8590324821802483e-8,0.9999999943007698,46,114,chromatin remodeling,BP,2.201725828423664e-6
GO:0036211,1.9808385988526643e-8,1,303,1295,protein modification process,BP,2.316842959937548e-6
GO:0045787,2.2414929789181434e-8,1,83,262,positive regulation of cell cycle,BP,2.6055280423461457e-6
GO:0010629,2.4216150861773476e-8,1,201,796,negative regulation of gene expression,BP,2.797633968577033e-6
GO:0140013,3.041081496398918e-8,0.9999999889303601,57,158,meiotic nuclear division,BP,3.4918661987004894e-6
GO:2001251,3.135687050661838e-8,0.9999999912924492,39,92,negative regulation of chromosome organization,BP,3.569471177111653e-6
GO:0006310,3.146578595935077e-8,0.9999999900621334,46,117,DNA recombination,BP,3.569471177111653e-6
GO:1903046,3.2713420773416227e-8,1,68,204,meiotic cell cycle process,BP,3.666823967763101e-6
GO:0033047,3.59397364189998e-8,0.9999999924441402,29,59,regulation of mitotic sister chromatid segregation,BP,4.004622346190445e-6
GO:0000003,4.344486730040718e-8,1,280,1195,reproduction,BP,4.812413506670397e-6
GO:0044728,4.683142250138199e-8,0.9999999925132205,23,41,DNA methylation or demethylation,BP,5.127223936764676e-6
GO:0022414,6.472148666059212e-8,1,272,1160,reproductive process,BP,7.044915117373469e-6
GO:0010965,7.136748430838498e-8,0.9999999881018033,23,42,regulation of mitotic sister chromatid separation,BP,7.723684465581595e-6
GO:0048869,9.080643127415841e-8,1,401,1821,cellular developmental process,BP,9.715772200702711e-6
GO:1901987,1.1384330666051659e-7,1,78,251,regulation of cell cycle phase transition,BP,1.1976443059911664e-5
GO:0030071,1.1804887273955636e-7,0.9999999818912406,21,37,regulation of mitotic metaphase/anaphase transition,BP,1.2317811036856263e-5
GO:0034502,1.1839646315495638e-07,0.9999999770711461,25,49,protein localization to chromosome,BP,1.2317811036856263e-5
GO:0034641,1.198071253487358e-7,1,438,2008,cellular nitrogen compound metabolic process,BP,1.238140038528606e-5
GO:0051246,1.2032267380953476e-7,1,274,1174,regulation of protein metabolic process,BP,1.238140038528606e-5
GO:0009987,1.2708253278544875e-7,1,995,5060,cellular process,BP,1.3005930298276009e-5
GO:0032268,1.355388751810491e-7,1,261,1111,regulation of cellular protein metabolic process,BP,1.3796392208293705e-5
GO:0048731,1.815679828741557e-7,1,446,2065,system development,BP,1.809051156350913e-5
GO:0000075,1.8989945595907683e-7,0.9999999329629833,48,131,cell cycle checkpoint signaling,BP,1.8821035027186187e-5
GO:0090305,1.9596841811790988e-7,0.9999999219226291,59,172,nucleic acid phosphodiester bond hydrolysis,BP,1.932084440616943e-5
GO:0022412,2.405754759155394e-7,1,167,662,cellular process involved in reproduction in multicellular organism,BP,2.3376479659391085e-5
GO:0031399,2.40828264772018e-7,1,193,784,regulation of protein modification process,BP,2.3376479659391085e-5
GO:0051783,2.7067814598256566e-7,0.9999998947932612,55,159,regulation of nuclear division,BP,2.6005817178559662e-5
GO:0071704,2.764114248656682e-7,1,726,3568,organic substance metabolic process,BP,2.6421845389062932e-5
GO:0030154,3.16407955471671e-7,1,388,1773,cell differentiation,BP,3.0092314189328467e-5
GO:0044770,3.6828603672751977e-7,0.9999998482736294,60,179,cell cycle phase transition,BP,3.485022290259258e-5
GO:0090501,3.815908466861128e-7,0.999999881709729,38,95,RNA phosphodiester bond hydrolysis,BP,3.592868616973095e-5
GO:0000724,4.09946084185791e-7,0.9999998947644095,30,68,double-strand break repair via homologous recombination,BP,3.802805276503758e-5
GO:0000725,4.09946084185791e-7,0.9999998947644095,30,68,recombinational repair,BP,3.802805276503758e-5
GO:0030261,4.1932615940034957e-7,0.999999899216792,28,61,chromosome condensation,BP,3.8707504449352855e-5
GO:0007292,5.416033649119582e-7,1,126,476,female gamete generation,BP,4.9509383323578076e-5
GO:0051053,9.941720179619238e-7,0.999999699603637,34,85,negative regulation of DNA metabolic process,BP,8.95753744987607e-5
GO:0003006,1.1195740266724195e-6,0.9999995590306042,191,788,developmental process involved in reproduction,BP,9.870782018449408e-5
GO:0044237,1.1204186754435528e-6,0.9999993579906759,717,3529,cellular metabolic process,BP,9.870782018449408e-5
GO:0007276,1.1218712914752502e-6,0.99999955811476,191,788,gamete generation,BP,9.870782018449408e-5
GO:0018205,1.4597453112250718e-6,0.9999994166178369,51,149,peptidyl-lysine modification,BP,1.2510022305122195e-4
GO:0006468,1.5788119896041166e-6,0.9999994326202558,106,390,protein phosphorylation,BP,1.3452764061644851e-4
GO:0048583,1.587450656610426e-6,0.9999991218475456,345,1563,regulation of response to stimulus,BP,1.3465442934518438e-4
GO:1905818,1.7398923260644403e-6,0.9999996178353708,23,48,regulation of chromosome separation,BP,1.4692337395569272e-4
GO:0007088,1.8749601592271512e-6,0.9999992926031354,45,128,regulation of mitotic nuclear division,BP,1.569216655929177e-4
GO:0006305,2.332021264178005e-6,0.9999995798799077,19,36,DNA alkylation,BP,1.9260654572691234e-4
GO:0006306,2.332021264178005e-6,0.9999995798799077,19,36,DNA methylation,BP,1.9260654572691234e-4
GO:1901991,2.5646449785245153e-6,0.9999991002188887,39,106,negative regulation of mitotic cell cycle phase transition,BP,2.0997751995910932e-4
GO:0031023,2.6059730488238596e-6,0.999999117311654,37,98,microtubule organizing center organization,BP,2.124375691878879e-4
GO:0007093,2.8457311521823442e-6,0.9999990119204313,38,103,mitotic cell cycle checkpoint signaling,BP,2.3098260054631777e-4
GO:0046426,2.983281559338849e-6,0.9999997539820265,12,17,negative regulation of receptor signaling pathway via JAK-STAT,BP,2.4007767112781996e-4
GO:1904893,2.983281559338849e-6,0.9999997539820265,12,17,negative regulation of receptor signaling pathway via STAT,BP,2.4007767112781996e-4
GO:0044772,3.2624054350408717e-6,0.999998595425397,55,169,mitotic cell cycle phase transition,BP,2.6142279466916877e-4
GO:0031570,3.3444030166430145e-6,0.9999988697010312,36,96,DNA integrity checkpoint signaling,BP,2.6685785256951104e-4
GO:0000723,3.3696185363138945e-6,0.999999057393755,28,67,telomere maintenance,BP,2.677353867397761e-4
GO:1902099,3.4014264252065276e-6,0.9999992818820588,21,43,regulation of metaphase/anaphase transition of cell cycle,BP,2.691271471137148e-4
GO:0045132,3.616623566869822e-6,0.999998984068279,28,67,meiotic chromosome segregation,BP,2.849566459737473e-4
GO:0007098,3.7341012933829583e-6,0.9999987820097258,34,88,centrosome cycle,BP,2.929869227320604e-4
GO:0090068,4.0987113516545706e-6,0.9999981572328422,59,187,positive regulation of cell cycle process,BP,3.2026071976351544e-4
GO:0006304,4.281885871666535e-6,0.9999989432209184,24,53,DNA modification,BP,3.33190879542779e-4
GO:0032200,4.79547602650806e-6,0.9999986242031251,28,68,telomere organization,BP,3.7009675842284134e-4
GO:0006261,5.137555933464373e-6,0.9999981296704751,39,108,DNA-templated DNA replication,BP,3.9327364139458374e-4
GO:0048513,5.584625558431909e-6,0.9999961944423746,350,1603,animal organ development,BP,4.257655218252279e-4
GO:0016575,7.62950081085984e-6,0.9999987539895653,16,29,histone deacetylation,BP,5.793190716504099e-4
GO:0031056,8.327557182870968e-6,0.9999969348076331,38,106,regulation of histone modification,BP,6.297840534563984e-4
GO:0051301,9.150720190459712e-6,0.9999955632442333,77,269,cell division,BP,6.883899692189624e-4
GO:0033046,9.366240362412277e-6,0.9999986993306358,14,24,negative regulation of sister chromatid segregation,BP,6.999034613674031e-4
GO:0000226,9.738158223922314e-6,0.9999946703706809,103,389,microtubule cytoskeleton organization,BP,7.207731355943934e-4
GO:0045944,9.760349932375887e-6,0.9999944528038981,121,468,positive regulation of transcription by RNA polymerase II,BP,7.207731355943934e-4
GO:0019953,1.013562631554187e-5,0.9999934917815457,202,863,sexual reproduction,BP,7.426613974629143e-4
GO:2001252,1.0939809332353466e-5,0.9999954991557168,45,135,positive regulation of chromosome organization,BP,7.923367289905697e-4
GO:0018105,1.1605606089439228e-5,0.9999957848027564,36,100,peptidyl-serine phosphorylation,BP,8.373378094644831e-4
GO:0000122,1.2253325077065331e-5,0.9999933622589623,97,359,negative regulation of transcription by RNA polymerase II,BP,8.77347393635807e-4
GO:0007281,1.2376493394752783e-5,0.9999927188192942,139,559,germ cell development,BP,8.828096481689002e-4
GO:0006476,1.361195072457994e-5,0.9999976083001562,16,30,protein deacetylation,BP,9.636340003555069e-4
GO:0007389,1.742481216460876e-5,0.9999896701463099,124,489,pattern specification process,BP,0.0012243531263871179
GO:0008152,1.8017435882217842e-5,0.9999862284952276,738,3692,metabolic process,BP,0.0012612874910707963
GO:0071168,2.029185425879129e-5,0.9999972203932516,13,22,protein localization to chromatin,BP,0.0014152441020270324
GO:0045005,2.1778893406019965e-5,0.9999962574703151,15,28,DNA-templated DNA replication maintenance of fidelity,BP,0.0015026868114244418
GO:0043414,2.229888014040006e-5,0.9999904901780297,45,138,macromolecule methylation,BP,0.0015214138113183824
GO:0007143,2.3870359469422775e-5,0.9999936769961447,22,51,female meiotic nuclear division,BP,0.0016227535710061382
GO:1901988,2.514518086008879e-5,0.9999899837046191,39,115,negative regulation of cell cycle phase transition,BP,0.0016971645189115844
GO:0003002,2.72082007023052e-5,0.9999841249009211,105,404,regionalization,BP,0.001823336752402524
GO:0033048,2.7358013082591286e-5,0.9999965093915401,12,20,negative regulation of mitotic sister chromatid segregation,BP,0.0018268749799938882
GO:0006473,2.7751804158157313e-5,0.9999899406669389,33,91,protein acetylation,BP,0.001846622700007987
GO:0051303,3.0387916899158702e-5,0.9999921197740913,21,48,establishment of chromosome localization,BP,0.002007841625010728
GO:0032504,3.083651779771206e-5,0.9999789482705043,211,922,multicellular organism reproduction,BP,0.0020303582749955098
GO:0008608,3.199225760663843e-5,0.9999958452200609,12,20,attachment of spindle microtubules to kinetochore,BP,0.0020991156898627463
GO:0051445,3.339463963178504e-5,0.9999901914060323,24,59,regulation of meiotic cell cycle,BP,0.0021835224267574447
GO:0042532,3.536444695851474e-5,0.9999983231699386,8,10,negative regulation of tyrosine phosphorylation of STAT protein,BP,0.0023043179954179618
GO:0044774,3.577857866813383e-5,0.9999887331932327,26,67,mitotic DNA integrity checkpoint signaling,BP,0.002315279776287382
GO:0006950,3.9064975642248324e-5,0.9999713122729202,326,1508,response to stress,BP,0.0025192895764355413
GO:0070988,4.1447094236384285e-5,0.9999929335642915,14,26,demethylation,BP,0.0026493414529500437
GO:0048609,4.150367631141537e-5,0.999971435811281,208,911,multicellular organismal reproductive process,BP,0.0026493414529500437
GO:0061982,4.172099887698319e-5,0.9999844232445163,33,94,meiosis I cell cycle process,BP,0.0026542166549069946
GO:0051310,4.293925031141736e-5,0.9999895278760945,19,42,metaphase plate congression,BP,0.002722521961664311
GO:0044773,4.347298212766575e-5,0.9999869322878681,24,60,mitotic DNA damage checkpoint signaling,BP,0.002747113175993536
GO:0009653,4.412692813407045e-5,0.99996790311332,302,1389,anatomical structure morphogenesis,BP,0.002779110982249768
GO:0010389,4.845721147902756e-5,0.9999808039423497,36,106,regulation of G2/M transition of mitotic cell cycle,BP,0.0030416591645385602
GO:0046777,5.2134780408967585e-5,0.9999783202241781,39,119,protein autophosphorylation,BP,0.0032616280726952443
GO:0006303,5.2857690442775326e-5,0.999986771831171,19,43,double-strand break repair via nonhomologous end joining,BP,0.0032959045322115965
GO:0051985,5.731423798696964e-5,0.999988763275109,15,30,negative regulation of chromosome segregation,BP,0.0035270732533745925
GO:0018209,6.294677832053082e-5,0.999974663730038,36,107,peptidyl-serine modification,BP,0.0038436804658469785
GO:0050000,6.30713856909732e-5,0.9999824661489792,21,50,chromosome localization,BP,0.0038436804658469785
GO:0000077,6.37522780529764e-5,0.9999764181131192,31,88,DNA damage checkpoint signaling,BP,0.003872642412953544
GO:0060996,6.776225795578728e-5,0.9999900222098589,12,21,dendritic spine development,BP,0.004089843203735354
GO:0090503,6.831105787673577e-5,0.9999874638126302,14,27,"RNA phosphodiester bond hydrolysis, exonucleolytic",BP,0.00410979402836042
GO:0070192,6.887078468157007e-5,0.9999791465908433,23,58,chromosome organization involved in meiotic cell cycle,BP,0.004130273077511611
GO:0044703,7.036353378223605e-5,0.9999509783234408,206,908,multi-organism reproductive process,BP,0.004206399062391388
GO:0007379,7.193893218386728e-5,0.999989333617213,12,21,segment specification,BP,0.004286968455551913
GO:0043967,7.332176838508262e-5,0.9999820312659746,18,40,histone H4 acetylation,BP,0.004355590600818583
GO:0048468,7.622363806527358e-5,0.9999447413077469,262,1193,cell development,BP,0.004513733737129455
GO:0019220,8.639464144998467e-5,0.9999418212850055,164,699,regulation of phosphate metabolic process,BP,0.005084054666077066
GO:0051174,8.639464144998467e-5,0.9999418212850055,164,699,regulation of phosphorus metabolic process,BP,0.005084054666077066
GO:0007080,8.812657715659785e-5,0.9999791897549128,17,37,mitotic metaphase plate congression,BP,0.0051698179888968665
GO:0010639,9.462842823170822e-5,0.9999492290315052,67,242,negative regulation of organelle organization,BP,0.0055339997889170735
GO:1905269,9.646427265225642e-5,0.9999648046510202,29,81,positive regulation of chromatin organization,BP,0.005623896960726442
GO:1903313,9.73526001790484e-5,0.9999728692681285,20,48,positive regulation of mRNA metabolic process,BP,0.005658169178924878
GO:0007010,9.811747569127475e-5,0.9999351049506741,148,627,cytoskeleton organization,BP,0.005667638603504279
GO:0048477,1.001993371695388e-4,0.999938331510824,107,427,oogenesis,BP,0.005770194857001789
GO:0035601,1.0093966624828503e-4,0.9999772561254914,16,34,protein deacylation,BP,0.005795106265614193
GO:0060997,1.067598380282966e-4,0.9999924535284473,8,11,dendritic spine morphogenesis,BP,0.006092104575487435
GO:0016573,1.0911511608199546e-4,0.9999598725561516,29,81,histone acetylation,BP,0.006207694111601379
GO:0006475,1.1309351766057842e-4,0.9999574291914375,30,85,internal protein amino acid acetylation,BP,0.006414650695982989
GO:0060249,1.1570202659200636e-4,0.9999370861069133,68,249,anatomical structure homeostasis,BP,0.0065428974857479625
GO:0043543,1.1968449827873202e-4,0.9999506530822789,35,105,protein acylation,BP,0.006747840679900607
GO:0071897,1.2508046070426203e-4,0.9999544964947763,28,78,DNA biosynthetic process,BP,0.007010089748577256
GO:0006397,1.2992451077641133e-4,0.9999253026677509,80,302,mRNA processing,BP,0.007238486575238467
GO:0045841,1.320682316959749e-4,0.9999864433334567,9,14,negative regulation of mitotic metaphase/anaphase transition,BP,0.007314637856079127
GO:2000816,1.320682316959749e-4,0.9999864433334567,9,14,negative regulation of mitotic sister chromatid separation,BP,0.007314637856079127
GO:0035295,1.3289753994491236e-4,0.9999095162953548,163,701,tube development,BP,0.007338984090037082
GO:0000076,1.3371721824198226e-4,0.9999862492551761,9,14,DNA replication checkpoint signaling,BP,0.007362657709692304
GO:1902749,1.3981181256324186e-4,0.9999399914537606,37,115,regulation of cell cycle G2/M phase transition,BP,0.007670558369209155
GO:0018393,1.4012384254728633e-4,0.9999475010177951,29,82,internal peptidyl-lysine acetylation,BP,0.007670558369209155
GO:0000086,1.445438580049603e-4,0.9999492728690601,26,71,G2/M transition of mitotic cell cycle,BP,0.007866778584079213
GO:0010216,1.5119723360216427e-4,1,5,5,maintenance of DNA methylation,BP,0.008182847503990946
GO:0043487,1.512203776426557e-4,0.9999467621284407,26,71,regulation of RNA stability,BP,0.008182847503990946
GO:1903311,1.5295865188764464e-4,0.9999251361706576,49,165,regulation of mRNA metabolic process,BP,0.008253193047840219
GO:0098732,1.5494554783965285e-4,0.9999631878564302,16,35,macromolecule deacylation,BP,0.00831276242555129
GO:2000045,1.6589085269584064e-4,0.9999357356493559,30,87,regulation of G1/S transition of mitotic cell cycle,BP,0.008810388167955154
GO:0060562,1.6668930612593545e-4,0.9998962468015022,104,417,epithelial tube morphogenesis,BP,0.008817208774318793
GO:0018394,1.7878836332948448e-4,0.9999317814247555,29,83,peptidyl-lysine acetylation,BP,0.009404367792898107
GO:0030330,1.8010765818716372e-4,0.9999536804374465,17,39,"DNA damage response, signal transduction by p53 class mediator",BP,0.009447374126246463
GO:0045931,1.8373795148149953e-4,0.9999177871116502,39,124,positive regulation of mitotic cell cycle,BP,0.009557926420851154
GO:0044839,1.849037901220511e-4,0.9999337831143723,26,72,cell cycle G2/M phase transition,BP,0.00959207512889351
GO:0009798,1.8660592935420422e-4,0.9999028625203218,56,197,axis specification,BP,0.009636725883296782
GO:1902531,1.8678800634078517e-4,0.999870924648783,168,731,regulation of intracellular signal transduction,BP,0.009636725883296782
GO:0044026,1.8809873938006066e-4,1,5,5,DNA hypermethylation,BP,0.009655180627238288
