GOterm,over_represented_pvalue,under_represented_pvalue,numDEInCat,numInCat,term,ontology,bh_adjust
GO:0051254,1.1405422782823598e-13,1,190,700,positive regulation of RNA metabolic process,BP,2.942130361963714e-11
GO:0031325,1.4603300015765901e-13,1,313,1319,positive regulation of cellular metabolic process,BP,3.716145170228212e-11
GO:0051173,2.0717651835184155e-13,1,303,1270,positive regulation of nitrogen compound metabolic process,BP,5.133343443530958e-11
GO:0006996,3.153178067118169e-13,1,420,1905,organelle organization,BP,7.711363140506784e-11
GO:0000070,4.3003649694235484e-13,1,50,109,mitotic sister chromatid segregation,BP,1.0382073428104468e-10
GO:0007059,5.249314968706888e-13,1,73,194,chromosome segregation,BP,1.2512639262749293e-10
GO:0010605,7.096385816427486e-13,1,277,1149,negative regulation of macromolecule metabolic process,BP,1.670400516364325e-10
GO:0006357,9.166518501526693e-13,1,219,856,regulation of transcription by RNA polymerase II,BP,2.105057437832307e-10
GO:0006281,1.2239738674470234e-12,1,92,275,DNA repair,BP,2.776946011794566e-10
GO:0045786,1.8426558481006497e-12,1,102,319,negative regulation of cell cycle,BP,4.0822414441862745e-10
GO:0000819,1.9387882711850954e-12,1,53,123,sister chromatid segregation,BP,4.2378512882619505e-10
GO:0006302,1.9579048488067002e-12,1,51,117,double-strand break repair,BP,4.2378512882619505e-10
GO:0010628,2.2515025221765253e-12,1,212,829,positive regulation of gene expression,BP,4.817959544898426e-10
GO:0007346,2.3391862887348358e-12,1,127,431,regulation of mitotic cell cycle,BP,4.949350225074797e-10
GO:0010564,2.7583805057625918e-12,1,135,468,regulation of cell cycle process,BP,5.730604157328038e-10
GO:2000113,2.7692898853850116e-12,1,165,604,negative regulation of cellular macromolecule biosynthetic process,BP,5.730604157328038e-10
GO:0031327,2.8556776309169575e-12,1,175,652,negative regulation of cellular biosynthetic process,BP,5.845137550847525e-10
GO:0009892,3.071982870357323e-12,1,295,1255,negative regulation of metabolic process,BP,6.185782020413138e-10
GO:0046483,5.483869378023127e-12,1,396,1793,heterocycle metabolic process,BP,1.0870183606058264e-9
GO:1902275,7.37579938833976e-12,1,57,141,regulation of chromatin organization,BP,1.4318935905342887e-9
GO:0098813,8.457063944628186e-12,1,63,165,nuclear chromosome segregation,BP,1.625050725931565e-9
GO:0010558,8.812126649197247e-12,1,167,622,negative regulation of macromolecule biosynthetic process,BP,1.6761733023336703e-9
GO:0006725,1.1447537023866862e-11,1,400,1825,cellular aromatic compound metabolic process,BP,2.1343422742221473e-9
GO:0008150,1.2703514184354405e-11,1,1019,5487,biological_process,BP,2.316487360472086e-9
GO:0009890,1.6392238448217183e-11,1,175,665,negative regulation of biosynthetic process,BP,2.939830878270265e-9
GO:0051253,1.8299299459515112e-11,1,152,553,negative regulation of RNA metabolic process,BP,3.2508878124729157e-9
GO:1901360,1.9476321258692706e-11,1,414,1908,organic cyclic compound metabolic process,BP,3.42765051983591e-9
GO:0140014,3.234460540384372e-11,1,57,146,mitotic nuclear division,BP,5.5371024032707364e-9
GO:1903508,4.2307481906261794e-11,1,171,651,positive regulation of nucleic acid-templated transcription,BP,7.177407133124467e-9
GO:1902680,4.8101709180114066e-11,1,171,652,positive regulation of RNA biosynthetic process,BP,8.08752933545293e-9
GO:0033043,6.490422114905131e-11,1,184,726,regulation of organelle organization,BP,1.0816029986352081e-8
GO:0007275,1.1824790911963005e-10,1,503,2439,multicellular organism development,BP,1.9195917039928907e-8
GO:0010557,2.655991862849187e-10,1,196,789,positive regulation of macromolecule biosynthetic process,BP,4.2029397285137015e-8
GO:0040029,3.4821354091147495e-10,0.9999999999099806,65,185,epigenetic regulation of gene expression,BP,5.464340990753321e-8
GO:0045893,3.8261396490934805e-10,1,159,610,positive regulation of DNA-templated transcription,BP,5.954548407609862e-8
GO:0043412,4.052962843011308e-10,1,315,1410,macromolecule modification,BP,6.255847811208683e-8
GO:0045814,4.650715103949123e-10,0.9999999999244479,33,67,"negative regulation of gene expression, epigenetic",BP,7.120131392070401e-8
GO:0006310,5.171683074375479e-10,0.9999999998651212,47,117,DNA recombination,BP,7.791037117885172e-8
GO:0071103,5.23172053995107e-10,0.9999999998334945,64,181,DNA conformation change,BP,7.818930911731635e-8
GO:0051128,5.935727158469406e-10,1,295,1321,regulation of cellular component organization,BP,8.801234497727353e-8
GO:0016043,7.712909045353945e-10,1,542,2693,cellular component organization,BP,1.1347014861957823e-7
GO:0071840,8.078687918030124e-10,1,565,2825,cellular component organization or biogenesis,BP,1.1793005595691882e-7
GO:0031328,1.0473326059052465e-9,1,201,827,positive regulation of cellular biosynthetic process,BP,1.5055206337253203e-7
GO:0009891,1.1761312692277725e-9,1,204,843,positive regulation of biosynthetic process,BP,1.6778581765778929e-7
GO:0032502,1.4763228085072372e-9,1,546,2724,developmental process,BP,2.059306281999984e-7
GO:0006338,1.5378547966905663e-9,0.9999999995905865,46,114,chromatin remodeling,BP,2.1293635056235335e-7
GO:0045930,1.5600899926582304e-9,0.9999999994723149,61,175,negative regulation of mitotic cell cycle,BP,2.1443835512224186e-7
GO:0045892,1.8107563910998831e-9,1,133,496,negative regulation of DNA-templated transcription,BP,2.470895188463906e-7
GO:1902679,2.207602638089145e-9,1,135,507,negative regulation of RNA biosynthetic process,BP,2.9693832341326204e-7
GO:1903507,2.207602638089145e-9,1,135,507,negative regulation of nucleic acid-templated transcription,BP,2.9693832341326204e-7
GO:0051321,2.3151039972885744e-9,1,72,225,meiotic cell cycle,BP,3.0918952746766765e-7
GO:0033554,2.8941416445646895e-9,1,224,960,cellular response to stress,BP,3.7846931464442825e-7
GO:0048856,4.217581453562724e-9,1,524,2614,anatomical structure development,BP,5.477329403588941e-7
GO:0010629,5.032568584418136e-9,1,192,796,negative regulation of gene expression,BP,6.49097938446424e-7
GO:0032268,5.627133408936912e-9,1,252,1111,regulation of cellular protein metabolic process,BP,7.15976683943858e-7
GO:0018205,6.361308042120792e-9,0.9999999978827884,54,149,peptidyl-lysine modification,BP,8.039583338334002e-7
GO:0051246,8.57135452670692e-9,1,263,1174,regulation of protein metabolic process,BP,1.068921702598795e-6
GO:1901990,9.73088196626562e-9,1,72,230,regulation of mitotic cell cycle phase transition,BP,1.1944100149494628e-6
GO:0009987,9.767890303341155e-9,1,934,5060,cellular process,BP,1.1944100149494628e-6
GO:2001251,1.0017913526124598e-8,0.9999999973834889,38,92,negative regulation of chromosome organization,BP,1.2170795458738858e-6
GO:0051052,1.1251906843009223e-8,1,73,237,regulation of DNA metabolic process,BP,1.3495838073930362e-6
GO:0044238,1.1580040998980665e-8,1,665,3432,primary metabolic process,BP,1.3801503294418031e-6
GO:0010948,1.4904198326460156e-8,0.9999999942871881,64,196,negative regulation of cell cycle process,BP,1.7541309917848198e-6
GO:0030261,1.570307605523643e-8,0.9999999968035626,29,61,chromosome condensation,BP,1.8366746906593618e-6
GO:0045787,1.6593766402641275e-8,1,79,262,positive regulation of cell cycle,BP,1.9288716983218385e-6
GO:0006807,2.2492565746343327e-8,1,637,3279,nitrogen compound metabolic process,BP,2.582667716886532e-6
GO:0031399,2.2875413019999044e-8,1,186,784,regulation of protein modification process,BP,2.6107085004824363e-6
GO:0140013,3.1835833419915225e-8,0.9999999886405307,54,158,meiotic nuclear division,BP,3.589823827128285e-6
GO:0031056,4.00523717298247e-8,0.9999999880887891,41,106,regulation of histone modification,BP,4.489441738359101e-6
GO:1903046,4.154895722332545e-8,1,64,204,meiotic cell cycle process,BP,4.629635582677169e-6
GO:0051983,4.1881160425221565e-8,0.9999999882134091,38,96,regulation of chromosome segregation,BP,4.639200776278514e-6
GO:0044770,6.178035157172898e-8,0.9999999762048574,59,179,cell cycle phase transition,BP,6.803425733609523e-6
GO:0071704,9.450447657215235e-8,1,681,3568,organic substance metabolic process,BP,1.0286784961446249e-5
GO:0016070,1.1693133498313959e-7,1,230,1025,RNA metabolic process,BP,1.2654792925675295e-5
GO:0009790,1.370852604106809e-7,1,198,870,embryo development,BP,1.4667343970417798e-5
GO:0044237,1.5054672771568545e-7,1,673,3529,cellular metabolic process,BP,1.6016640845277246e-5
GO:0036211,1.5877715970243388e-7,1,279,1295,protein modification process,BP,1.6703534605343754e-5
GO:0030071,1.7057814716714632e-7,0.9999999736600769,20,37,regulation of mitotic metaphase/anaphase transition,BP,1.7845317162802958e-5
GO:0048583,1.7657031851772535e-7,1,326,1563,regulation of response to stimulus,BP,1.837014181219495e-5
GO:1901987,1.9397649658072895e-7,1,73,251,regulation of cell cycle phase transition,BP,2.007017256654784e-5
GO:0000724,2.232552833668388e-7,0.9999999453575601,29,68,double-strand break repair via homologous recombination,BP,2.2481926422892736e-5
GO:0000725,2.232552833668388e-7,0.9999999453575601,29,68,recombinational repair,BP,2.2481926422892736e-5
GO:0032501,2.3546315484326765e-7,1,563,2911,multicellular organismal process,BP,2.3585141855604112e-5
GO:0048731,2.5320280528705235e-7,1,415,2065,system development,BP,2.5227841409314724e-5
GO:0044772,2.9321797083356695e-7,0.9999998846222269,55,169,mitotic cell cycle phase transition,BP,2.8908835647994234e-5
GO:0034641,3.2258312979299536e-7,1,407,2008,cellular nitrogen compound metabolic process,BP,3.1474419259750754e-5
GO:0044728,3.263418285600418e-7,0.9999999428891977,21,41,DNA methylation or demethylation,BP,3.1665755643332075e-5
GO:0033045,3.789239681690197e-7,0.9999998954099268,32,80,regulation of sister chromatid segregation,BP,3.6405700227504135e-5
GO:0018193,4.3378167631230656e-7,1,107,416,peptidyl-amino acid modification,BP,4.146468399308145e-5
GO:0010965,4.5411415406117813e-7,0.9999999176953261,21,42,regulation of mitotic sister chromatid separation,BP,4.3189008258212354e-5
GO:0033047,4.856972727269936e-7,0.9999998873894754,26,59,regulation of mitotic sister chromatid segregation,BP,4.59606298629247e-5
GO:0034502,5.351506853272926e-7,0.9999998902385219,23,49,protein localization to chromosome,BP,5.013643062387188e-5
GO:0006261,6.848877505876647e-7,0.9999997731803788,39,108,DNA-templated DNA replication,BP,6.322118250645252e-5
GO:0000075,8.472901729871451e-7,0.9999996922464744,44,131,cell cycle checkpoint signaling,BP,7.634124998813842e-5
GO:0000003,1.041517537085993e-6,0.9999995758485604,255,1195,reproduction,BP,9.251328651352044e-5
GO:0090305,1.2306274930738475e-6,0.9999994913501589,54,172,nucleic acid phosphodiester bond hydrolysis,BP,1.083569473410592e-4
GO:2001252,1.2313943354567823e-6,0.9999995395175219,45,135,positive regulation of chromosome organization,BP,1.083569473410592e-4
GO:0046426,1.3329421651642627e-6,0.999999899202005,12,17,negative regulation of receptor signaling pathway via JAK-STAT,BP,1.1567112401939278e-4
GO:1904893,1.3329421651642627e-6,0.999999899202005,12,17,negative regulation of receptor signaling pathway via STAT,BP,1.1567112401939278e-4
GO:0090501,1.5661634255259631e-6,0.9999994971698981,35,95,RNA phosphodiester bond hydrolysis,BP,1.352863461746762e-4
GO:0022414,1.658363205692245e-6,0.9999991112139792,248,1160,reproductive process,BP,1.4259651838534552e-4
GO:0007098,1.9913623355512215e-6,0.9999993788198607,33,88,centrosome cycle,BP,1.6968029022970614e-4
GO:0071897,3.091738113044619e-6,0.9999990775158839,30,78,DNA biosynthetic process,BP,2.5761292215373103e-4
GO:0051301,3.2806482762796142e-6,0.9999985866772738,74,269,cell division,BP,2.721492849807111e-4
GO:0031023,3.492983641211755e-6,0.9999988247185374,35,98,microtubule organizing center organization,BP,2.884928725774498e-4
GO:1902099,3.958862906587579e-6,0.999999172770389,20,43,regulation of metaphase/anaphase transition of cell cycle,BP,3.2412759736500307e-4
GO:0006304,4.013344981312384e-6,0.9999990317219487,23,53,DNA modification,BP,3.271657980220498e-4
GO:0000226,4.129512962848239e-6,0.999997892793632,98,389,microtubule cytoskeleton organization,BP,3.3518473535946205e-4
GO:0051783,4.148073761613537e-6,0.9999982770380318,49,159,regulation of nuclear division,BP,3.352462532401052e-4
GO:0000122,4.36314870420363e-6,0.9999979877836843,93,359,negative regulation of transcription by RNA polymerase II,BP,3.5112159508059214e-4
GO:0009966,4.9400077824794806e-6,0.9999968433396728,260,1236,regulation of signal transduction,BP,3.9417494301640293e-4
GO:0048869,5.328270852488089e-6,0.9999963590095534,365,1821,cellular developmental process,BP,4.2158264043362696e-4
GO:0006473,5.8166879260383335e-6,0.9999980658136433,33,91,protein acetylation,BP,4.5830146583777345e-4
GO:1905269,6.854959984478289e-6,0.9999978412412829,30,81,positive regulation of chromatin organization,BP,5.356255247622849e-4
GO:1901991,6.994070520858397e-6,0.9999974981954166,36,106,negative regulation of mitotic cell cycle phase transition,BP,5.442369503234895e-4
GO:0000723,7.04096525011803e-6,0.9999980037833477,26,67,telomere maintenance,BP,5.456313441356898e-4
GO:1905818,7.265710305541214e-6,0.999998306340866,21,48,regulation of chromosome separation,BP,5.60740126080519e-4
GO:0043414,7.464076215220892e-6,0.9999969946825766,44,138,macromolecule methylation,BP,5.736980375870393e-4
GO:0007080,7.607522954124203e-6,0.9999985083721517,18,37,mitotic metaphase plate congression,BP,5.823466046711905e-4
GO:0071168,7.9850381194368e-6,0.9999990078301199,13,22,protein localization to chromatin,BP,6.063155355932032e-4
GO:0051716,8.36628708736832e-6,0.9999939926463313,413,2097,cellular response to stimulus,BP,6.327130608121801e-4
GO:0070828,8.61075560954361e-6,0.9999985202761071,16,31,heterochromatin organization,BP,6.46012505511218e-4
GO:0030154,9.036765148112102e-6,0.9999936744525315,355,1773,cell differentiation,BP,6.752830337464246e-4
GO:0016573,9.497998075717484e-6,0.9999969524822813,30,81,histone acetylation,BP,7.069438804894701e-4
GO:0032200,9.7681179087993e-6,0.9999971621754848,26,68,telomere organization,BP,7.241867257503922e-4
GO:0033048,1.0122569770459155e-5,0.9999988437634073,12,20,negative regulation of mitotic sister chromatid segregation,BP,7.475220052843778e-4
GO:0065009,1.1105365500962835e-5,0.9999924946763069,252,1200,regulation of molecular function,BP,8.105625494132991e-4
GO:0018393,1.2657940722112354e-5,0.9999958591395521,30,82,internal peptidyl-lysine acetylation,BP,9.167756989926836e-4
GO:0008152,1.3022821658515337e-5,0.9999902720882966,689,3692,metabolic process,BP,9.395890982816181e-4
GO:0051310,1.474680400922448e-5,0.9999967021302621,19,42,metaphase plate congression,BP,0.0010558823813600995
GO:0071824,1.5748392052984226e-5,0.9999933455990339,45,145,protein-DNA complex subunit organization,BP,0.0011190866820745132
GO:0018394,1.6751639982927668e-5,0.9999944148484565,30,83,peptidyl-lysine acetylation,BP,0.0011770527332780258
GO:0090068,1.6894108032471272e-5,0.9999921815262511,54,187,positive regulation of cell cycle process,BP,0.0011788319127266531
GO:0006305,1.6964762803298976e-5,0.9999965770584889,17,36,DNA alkylation,BP,0.0011788319127266531
GO:0006306,1.6964762803298976e-5,0.9999965770584889,17,36,DNA methylation,BP,0.0011788319127266531
GO:0000082,1.7336314482872047e-5,0.9999940768833459,31,87,G1/S transition of mitotic cell cycle,BP,0.0012002210956873658
GO:0016575,1.7921457547407545e-5,0.9999969147894999,15,29,histone deacetylation,BP,0.0012361866925832653
GO:0042532,2.0282225850895962e-5,0.9999991176370278,8,10,negative regulation of tyrosine phosphorylation of STAT protein,BP,0.0013939218795555543
GO:0033046,2.0629003683682108e-5,0.9999969826074089,13,24,negative regulation of sister chromatid segregation,BP,0.0014125991576997008
GO:0007088,2.095623171462219e-5,0.9999915191107177,40,128,regulation of mitotic nuclear division,BP,0.0014289765688849346
GO:0007093,2.1019941032400132e-5,0.9999922413455431,34,103,mitotic cell cycle checkpoint signaling,BP,0.0014289765688849346
GO:0044843,2.2597341856000567e-05,0.9999921421681931,31,88,cell cycle G1/S phase transition,BP,0.001525199084194791
GO:0007143,2.5076337809923834e-5,0.9999934657034368,21,51,female meiotic nuclear division,BP,0.0016745124726903393
GO:0043543,2.6705031468022977e-5,0.9999898760249877,35,105,protein acylation,BP,0.0017707128435716219
GO:1901976,2.6849038066311584e-5,0.9999964425957859,12,21,regulation of cell cycle checkpoint,BP,0.0017740148625498716
GO:0007017,2.7526903855404432e-5,0.999983343114775,120,517,microtubule-based process,BP,0.001806129360631083
GO:0006475,2.8747663807621776e-5,0.9999900550573786,30,85,internal protein amino acid acetylation,BP,0.0018796779762546032
GO:0006468,2.962159643309463e-5,0.9999830444776893,95,390,protein phosphorylation,BP,0.001930118624330813
GO:0006476,3.0332534888236405e-5,0.9999944096136941,15,30,protein deacetylation,BP,0.0019667716855874093
GO:0031570,3.0392998805476935e-5,0.9999889405240647,32,96,DNA integrity checkpoint signaling,BP,0.0019667716855874093
GO:0007292,3.45359763884878e-5,0.9999791693785686,112,476,female gamete generation,BP,0.0022272156553822388
GO:0051303,3.544994381386458e-5,0.9999908903902092,20,48,establishment of chromosome localization,BP,0.002270605074690081
GO:0006950,3.656112641619337e-5,0.9999733953599638,304,1508,response to stress,BP,0.002333839225570635
GO:1902531,3.709303426960336e-5,0.9999756793118201,161,731,regulation of intracellular signal transduction,BP,0.002359793676793584
GO:0007010,3.896259399535423e-5,0.9999752293355376,140,627,cytoskeleton organization,BP,0.0024703858839276614
GO:0060562,4.637565223380179e-5,0.9999727494940891,100,417,epithelial tube morphogenesis,BP,0.0029305366013916826
GO:0061982,4.73155433144706e-5,0.9999826054224009,31,94,meiosis I cell cycle process,BP,0.002979929753026073
GO:0060249,4.99918906902953e-5,0.9999742275407258,65,249,anatomical structure homeostasis,BP,0.0031275657594317303
GO:0006303,5.530853992987003e-5,0.9999864358170721,18,43,double-strand break repair via nonhomologous end joining,BP,0.00341480365711273
GO:1901988,5.646343935281697e-5,0.9999771586148963,36,115,negative regulation of cell cycle phase transition,BP,0.0034642975267459948
GO:0045841,5.932459842054023e-5,0.99999457188179,9,14,negative regulation of mitotic metaphase/anaphase transition,BP,0.003615344701803214
GO:2000816,5.932459842054023e-5,0.99999457188179,9,14,negative regulation of mitotic sister chromatid separation,BP,0.003615344701803214
GO:0050000,6.95961792065304e-5,0.9999809005621786,20,50,chromosome localization,BP,0.00421403746185908
GO:0035295,7.186181043559503e-5,0.9999523815746426,154,701,tube development,BP,0.004329974614295546
GO:0007276,7.287176441670008e-5,0.9999508257824772,170,788,gamete generation,BP,0.004370217183856303
GO:0045931,7.802590758625359e-5,0.9999669454018267,38,124,positive regulation of mitotic cell cycle,BP,0.004664463065894416
GO:0010216,8.080968691173418e-5,1,5,5,maintenance of DNA methylation,BP,0.004800401306734594
GO:0035239,8.345734642752956e-5,0.9999475745603777,118,515,tube morphogenesis,BP,0.004942092108732104
GO:0010639,8.852245938524643e-5,0.9999533219141369,63,242,negative regulation of organelle organization,BP,0.005193041846366278
GO:0070988,9.010785012343338e-5,0.9999838330250016,13,26,demethylation,BP,0.005269630203957683
GO:0051985,9.319108094013613e-5,0.9999813996496976,14,30,negative regulation of chromosome segregation,BP,0.005433068870537781
GO:0009653,9.438530461063598e-5,0.9999306440203478,279,1389,anatomical structure morphogenesis,BP,0.005481584233964232
GO:0051053,9.460543125900777e-5,0.999965666217975,28,85,negative regulation of DNA metabolic process,BP,0.005481584233964232
GO:0008608,9.794930743252545e-5,0.9999859124756916,11,20,attachment of spindle microtubules to kinetochore,BP,0.005621929456792042
GO:0019220,1.0914656299751492e-4,0.999926758027047,153,699,regulation of phosphate metabolic process,BP,0.006151561877278868
GO:0051174,1.0914656299751492e-4,0.999926758027047,153,699,regulation of phosphorus metabolic process,BP,0.006151561877278868
GO:0051248,1.0915715635070804e-4,0.9999316695177155,111,482,negative regulation of protein metabolic process,BP,0.006151561877278868
GO:0051247,1.0928436632619604e-4,0.9999260904289778,161,741,positive regulation of protein metabolic process,BP,0.006151561877278868
GO:0043967,1.094351457112432e-4,0.9999728906703055,17,40,histone H4 acetylation,BP,0.006151561877278868
GO:0045944,1.1348223619692168e-4,0.9999293839912149,109,468,positive regulation of transcription by RNA polymerase II,BP,0.006341198782861223
GO:0014888,1.2137225916782876e-4,0.9999899641207475,8,12,striated muscle adaptation,BP,0.006762014829554389
GO:0010638,1.2740332057084092e-4,0.9999256567422785,83,343,positive regulation of organelle organization,BP,0.007056270381380898
GO:0010389,1.342392730108607e-4,0.9999452790241024,33,106,regulation of G2/M transition of mitotic cell cycle,BP,0.0074130784459458
GO:0051302,1.3726823415054974e-4,0.9999431015404314,34,110,regulation of cell division,BP,0.0075581816295000066
GO:0050790,1.405251292177987e-4,0.9999012552858365,192,912,regulation of catalytic activity,BP,0.007704371476312808
GO:0019953,1.4664487545490733e-4,0.9998977115824866,182,863,sexual reproduction,BP,0.007981126155177341
GO:0018022,1.4867130595594814e-4,0.9999618195394759,17,41,peptidyl-lysine methylation,BP,0.008068096145407665
GO:0007389,1.493739434576889e-4,0.9999052924915516,112,489,pattern specification process,BP,0.008082933130033734
GO:0032872,1.5094036471628358e-4,0.9999343476945645,37,123,regulation of stress-activated MAPK cascade,BP,0.008144292286453686
GO:0051225,1.5272212584430125e-4,0.9999416272722884,29,89,spindle assembly,BP,0.008216886719354392
GO:0010646,1.5400665185388645e-4,0.9998858811401601,275,1374,regulation of cell communication,BP,0.008262391057152523
GO:0006397,1.6865387706924628e-4,0.9999034613100294,75,302,mRNA processing,BP,0.00893021558954891
GO:0032259,1.688256996378e-4,0.9999192416487003,45,159,methylation,BP,0.00893021558954891
GO:0070192,1.7063713271686523e-4,0.9999466452989947,21,58,chromosome organization involved in meiotic cell cycle,BP,0.009000750269443388
GO:0032467,1.7417842456612874e-4,0.9999623784971717,14,31,positive regulation of cytokinesis,BP,0.00916188243856081
GO:0023051,1.7751580144762392e-4,0.999867896566649,277,1388,regulation of signaling,BP,0.009311420771755449
GO:0070302,1.8206932198160791e-4,0.9999198880524899,37,124,regulation of stress-activated protein kinase signaling cascade,BP,0.00952374278398794
GO:0035601,1.8803462506632157e-4,0.9999562121244807,15,34,protein deacylation,BP,0.009808531924165932
GO:0045448,1.9096416156306892e-4,0.9999691968532637,11,21,"mitotic cell cycle, embryonic",BP,0.009911866590492664
GO:0051304,1.9159468105460833e-4,0.9999581978371677,14,31,chromosome separation,BP,0.009911866590492664
GO:1903311,2.0292065106695647e-4,0.9999010481045516,46,165,regulation of mRNA metabolic process,BP,0.010469037754087281
GO:0003299,2.0943948346910181e-4,0.9999854651546852,7,10,muscle hypertrophy in response to stress,BP,0.010717268785887654
GO:0014887,2.0943948346910181e-4,0.9999854651546852,7,10,cardiac muscle adaptation,BP,0.010717268785887654
GO:0014898,2.0943948346910181e-4,0.9999854651546852,7,10,cardiac muscle hypertrophy in response to stress,BP,0.010717268785887654
GO:0048513,2.1087037914876235e-4,0.9998402322472181,315,1603,animal organ development,BP,0.01076124690989253
GO:0045005,2.1689646597447833e-4,0.9999555820745194,13,28,DNA-templated DNA replication maintenance of fidelity,BP,0.011038857704771355
GO:0000083,2.1931591528315375e-4,0.9999739924308225,9,15,regulation of transcription involved in G1/S transition of mitotic cell cycle,BP,0.011131908357674039
GO:0080135,2.2478903065555788e-4,0.9998641435516192,87,366,regulation of cellular response to stress,BP,0.011379038269555941
