"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.253446106731185 2 68 "GO:0004674" "protein serine/threonine kinase activity" 1
0 0.306620207387822 5 5 "GO:0004697" "protein kinase C activity" 1
0 0.419953082871366 3 7 "GO:0004707" "MAP kinase activity" 1
0 0.197020647006758 4 54 "GO:0004713" "protein tyrosine kinase activity" 1
0 0.0328972933754504 4 14 "GO:0004714" "transmembrane receptor protein tyrosine kinase activity" 0.539655172413793
0 0.577821064211968 2 57 "GO:0004721" "phosphoprotein phosphatase activity" 1
0 0.338640418301228 2 46 "GO:0004725" "protein tyrosine phosphatase activity" 1
0 0.297922254901583 5 12 "GO:0004806" "triglyceride lipase activity" 1
0 0.0935379305146728 3 15 "GO:0004812;GO:0016875" "aminoacyl-tRNA ligase activity" 0.821739130434783
0 0.0480059793146237 3 68 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 0.629411764705882
0 0.698557750926775 2 44 "GO:0004843;GO:0008242;GO:0101005" "omega peptidase activity" 1
0 0.177363155885259 2 39 "GO:0004857" "enzyme inhibitor activity" 1
0 0.0774532228398895 5 26 "GO:0004866;GO:0030414;GO:0061135;GO:0061134" "peptidase inhibitor activity" 0.809146341463415
0 0.00928039162781936 2 13 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.271621621621622
0 3.26222927984972e-05 3 277 "GO:0004888;GO:0038023;GO:0060089" "signaling receptor activity" 0
0 0.00020478803556591 4 201 "GO:0004930" "G protein-coupled receptor activity" 0.01
0 0.256923519965649 2 9 "GO:0004970;GO:0008066" "ionotropic glutamate receptor activity" 1
0 0.0299404554831876 6 5 "GO:0004983;GO:0008188" "neuropeptide Y receptor activity" 0.51875
0 0.282481739439773 2 23 "GO:0005044;GO:0038024" "scavenger receptor activity" 1
0 0.792006283986339 2 54 "GO:0005085" "guanyl-nucleotide exchange factor activity" 1
0 0.667893461030884 3 45 "GO:0005102" "signaling receptor binding" 1
0 0.20390021769865 2 7 "GO:0005164;GO:0032813;GO:0005126" "cytokine receptor binding" 1
0 1.00550769772773e-48 1 163 "GO:0005198" "structural molecule activity" 0
0 0.00175331314925869 2 8 "GO:0005200" "structural constituent of cytoskeleton" 0.102631578947368
0 0.806603249845428 2 23 "GO:0005201" "extracellular matrix structural constituent" 1
0 0.00206162812804953 3 160 "GO:0005216;GO:0015267;GO:0022803" "passive transmembrane transporter activity" 0.12
0 0.0848911142080572 6 43 "GO:0005244;GO:0022832" "voltage-gated channel activity" 0.787222222222222
0 0.247811368759516 4 7 "GO:0005245" "voltage-gated calcium channel activity" 1
0 0.133974311432808 5 5 "GO:0005247;GO:0005254;GO:0008308;GO:0005253" "anion channel activity" 0.928571428571429
0 0.125515680999847 4 29 "GO:0005249" "voltage-gated potassium channel activity" 0.90873786407767
0 0.0244214956391408 2 91 "GO:0005261" "cation channel activity" 0.449074074074074
0 0.0385039500470749 3 36 "GO:0005262;GO:0015085;GO:0072509" "calcium ion transmembrane transporter activity" 0.587704918032787
0 0.390344088094372 4 47 "GO:0005267;GO:0015079" "potassium ion transmembrane transporter activity" 1
0 0.05464262444201 4 12 "GO:0005272" "sodium channel activity" 0.657638888888889
0 0.0086919376171739 2 9 "GO:0005319" "lipid transporter activity" 0.261111111111111
0 0.559775660008053 2 16 "GO:0005347" "ATP transmembrane transporter activity" 1
0 0.263405189672895 2 7 "GO:0005484" "SNAP receptor activity" 1
0 0.828549667675435 2 73 "GO:0005506" "iron ion binding" 1
0 0.0421848235610831 6 18 "GO:0005507" "copper ion binding" 0.594615384615385
0 0.00433968054518538 5 328 "GO:0005509" "calcium ion binding" 0.180357142857143
0 0.0351210449787458 5 307 "GO:0005524;GO:0032559;GO:0030554" "adenyl nucleotide binding" 0.549166666666667
0 0.011870721136485 4 65 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "GTP binding" 0.301162790697674
0 0.202216822845485 2 31 "GO:0005543;GO:0035091" "phospholipid binding" 1
0 0.912137447847286 2 20 "GO:0008017" "microtubule binding" 1
0 0.253641018719617 2 33 "GO:0008047;GO:0005096" "enzyme activator activity" 1
0 0.327687262693301 3 22 "GO:0008080" "N-acetyltransferase activity" 1
0 0.451808112063719 2 23 "GO:0008081" "phosphoric diester hydrolase activity" 1
0 0.819594807128615 4 15 "GO:0008083;GO:0048018;GO:0030546;GO:0030545" "receptor ligand activity" 1
0 0.0656513003559794 2 80 "GO:0008092" "cytoskeletal protein binding" 0.748026315789474
0 0.457980956753419 3 7 "GO:0008134" "transcription factor binding" 1
0 1.74130961785294e-06 2 49 "GO:0008135;GO:0090079;GO:0045182" "translation regulator activity, nucleic acid binding" 0
0 0.0196405529397957 6 8 "GO:0008137;GO:0050136;GO:0003954;GO:0003955;GO:0016655" "NADH dehydrogenase (ubiquinone) activity" 0.390196078431372
0 0.702731063930549 2 54 "GO:0008146;GO:0016782" "transferase activity, transferring sulfur-containing groups" 1
0 0.341780174010911 2 62 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 1
0 0.2709489031529 3 9 "GO:0008170" "N-methyltransferase activity" 1
0 0.0446472720854059 5 8 "GO:0008171" "O-methyltransferase activity" 0.613636363636364
0 0.183124542763704 3 5 "GO:0008173" "RNA methyltransferase activity" 1
0 0.770002428834052 2 29 "GO:0008194" "UDP-glycosyltransferase activity" 1
0 0.642481201280743 2 274 "GO:0008233" "peptidase activity" 1
0 0.698155643394439 2 18 "GO:0008235" "metalloexopeptidase activity" 1
0 0.688634729010448 4 103 "GO:0008237" "metallopeptidase activity" 1
0 0.658153096790438 3 23 "GO:0008238" "exopeptidase activity" 1
0 0.602173652731744 2 144 "GO:0008270" "zinc ion binding" 1
0 0.0678119689214996 3 11 "GO:0008276" "protein methyltransferase activity" 0.741772151898734
0 0.250073776814303 2 48 "GO:0008289" "lipid binding" 1
0 0.693506985753814 2 16 "GO:0008374" "O-acyltransferase activity" 1
0 0.635195407282255 5 13 "GO:0008376" "acetylgalactosaminyltransferase activity" 1
0 0.707680012717549 2 15 "GO:0008483;GO:0016769" "transaminase activity" 1
0 0.103832171620019 4 20 "GO:0008484" "sulfuric ester hydrolase activity" 0.84020618556701
0 0.253039133857165 3 37 "GO:0008509" "anion transmembrane transporter activity" 1
0 0.0195569767425894 3 6 "GO:0008528;GO:0001653" "peptide receptor activity" 0.397
0 0.083977554503649 5 21 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.800568181818182
0 9.32250025455174e-05 3 30 "GO:0009055" "electron transfer activity" 0.00833333333333333
0 0.595771246406008 2 9 "GO:0009975;GO:0016849" "cyclase activity" 1
0 0.119742243373305 2 8 "GO:0015035" "protein disulfide oxidoreductase activity" 0.890196078431372
0 0.132408876614049 4 10 "GO:0015036" "disulfide oxidoreductase activity" 0.929807692307692
0 0.000816669728816803 5 84 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 0.05
0 1.40642535294849e-05 2 17 "GO:0015078" "proton transmembrane transporter activity" 0
0 0.0101592324858571 2 17 "GO:0015081" "sodium ion transmembrane transporter activity" 0.283333333333333
0 0.0518022087987067 2 13 "GO:0015103" "inorganic anion transmembrane transporter activity" 0.65
0 0.170187640967259 5 7 "GO:0015108" "chloride transmembrane transporter activity" 1
0 0.235069178038748 3 20 "GO:0015276;GO:0022834" "ligand-gated ion channel activity" 1
0 0.399153336719695 4 22 "GO:0015291" "secondary active transmembrane transporter activity" 1
0 0.366582849828406 2 7 "GO:0015293" "symporter activity" 1
0 0.238433191656731 2 9 "GO:0015297" "antiporter activity" 1
0 2.76852539783249e-05 2 226 "GO:0015318;GO:0015075" "ion transmembrane transporter activity" 0
0 0.625754375690041 3 28 "GO:0015631" "tubulin binding" 1
0 0.667266192475574 3 6 "GO:0015929" "hexosaminidase activity" 1
0 0.0234123567004508 1 49 "GO:0016209;GO:0016684" "antioxidant activity" 0.444339622641509
0 0.454576980376489 2 5 "GO:0016274;GO:0016273" "protein-arginine N-methyltransferase activity" 1
0 0.800128609569394 3 36 "GO:0016298" "lipase activity" 1
0 0.598612136733086 2 403 "GO:0016301;GO:0016773" "kinase activity" 1
0 0.106140575809175 2 29 "GO:0016407" "acetyltransferase activity" 0.835353535353535
0 0.15893238263203 2 17 "GO:0016409" "palmitoyltransferase activity" 1
0 0.368090679018102 2 26 "GO:0016410" "N-acyltransferase activity" 1
0 0.573799393621953 3 12 "GO:0016411" "acylglycerol O-acyltransferase activity" 1
0 0.190333259767088 2 386 "GO:0016491" "oxidoreductase activity" 1
0 0.409885439801795 5 6 "GO:0016538" "cyclin-dependent protein serine/threonine kinase regulator activity" 1
0 0.00474281242522303 3 38 "GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.187931034482759
0 0.00487040807935545 2 26 "GO:0016616" "oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor" 0.191666666666667
0 0.300577870637543 4 10 "GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" 1
0 0.15261947574924 3 21 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.981818181818182
0 0.099462207094843 2 7 "GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 0.853225806451613
0 0.162953228635812 4 10 "GO:0016646;GO:0016645" "oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor" 1
0 0.0109779793988453 3 20 "GO:0016651" "oxidoreductase activity, acting on NAD(P)H" 0.3
0 0.0899695405947296 3 15 "GO:0016667" "oxidoreductase activity, acting on a sulfur group of donors" 0.805494505494505
0 0.715468677228553 4 14 "GO:0016702;GO:0016701" "oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen" 1
0 0.29181709201578 3 34 "GO:0016705" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen" 1
0 0.103287789343167 2 9 "GO:0016715" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen" 0.845833333333333
0 0.101314706955483 2 102 "GO:0016746" "transferase activity, transferring acyl groups" 0.854255319148936
0 0.274830416443225 4 80 "GO:0016747" "transferase activity, transferring acyl groups other than amino-acyl groups" 1
0 0.678770834420602 2 87 "GO:0016757" "transferase activity, transferring glycosyl groups" 1
0 0.344229290594626 4 35 "GO:0016758" "transferase activity, transferring hexosyl groups" 1
0 0.416082918434689 2 30 "GO:0016763" "transferase activity, transferring pentosyl groups" 1
0 0.168187280184108 2 23 "GO:0016765" "transferase activity, transferring alkyl or aryl (other than methyl) groups" 1
0 0.62025888784672 2 445 "GO:0016772" "transferase activity, transferring phosphorus-containing groups" 1
0 0.0113322735349116 4 5 "GO:0016774" "phosphotransferase activity, carboxyl group as acceptor" 0.302439024390244
0 0.0389763393959996 4 13 "GO:0016776" "phosphotransferase activity, phosphate group as acceptor" 0.574603174603175
0 0.110867034552172 2 37 "GO:0016779" "nucleotidyltransferase activity" 0.852
0 0.805025221522228 2 211 "GO:0016788" "hydrolase activity, acting on ester bonds" 1
0 0.140631107029977 4 5 "GO:0016790" "thiolester hydrolase activity" 0.935648148148148
0 0.73305142117333 5 85 "GO:0016791" "phosphatase activity" 1
0 0.173434756770361 3 22 "GO:0016810" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds" 1
0 0.741522117831913 4 15 "GO:0016811" "hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides" 1
0 0.693321651624139 2 71 "GO:0016829" "lyase activity" 1
0 0.68738872752101 2 17 "GO:0016830" "carbon-carbon lyase activity" 1
0 0.892669483348614 3 13 "GO:0016831" "carboxy-lyase activity" 1
0 0.276394733671196 4 30 "GO:0016836;GO:0016835" "carbon-oxygen lyase activity" 1
0 0.243221951570058 2 5 "GO:0016842;GO:0016840" "amidine-lyase activity" 1
0 0.326704131399754 3 6 "GO:0016846" "carbon-sulfur lyase activity" 1
0 0.00747436460001853 2 52 "GO:0016853" "isomerase activity" 0.242647058823529
0 0.0387444387536763 3 15 "GO:0016860" "intramolecular oxidoreductase activity" 0.581451612903226
0 0.13884851266248 4 6 "GO:0016861" "intramolecular oxidoreductase activity, interconverting aldoses and ketoses" 0.935514018691589
0 0.543184698361082 3 5 "GO:0016866" "intramolecular transferase activity" 1
0 0.44238746890128 2 53 "GO:0016874" "ligase activity" 1
0 0.602177024666454 2 6 "GO:0016877" "ligase activity, forming carbon-sulfur bonds" 1
0 0.537986416622166 2 22 "GO:0016879" "ligase activity, forming carbon-nitrogen bonds" 1
0 0.255704484608527 3 9 "GO:0016884" "carbon-nitrogen ligase activity, with glutamine as amido-N-donor" 1
0 0.685623323109645 3 52 "GO:0016887" "ATPase activity" 1
0 0.192805487586269 2 9 "GO:0016891;GO:0016893" "endoribonuclease activity, producing 5'-phosphomonoesters" 1
0 0.303321693111282 3 12 "GO:0016903" "oxidoreductase activity, acting on the aldehyde or oxo group of donors" 1
0 0.503815010755744 2 310 "GO:0017111;GO:0016462;GO:0016818;GO:0016817" "hydrolase activity, acting on acid anhydrides" 1
0 0.067240177324177 2 18 "GO:0019199" "transmembrane receptor protein kinase activity" 0.757142857142857
0 0.0347013548420123 4 7 "GO:0019200" "carbohydrate kinase activity" 0.556779661016949
0 0.0519311989752068 4 17 "GO:0019205" "nucleobase-containing compound kinase activity" 0.641549295774648
0 0.470463366802409 2 5 "GO:0019208" "phosphatase regulator activity" 1
0 0.732388872689559 2 5 "GO:0019213" "deacetylase activity" 1
0 0.0581155071318169 3 5 "GO:0019239" "deaminase activity" 0.675675675675676
0 0.360616655255159 2 17 "GO:0019842" "vitamin binding" 1
0 0.422814183206216 3 8 "GO:0019887;GO:0019207" "protein kinase regulator activity" 1
0 0.304180627646939 2 10 "GO:0019899" "enzyme binding" 1
0 0.225026191471878 3 7 "GO:0019901;GO:0019900" "kinase binding" 1
0 0.426308915668248 2 6 "GO:0019904" "protein domain specific binding" 1
0 0.513949639831631 3 12 "GO:0020037;GO:0046906" "heme binding" 1
0 0.067563185012603 2 30 "GO:0022804" "active transmembrane transporter activity" 0.748717948717949
0 0.241593978373026 3 11 "GO:0022824;GO:0005230;GO:0022835;GO:0030594" "extracellular ligand-gated ion channel activity" 1
0 0.0712156547730655 3 60 "GO:0022836" "gated channel activity" 0.770625
0 0.0778041194473683 2 36 "GO:0022843" "voltage-gated cation channel activity" 0.801807228915663
0 0.102951299330401 2 19 "GO:0022853" "active ion transmembrane transporter activity" 0.851578947368421
0 0.000280665868304707 2 296 "GO:0022857;GO:0005215" "transporter activity" 0.01875
0 9.80707879142598e-05 4 130 "GO:0022890;GO:0008324" "inorganic cation transmembrane transporter activity" 0.00714285714285714
0 0.303609608476978 3 10 "GO:0030170;GO:0070279" "vitamin B6 binding" 1
0 0.680049518839066 2 136 "GO:0030234" "enzyme regulator activity" 1
0 0.416988433158474 2 24 "GO:0030246" "carbohydrate binding" 1
0 0.396438004519446 6 5 "GO:0030291;GO:0004860;GO:0019210" "protein serine/threonine kinase inhibitor activity" 1
0 0.35468408572516 2 10 "GO:0030674;GO:0060090" "protein-macromolecule adaptor activity" 1
0 0.0197098029585027 2 13 "GO:0033218" "amide binding" 0.382692307692308
0 0.0732529949389914 3 19 "GO:0034061" "DNA polymerase activity" 0.778395061728395
0 0.0174380571669416 2 407 "GO:0035639;GO:0032555;GO:0043168;GO:0017076;GO:0032553;GO:0097367" "anion binding" 0.373958333333333
0 0.803605982431273 4 112 "GO:0042578" "phosphoric ester hydrolase activity" 1
0 0.00370499646849697 2 8 "GO:0042626;GO:0015399" "primary active transmembrane transporter activity" 0.167307692307692
0 0.0138372688846825 5 6 "GO:0043015" "gamma-tubulin binding" 0.334444444444444
0 0.0261727539736093 3 7 "GO:0043021" "ribonucleoprotein complex binding" 0.478181818181818
0 0.247915663193427 2 28 "GO:0043565" "sequence-specific DNA binding" 1
0 0.0161358197882834 2 20 "GO:0044877" "protein-containing complex binding" 0.358510638297872
0 0.224944843359916 3 705 "GO:0046872;GO:0043169" "cation binding" 1
0 0.00595401428692409 2 105 "GO:0046873" "metal ion transmembrane transporter activity" 0.215625
0 0.00242840897731508 2 6 "GO:0046912" "transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer" 0.118181818181818
0 0.693346888561484 2 238 "GO:0046914" "transition metal ion binding" 1
0 0.138661490316565 3 5 "GO:0046915" "transition metal ion transmembrane transporter activity" 0.943867924528302
0 0.195347077760449 3 17 "GO:0046982" "protein heterodimerization activity" 1
0 0.012144079443312 2 85 "GO:0046983" "protein dimerization activity" 0.302272727272727
0 0.105771040035814 2 9 "GO:0050145" "nucleoside monophosphate kinase activity" 0.842857142857143
0 0.263105613558721 2 11 "GO:0050660" "flavin adenine dinucleotide binding" 1
0 0.0313236554145761 2 10 "GO:0051015" "actin filament binding" 0.528070175438596
0 0.421715609627563 3 18 "GO:0051213" "dioxygenase activity" 1
0 0.637977318598138 2 8 "GO:0051287" "NAD binding" 1
0 0.0833596235299657 2 7 "GO:0051539;GO:0051536;GO:0051540" "iron-sulfur cluster binding" 0.805747126436782
0 0.00281846847627446 2 6 "GO:0051920" "peroxiredoxin activity" 0.13695652173913
0 0.445561236054286 3 28 "GO:0052689" "carboxylic ester hydrolase activity" 1
0 0.842093257265773 2 91 "GO:0060589;GO:0030695" "nucleoside-triphosphatase regulator activity" 1
0 0.566870747637161 2 8 "GO:0061630;GO:0061659" "ubiquitin protein ligase activity" 1
0 0.859088739092314 1 183 "GO:0098772" "molecular function regulator" 1
0 0.0594290049451359 4 5 "GO:0099094" "ligand-gated cation channel activity" 0.685333333333333
0 0.780590321184612 2 43 "GO:0140097" "catalytic activity, acting on DNA" 1
0 0.0473884180570687 2 62 "GO:0140098" "catalytic activity, acting on RNA" 0.630597014925373
0 0.0551125479283865 2 31 "GO:0140101" "catalytic activity, acting on a tRNA" 0.654109589041096
0 0.511193913656106 1 210 "GO:0140110" "transcription regulator activity" 1
0 0.00938988699168587 3 445 "GO:1901265;GO:0000166;GO:0036094" "small molecule binding" 0.268421052631579
0 0.00331830245108426 2 10 "GO:1901681" "sulfur compound binding" 0.160416666666667
0 1 2 11 "GO:0003678" "DNA helicase activity" 1
0 1 3 5 "GO:0003857" "3-hydroxyacyl-CoA dehydrogenase activity" 1
0 1 3 6 "GO:0004560;GO:0015928" "fucosidase activity" 1
0 1 5 8 "GO:0004623" "phospholipase A2 activity" 1
0 1 2 5 "GO:0016755" "transferase activity, transferring amino-acyl groups" 1
0 1 2 7 "GO:0031406;GO:0043177" "carboxylic acid binding" 1
0 1 3 5 "GO:0042802" "identical protein binding" 1
0 1 3 6 "GO:0051087" "chaperone binding" 1
