"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
0 0.0897708680863672 2 46 "GO:0006518;GO:0043603" "cellular amide metabolic process" 0.933333333333333
0 0.560446207377914 2 32 "GO:0006520" "cellular amino acid metabolic process" 1
0 0.422868376428318 2 8 "GO:0006575" "cellular modified amino acid metabolic process" 1
0 0.407527414262037 2 7 "GO:0006605" "protein targeting" 1
0 0.261045124014711 2 80 "GO:0006629" "lipid metabolic process" 1
0 0.156486990401426 4 10 "GO:0006643;GO:0046467" "membrane lipid metabolic process" 1
0 0.0478192865259733 2 26 "GO:0006644" "phospholipid metabolic process" 0.864772727272727
0 0.0625654661422768 2 21 "GO:0006650;GO:0046486" "glycerolipid metabolic process" 0.861111111111111
0 0.761809953661668 3 5 "GO:0006744;GO:0006743;GO:1901663;GO:1901661;GO:0042181" "ubiquinone metabolic process" 1
0 0.849214737665414 4 5 "GO:0006749" "glutathione metabolic process" 1
0 0.531747135256145 2 22 "GO:0006753" "nucleoside phosphate metabolic process" 1
0 0.701718364664171 3 13 "GO:0006790" "sulfur compound metabolic process" 1
0 0.388371920041702 4 57 "GO:0006796;GO:0019637;GO:0006793" "phosphorus metabolic process" 1
0 0.18461565262931 2 141 "GO:0006811" "ion transport" 1
0 0.0586292907785655 3 34 "GO:0006812" "cation transport" 0.879
0 0.475146836836535 7 6 "GO:0006813" "potassium ion transport" 1
0 0.159208478703096 4 5 "GO:0006836" "neurotransmitter transport" 1
0 0.650218322337356 4 6 "GO:0006839" "mitochondrial transport" 1
0 0.383421639985277 2 7 "GO:0006857" "oligopeptide transport" 1
0 0.0395682199599844 2 12 "GO:0006869" "lipid transport" 0.81125
0 0.0182858740196587 7 7 "GO:0006875;GO:0055065" "metal ion homeostasis" 0.506666666666667
0 0.0131787702064222 2 5 "GO:0006879;GO:0046916" "cellular iron ion homeostasis" 0.48695652173913
0 0.665051801281313 5 61 "GO:0006886" "intracellular protein transport" 1
0 0.655094376830019 4 6 "GO:0006913;GO:0051169" "nuclear transport" 1
0 0.694837332568724 4 50 "GO:0006974;GO:0033554;GO:0006950;GO:0051716" "response to stress" 1
0 0.05014527206797 2 63 "GO:0006996" "organelle organization" 0.815625
0 0.388539381100033 2 7 "GO:0007005" "mitochondrion organization" 1
0 0.675425275591093 2 14 "GO:0007010" "cytoskeleton organization" 1
0 0.534004100758368 2 40 "GO:0007017" "microtubule-based process" 1
0 0.494411854569215 2 17 "GO:0007018;GO:0006928" "microtubule-based movement" 1
0 0.640385331874783 2 15 "GO:0007034" "vacuolar transport" 1
0 0.407067446656601 2 11 "GO:0007049" "cell cycle" 1
0 0.265200193466657 2 7 "GO:0007059" "chromosome segregation" 1
0 0.741488108639446 3 6 "GO:0007062" "sister chromatid cohesion" 1
0 0.705193946958329 2 5 "GO:0007064" "mitotic sister chromatid cohesion" 1
0 0.00327419818804387 2 9 "GO:0007154" "cell communication" 0.245454545454545
0 0.466695156433201 2 14 "GO:0007155;GO:0022610" "cell adhesion" 1
0 0.320931034872911 2 99 "GO:0007165" "signal transduction" 1
0 0.181486071920712 2 9 "GO:0007166" "cell surface receptor signaling pathway" 1
0 0.476097268590435 2 8 "GO:0007186" "G protein-coupled receptor signaling pathway" 1
0 0.121089042015487 2 5 "GO:0007267" "cell-cell signaling" 1
0 0.0136711591036674 2 14 "GO:0007275" "multicellular organism development" 0.48125
0 0.0197986424692262 5 5 "GO:0007346" "regulation of mitotic cell cycle" 0.5234375
0 0.813534368827971 2 25 "GO:0008033;GO:0006399" "tRNA metabolic process" 1
0 0.00873079884497099 3 10 "GO:0008218" "bioluminescence" 0.452777777777778
0 0.511166564236714 3 27 "GO:0008610" "lipid biosynthetic process" 1
0 0.589924873057162 2 9 "GO:0008652;GO:1901607" "cellular amino acid biosynthetic process" 1
0 0.0465647402494925 2 16 "GO:0008654" "phospholipid biosynthetic process" 0.885714285714286
0 0.608407304310934 2 83 "GO:0009059" "macromolecule biosynthetic process" 1
0 0.118939257088424 5 6 "GO:0009064" "glutamine family amino acid metabolic process" 1
0 0.35756922450988 5 9 "GO:0009116;GO:1901657" "nucleoside metabolic process" 1
0 0.0748024302515605 2 5 "GO:0009123" "nucleoside monophosphate metabolic process" 0.901639344262295
0 0.368453874673097 2 9 "GO:0009141" "nucleoside triphosphate metabolic process" 1
0 0.400006861562616 3 9 "GO:0009152;GO:0006164;GO:0009150;GO:0009260;GO:0006163;GO:0009259;GO:0046390;GO:0019693" "ribonucleotide biosynthetic process" 1
0 0.3965557355222 3 19 "GO:0009165;GO:0009117;GO:1901293" "nucleoside phosphate biosynthetic process" 1
0 0.675056800274064 4 6 "GO:0009206;GO:0009145;GO:0009201;GO:0009205;GO:0009142;GO:0009144;GO:0009199" "purine nucleoside triphosphate metabolic process" 1
0 0.114381679523258 2 5 "GO:0009308" "amine metabolic process" 1
0 0.291273526701196 4 34 "GO:0009451" "RNA modification" 1
0 0.628299643875877 2 8 "GO:0009653" "anatomical structure morphogenesis" 1
0 0.567359252533622 2 18 "GO:0009966;GO:0010646;GO:0048583" "regulation of response to stimulus" 1
0 0.00325004689716727 5 80 "GO:0010468" "regulation of gene expression" 0.265
0 0.0876502562265238 4 8 "GO:0010564" "regulation of cell cycle process" 0.945522388059702
0 0.181892426376886 5 11 "GO:0010604;GO:0009893;GO:0031325;GO:0051173" "positive regulation of macromolecule metabolic process" 1
0 0.639695782022741 2 25 "GO:0010605;GO:0009892" "negative regulation of metabolic process" 1
0 0.0789709186265238 5 6 "GO:0010628;GO:0010557;GO:0031328;GO:0009891" "positive regulation of biosynthetic process" 0.885384615384615
0 0.38639676694063 3 20 "GO:0010629" "negative regulation of gene expression" 1
0 0.0166900013971078 3 5 "GO:0010639;GO:0051129" "negative regulation of organelle organization" 0.507142857142857
0 0.541722789457283 4 80 "GO:0015031;GO:0015833;GO:0045184;GO:0042886;GO:0008104;GO:0033036" "peptide transport" 1
0 1.70487633775943e-06 4 23 "GO:0015074" "DNA integration" 0
0 0.487964408138152 2 13 "GO:0015672" "monovalent inorganic cation transport" 1
0 0.571162096025874 3 141 "GO:0016043;GO:0071840" "cellular component organization or biogenesis" 1
0 0.189967454723847 3 5 "GO:0016051" "carbohydrate biosynthetic process" 1
0 0.0180004568591928 3 49 "GO:0016071" "mRNA metabolic process" 0.518965517241379
0 0.53106030673417 3 35 "GO:0016192" "vesicle-mediated transport" 1
0 0.496227197227391 2 7 "GO:0016311" "dephosphorylation" 1
0 0.292630067515855 8 12 "GO:0016567;GO:0032446" "protein modification by small protein conjugation" 1
0 0.427286647134676 2 5 "GO:0016579" "protein deubiquitination" 1
0 0.91417448415357 2 6 "GO:0017038" "protein import" 1
0 0.53162347655011 2 73 "GO:0018130;GO:1901362" "heterocycle biosynthetic process" 1
0 0.377378447826549 6 26 "GO:0018193" "peptidyl-amino acid modification" 1
0 0.0209599281605187 2 5 "GO:0018205" "peptidyl-lysine modification" 0.542424242424242
0 0.058678400401529 3 5 "GO:0019318" "hexose metabolic process" 0.861764705882353
0 0.261946440480913 4 18 "GO:0019439;GO:0044270;GO:0046700;GO:1901361" "heterocycle catabolic process" 1
0 0.0477855558067641 3 13 "GO:0019725" "cellular homeostasis" 0.882558139534884
0 0.609231543022669 3 42 "GO:0019752;GO:0043436;GO:0006082" "oxoacid metabolic process" 1
0 0.731005027964548 2 26 "GO:0022402" "cell cycle process" 1
0 0.29259804162005 1 5 "GO:0022414" "reproductive process" 1
0 0.939075408059279 2 63 "GO:0022607" "cellular component assembly" 1
0 0.413441942422142 4 6 "GO:0022613;GO:0044085" "ribonucleoprotein complex biogenesis" 1
0 0.265016221827819 3 21 "GO:0022618;GO:0071826" "ribonucleoprotein complex assembly" 1
0 0.286949739806879 2 18 "GO:0023051" "regulation of signaling" 1
0 0.441590436664355 1 8 "GO:0023052" "signaling" 1
0 0.0749635711696312 2 13 "GO:0030001" "metal ion transport" 0.890322580645161
0 0.00473017104151021 6 9 "GO:0030003;GO:0006873;GO:0055080;GO:0098771;GO:0050801;GO:0055082" "cation homeostasis" 0.353846153846154
0 0.59843111483534 2 5 "GO:0030163" "protein catabolic process" 1
0 0.165656582746053 2 9 "GO:0030258" "lipid modification" 1
0 0.0697045999237618 4 88 "GO:0031323;GO:0051171;GO:0080090" "regulation of cellular metabolic process" 0.874137931034483
0 0.888416967696494 5 15 "GO:0031324" "negative regulation of cellular metabolic process" 1
0 0.52314594885573 3 10 "GO:0031399;GO:0019220;GO:0051174" "regulation of phosphate metabolic process" 1
0 0.299571532853562 5 19 "GO:0032268;GO:0051246" "regulation of protein metabolic process" 1
0 0.0494232290545471 1 19 "GO:0032501" "multicellular organismal process" 0.824468085106383
0 0.213902241719099 1 33 "GO:0032502" "developmental process" 1
0 0.0340080032948279 2 33 "GO:0032774" "RNA biosynthetic process" 0.77972972972973
0 0.778077551804841 3 7 "GO:0032787" "monocarboxylic acid metabolic process" 1
0 0.307543726673107 3 12 "GO:0032879" "regulation of localization" 1
0 0.641201973282928 2 6 "GO:0032886" "regulation of microtubule-based process" 1
0 0.0493269504017166 5 14 "GO:0033043;GO:0051128" "regulation of cellular component organization" 0.842391304347826
0 0.61242117371068 3 6 "GO:0033108;GO:0017004" "cytochrome complex assembly" 1
0 0.918328280611911 4 15 "GO:0034220" "ion transmembrane transport" 1
0 0.529205039803447 2 7 "GO:0034404" "nucleobase-containing small molecule biosynthetic process" 1
0 0.881464871542884 2 44 "GO:0034470;GO:0034660" "ncRNA metabolic process" 1
0 0.561326228278743 2 15 "GO:0034613;GO:0070727" "cellular protein localization" 1
0 0.779872147779889 2 50 "GO:0034622;GO:0065003;GO:0043933" "protein-containing complex subunit organization" 1
0 0.195558849936574 2 67 "GO:0034645" "cellular macromolecule biosynthetic process" 1
0 0.43716047204543 4 64 "GO:0034654;GO:0019438" "aromatic compound biosynthetic process" 1
0 0.259333455776933 2 14 "GO:0034655" "nucleobase-containing compound catabolic process" 1
0 0.122125518719878 4 44 "GO:0035556" "intracellular signal transduction" 1
0 0.550423794065894 2 6 "GO:0042180" "cellular ketone metabolic process" 1
0 0.622796361191019 2 10 "GO:0042221" "response to chemical" 1
0 1.38080349556182e-05 3 34 "GO:0042592" "homeostatic process" 0.0166666666666667
0 0.0326862498899892 4 47 "GO:0042981;GO:0043067;GO:0010941" "regulation of programmed cell death" 0.79
0 0.0429808089032222 3 6 "GO:0043066;GO:0043069;GO:0060548" "negative regulation of apoptotic process" 0.839024390243902
0 0.706182278333328 3 18 "GO:0043414;GO:0032259" "methylation" 1
0 0.0776830243122761 4 8 "GO:0044087;GO:0030833;GO:0008064;GO:0032271;GO:0030832;GO:0110053;GO:0043254;GO:0032535;GO:0032956;GO:0090066;GO:0032970;GO:1902903" "regulation of cellular component biogenesis" 0.904761904761905
0 0.346854741973174 3 42 "GO:0044255" "cellular lipid metabolic process" 1
0 0.363943984163482 3 35 "GO:0044265;GO:0009057" "macromolecule catabolic process" 1
0 0.678402505514508 4 104 "GO:0044271" "cellular nitrogen compound biosynthetic process" 1
0 0.850033514022562 2 95 "GO:0044281" "small molecule metabolic process" 1
0 0.636870395572611 2 11 "GO:0044282" "small molecule catabolic process" 1
0 0.91575972880161 2 32 "GO:0044283" "small molecule biosynthetic process" 1
0 0.385484412785744 2 5 "GO:0045454" "cell redox homeostasis" 1
0 0.59662182637697 6 8 "GO:0045892;GO:1903507;GO:1902679;GO:0051253;GO:0045934" "negative regulation of RNA metabolic process" 1
0 0.194887397875185 6 5 "GO:0045944;GO:0045893;GO:1903508;GO:1902680;GO:0051254;GO:0045935" "positive regulation of RNA metabolic process" 1
0 0.609369659926195 2 5 "GO:0046034" "ATP metabolic process" 1
0 0.644564496962858 4 7 "GO:0046373;GO:0019566;GO:0019321" "pentose metabolic process" 1
0 0.757719768189151 4 15 "GO:0046394;GO:0016053" "carboxylic acid biosynthetic process" 1
0 0.533961801875861 3 8 "GO:0046395;GO:0016054;GO:0009063" "carboxylic acid catabolic process" 1
0 0.140250642896046 2 5 "GO:0046434" "organophosphate catabolic process" 1
0 0.0634787452209512 2 13 "GO:0046474;GO:0045017" "glycerolipid biosynthetic process" 0.856363636363636
0 0.0595165109828204 4 17 "GO:0046488" "phosphatidylinositol metabolic process" 0.860576923076923
0 0.115595398788087 4 5 "GO:0046903" "secretion" 1
0 0.656256949267507 2 88 "GO:0046907;GO:0051641;GO:0051649" "cellular localization" 1
0 0.0958894142813058 2 10 "GO:0048193" "Golgi vesicle transport" 0.958450704225352
0 0.124408537463368 3 18 "GO:0048518" "positive regulation of biological process" 1
0 0.226005346071567 3 50 "GO:0048519" "negative regulation of biological process" 1
0 0.0718083137366465 2 15 "GO:0048522" "positive regulation of cellular process" 0.8775
0 0.224686956237994 2 39 "GO:0048523" "negative regulation of cellular process" 1
0 0.0158365954122674 2 24 "GO:0048856" "anatomical structure development" 0.492592592592593
0 0.432683266441958 2 6 "GO:0048869" "cellular developmental process" 1
0 0.00602248823987753 2 10 "GO:0048878" "chemical homeostasis" 0.396666666666667
0 0.433560126491789 2 10 "GO:0050790;GO:0065009" "regulation of molecular function" 1
0 0.68668658892044 1 59 "GO:0050896" "response to stimulus" 1
0 0.816496153858859 2 8 "GO:0051049" "regulation of transport" 1
0 0.621809726550901 3 12 "GO:0051172" "negative regulation of nitrogen compound metabolic process" 1
0 0.00369903964183562 2 6 "GO:0051235" "maintenance of location" 0.275
0 0.177587198713794 2 5 "GO:0051247" "positive regulation of protein metabolic process" 1
0 0.000325603743932323 2 32 "GO:0051276" "chromosome organization" 0.0285714285714286
0 0.0655408979410289 2 11 "GO:0051493" "regulation of cytoskeleton organization" 0.866071428571429
0 0.00619878305836757 2 8 "GO:0051604" "protein maturation" 0.378125
0 0.364501276760283 2 7 "GO:0051640" "organelle localization" 1
0 0.511523033028828 3 21 "GO:0051726" "regulation of cell cycle" 1
0 0.0122758354065416 2 6 "GO:0055072;GO:0055076" "iron ion homeostasis" 0.507142857142857
0 0.564242670335483 2 21 "GO:0055085" "transmembrane transport" 1
0 0.393165811445444 4 32 "GO:0055086" "nucleobase-containing small molecule metabolic process" 1
0 0.0618092822466864 2 34 "GO:0055114" "oxidation-reduction process" 0.872641509433962
0 0.0337906171651714 2 100 "GO:0060255;GO:0019222" "regulation of metabolic process" 0.793055555555556
0 0.171642435476574 4 7 "GO:0061024" "membrane organization" 1
0 0.824425756365298 2 6 "GO:0065004;GO:0071824" "protein-DNA complex assembly" 1
0 1.73478545904057e-05 2 53 "GO:0065008" "regulation of biological quality" 0.0125
0 0.855720145089891 3 5 "GO:0070071" "proton-transporting two-sector ATPase complex assembly" 1
0 0.571848844583635 4 6 "GO:0070646" "protein modification by small protein removal" 1
0 0.696527270275242 2 18 "GO:0070647" "protein modification by small protein conjugation or removal" 1
0 0.469740151021362 2 13 "GO:0070925" "organelle assembly" 1
0 0.272127059770252 5 96 "GO:0071702;GO:0071705;GO:0006820" "anion transport" 1
0 0.294119373328028 2 10 "GO:0072522;GO:0072521" "purine-containing compound metabolic process" 1
0 0.756143360407564 3 5 "GO:0072525;GO:0072524" "pyridine-containing compound metabolic process" 1
0 0.0658274007649639 3 5 "GO:0072593" "reactive oxygen species metabolic process" 0.852631578947368
0 0.789819779798065 4 12 "GO:0072594;GO:0033365" "protein localization to organelle" 1
0 0.0880390599139279 4 8 "GO:0072657" "protein localization to membrane" 0.933823529411765
0 0.310071256760926 2 5 "GO:0090150" "establishment of protein localization to membrane" 1
0 0.36010943318086 4 39 "GO:0090407" "organophosphate biosynthetic process" 1
0 0.0944007989391543 2 6 "GO:0097435" "supramolecular fiber organization" 0.960714285714286
0 0.737690008852554 2 6 "GO:0098656" "anion transmembrane transport" 1
0 0.762577211275197 3 8 "GO:0098662;GO:0098655;GO:0098660" "inorganic cation transmembrane transport" 1
0 0.151958933040497 2 35 "GO:1901135" "carbohydrate derivative metabolic process" 1
0 0.0854872310514399 3 25 "GO:1901137" "carbohydrate derivative biosynthetic process" 0.937878787878788
0 0.657862884069466 2 20 "GO:1901565" "organonitrogen compound catabolic process" 1
0 0.677217842982544 2 74 "GO:1901566" "organonitrogen compound biosynthetic process" 1
0 0.53437530254793 2 61 "GO:1901575;GO:0044248;GO:0009056" "catabolic process" 1
0 0.287820369386236 2 16 "GO:1901605" "alpha-amino acid metabolic process" 1
0 0.297343161669312 4 5 "GO:1901606" "alpha-amino acid catabolic process" 1
0 0.283803806305719 2 6 "GO:1901615" "organic hydroxy compound metabolic process" 1
0 0.00886421154018508 2 6 "GO:1901987" "regulation of cell cycle phase transition" 0.436842105263158
0 0.850161007370516 3 5 "GO:1902531" "regulation of intracellular signal transduction" 1
0 0.675056800274064 6 6 "GO:1902600" "proton transmembrane transport" 1
0 0.0145631877671193 6 5 "GO:1902749" "regulation of cell cycle G2/M phase transition" 0.484615384615385
0 0.366755292467091 2 16 "GO:1903047" "mitotic cell cycle process" 1
0 0.0560708377024199 5 71 "GO:2000112;GO:0010556;GO:0031326;GO:0009889" "regulation of cellular biosynthetic process" 0.863265306122449
0 0.869619439108602 6 12 "GO:2000113;GO:0010558;GO:0031327;GO:0009890" "negative regulation of cellular biosynthetic process" 1
0 1 3 5 "GO:0000902" "cell morphogenesis" 1
0 1 4 5 "GO:0006367" "transcription initiation from RNA polymerase II promoter" 1
0 1 2 5 "GO:0006631" "fatty acid metabolic process" 1
0 1 5 9 "GO:0007051" "spindle organization" 1
0 1 2 5 "GO:0008299;GO:0006720" "isoprenoid biosynthetic process" 1
0 1 3 5 "GO:0009968;GO:0010648;GO:0023057;GO:0048585" "negative regulation of signal transduction" 1
0 1 3 5 "GO:0034765;GO:0034762" "regulation of transmembrane transport" 1
0 1 2 6 "GO:0043269" "regulation of ion transport" 1
0 1 2 6 "GO:0051225" "spindle assembly" 1
0 1 2 6 "GO:0051336" "regulation of hydrolase activity" 1
