Measurement Name :,0730_Run3,,Generated On :,"30/07/2020, 16:13:51",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000641      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 045
Ref LED current   : 095
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
30.07.20 16:08:57,24.93,227.9,223.47,247.57,222.21,226.63,239.44,220.32,249.87,247.9,228.54,225.37,220.95,229.18,221.58,220.01,191.12,223.15,226.95,220.01,215.63,231.73,198.68,223.47,242.36,,27.2,965,34,27.9,
30.07.20 16:09:12,25.18,226.95,223.15,246.59,221.89,226,238.8,220.32,248.88,246.59,227.59,224.1,221.26,228.86,221.26,219.69,188.72,222.84,226.63,219.69,215.63,231.73,197.47,223.15,240.74,,27.2,965,34,27.88,
30.07.20 16:09:27,25.43,226.95,223.15,245.94,221.89,226.95,239.44,220.32,248.88,246.26,227.9,222.84,221.26,229.18,220.95,219.69,189.02,221.89,226,220.32,215.31,231.73,196.26,223.47,241.71,,27.2,965,34,27.86,
30.07.20 16:09:42,25.68,225.37,221.89,244.31,222.21,226.63,239.76,219.69,247.24,244.96,228.22,221.58,220.95,228.54,220.95,219.38,187.83,221.26,226.32,219.69,215,231.09,195.65,223.79,241.06,,27.2,965,34,27.83,
30.07.20 16:09:57,25.93,224.73,222.52,244.31,220.95,226,238.47,219.69,248.23,244.96,227.59,220.95,221.26,228.22,220.64,219.69,186.93,220.95,226,219.07,214.38,231.73,195.04,223.79,240.09,,27.2,965,34,27.83,
30.07.20 16:10:12,26.18,225.05,222.52,244.96,221.89,226.63,236.86,220.32,247.57,245.94,228.54,220.32,220.95,228.22,220.95,219.38,186.33,219.69,226.63,220.01,215,231.41,195.35,223.47,240.41,,27.2,965,34,27.82,
30.07.20 16:10:27,26.43,224.42,222.84,244.31,221.89,226.32,236.86,220.32,247.24,245.94,227.9,219.38,221.26,228.22,220.95,219.69,186.63,218.13,226,219.69,215,231.41,194.14,223.47,240.41,,27.2,965,34,27.8,
30.07.20 16:10:42,26.68,223.79,222.52,243.66,220.64,226,235.25,219.69,244.63,244.96,226.63,216.87,220.01,228.54,220.01,219.07,183.06,217.5,225.68,218.75,214.07,230.77,193.23,221.89,237.83,,27.2,965,34,27.79,
30.07.20 16:10:57,26.93,222.84,222.52,245.29,220.95,226.63,235.25,220.32,245.94,245.29,227.59,218.13,220.32,227.9,220.95,220.01,184.54,217.5,225.68,219.69,214.69,230.45,192.33,223.15,237.18,,27.2,965,34,27.78,
30.07.20 16:11:12,27.18,222.52,222.21,244.96,221.26,226.63,233.65,219.69,245.61,245.61,227.27,215.94,221.58,227.59,220.32,219.38,184.24,216.56,226.32,219.38,215.31,230.77,192.03,223.47,236.22,,27.2,965,34,27.76,
30.07.20 16:11:27,27.43,221.58,221.89,243.98,220.64,225.68,232.69,219.69,245.29,244.63,226.63,215.63,220.64,227.9,220.32,219.07,183.35,215.31,225.37,219.07,215,230.45,192.03,223.15,235.25,,27.2,965,34,27.76,
30.07.20 16:11:42,27.68,221.26,221.58,243.33,220.64,226,231.73,219.07,243.33,244.63,226.63,214.69,220.32,227.27,219.38,218.44,181.87,213.44,225.05,219.07,214.69,230.13,189.32,221.89,234.61,,27.2,965,34,27.74,
30.07.20 16:11:58,27.95,221.26,221.58,243.01,220.64,226,231.41,219.69,245.29,244.96,226.63,213.44,220.32,227.59,220.01,218.75,182.76,212.2,225.68,219.69,214.38,230.13,188.42,222.84,234.61,,27.2,965,34,27.72,
30.07.20 16:12:13,28.2,220.64,221.58,242.36,220.64,226.63,231.41,219.69,244.63,243.98,226.95,213.44,220.95,227.27,220.01,218.75,182.17,212.2,226,219.07,214.69,229.81,187.83,222.84,235.57,,27.2,965,34,27.72,
30.07.20 16:12:28,28.45,220.32,222.21,242.36,221.26,225.37,231.09,219.38,243.66,244.31,226.95,211.89,220.95,227.59,220.01,218.75,182.17,211.58,226.32,219.38,214.69,230.13,187.23,223.15,235.89,,27.2,965,34,27.69,
30.07.20 16:12:43,28.7,219.38,221.58,240.41,220.32,225.68,229.49,219.38,243.33,243.66,226.32,210.65,220.01,227.27,219.38,218.44,181.57,209.72,225.37,218.75,214.07,230.13,186.93,222.84,234.61,,27.2,965,34,27.68,
30.07.20 16:12:58,28.95,218.75,221.89,240.41,220.95,225.68,229.18,219.07,242.68,244.63,226.95,210.34,220.32,227.27,219.69,218.75,180.98,210.34,225.37,218.75,214.38,229.49,186.93,223.15,234.29,,27.2,965,34,27.68,
30.07.20 16:13:13,29.2,218.75,221.58,240.09,220.01,226.32,229.81,219.38,242.36,243.66,226,209.11,220.64,226.95,219.69,218.75,180.98,209.72,225.68,219.07,214.38,230.77,185.44,223.15,234.29,,27.2,965,34,27.66,
30.07.20 16:13:28,29.45,218.44,221.58,239.12,220.64,226,228.86,218.75,242.36,243.33,226.63,207.56,220.01,226.95,219.07,218.44,180.39,208.49,225.68,219.38,214.07,229.81,185.14,223.15,233.33,,27.2,965,34,27.65,
