"","GO_ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"173","GO:0005245",0.0291348377980285,1,3,3,"voltage-gated calcium channel activity","MF","transporter activity","F"
"174","GO:0005249",0.0326026278275905,1,3,3,"voltage-gated potassium channel activity","MF","transporter activity","F"
"175","GO:0008270",1.67345328402793e-23,1,42,42,"zinc ion binding","MF","other molecular function","F"
"176","NA;NA",0,1,1445,1445,NA,NA,NA,NA
"177","GO:0005515;NA",1.92360049335664e-261,1,460,460,NA,NA,NA,NA
"178","GO:0006468;NA",1.539437225178e-54,1,98,98,NA,NA,NA,NA
"179","GO:0008270;NA",1.90056727170288e-51,1,91,91,NA,NA,NA,NA
"180","GO:0055114;NA",1.30182838950167e-40,1,68,68,NA,NA,NA,NA
"181","GO:0003676;NA",3.71366286581829e-32,1,52,52,NA,NA,NA,NA
"182","GO:0007165;NA",1.28674418553217e-30,1,55,55,NA,NA,NA,NA
"183","GO:0016021;NA",2.00374084434244e-29,1,49,49,NA,NA,NA,NA
"184","GO:0046872;NA",3.06214713130241e-27,1,50,50,NA,NA,NA,NA
"185","GO:0016020;NA",3.4762364847211e-27,1,45,45,NA,NA,NA,NA
"186","GO:0005524;NA",7.75395180980545e-27,1,50,50,NA,NA,NA,NA
"187","GO:0035556;NA",5.08839297533446e-22,1,40,40,NA,NA,NA,NA
"188","GO:0005525;NA",4.91970737965197e-20,1,30,30,NA,NA,NA,NA
"189","GO:0055085;NA",5.83294474397697e-17,1,31,31,NA,NA,NA,NA
"190","GO:0008017;NA",1.20200291047811e-15,1,29,29,NA,NA,NA,NA
"191","GO:0006355;NA",9.53462018361007e-15,1,24,24,NA,NA,NA,NA
"192","GO:0042981;NA",2.29785782117882e-11,1,19,19,NA,NA,NA,NA
"193","GO:0016787;NA",5.93842225907902e-11,1,17,17,NA,NA,NA,NA
"194","GO:0006508;NA",4.00438711117773e-10,1,17,17,NA,NA,NA,NA
"195","GO:0016579;NA",4.9114109820513e-10,1,18,18,NA,NA,NA,NA
"196","GO:0005634;NA",5.81307915574813e-10,1,16,16,NA,NA,NA,NA
"197","GO:0046983;NA",2.71275555450951e-09,1,15,15,NA,NA,NA,NA
"198","GO:0035091;NA",4.23013649660844e-08,1,14,14,NA,NA,NA,NA
"199","GO:0005509;NA",5.91883796064916e-08,1,13,13,NA,NA,NA,NA
"200","GO:0046982;NA",6.46844353923585e-08,1,11,11,NA,NA,NA,NA
"201","GO:0006396;NA",7.02425904686615e-08,1,14,14,NA,NA,NA,NA
"202","GO:0003723;NA",7.50257881196389e-08,1,13,13,NA,NA,NA,NA
"203","GO:0003677;NA",3.74106139691134e-07,1,11,11,NA,NA,NA,NA
"204","NA;GO:0016021",4.22506244676613e-07,1,10,10,NA,NA,NA,NA
"205","GO:0043565;NA",1.39344540474353e-06,1,10,10,NA,NA,NA,NA
"206","GO:0016887;NA",1.81430695579137e-06,1,11,11,NA,NA,NA,NA
"207","GO:0008408;NA",2.18827451001015e-06,1,10,10,NA,NA,NA,NA
"208","GO:0005085;NA",2.24864549888984e-06,1,11,11,NA,NA,NA,NA
"209","GO:0006470;NA",8.64415907569216e-06,1,9,9,NA,NA,NA,NA
"210","GO:0006412;NA",9.27926248480143e-06,1,7,7,NA,NA,NA,NA
"211","GO:0003824;NA",2.65879363983036e-05,1,8,8,NA,NA,NA,NA
"212","GO:0016192;NA",3.12703975085152e-05,1,7,7,NA,NA,NA,NA
"213","GO:0016311;NA",3.22581442815141e-05,1,8,8,NA,NA,NA,NA
"214","GO:0006281;NA",4.53141178180408e-05,1,8,8,NA,NA,NA,NA
"215","GO:0030170;NA",4.71073381112148e-05,1,8,8,NA,NA,NA,NA
"216","GO:0008168;NA",4.74774967611519e-05,1,7,7,NA,NA,NA,NA
"217","GO:0008080;NA",7.97707714742448e-05,1,6,6,NA,NA,NA,NA
"218","GO:0016592;NA",9.31983517660276e-05,1,6,6,NA,NA,NA,NA
"219","GO:0007264;NA",9.57012315508065e-05,1,7,7,NA,NA,NA,NA
"220","GO:0016409;NA",0.000104228844162224,1,6,6,NA,NA,NA,NA
"221","GO:0006334;NA",0.000118997676969822,1,6,6,NA,NA,NA,NA
"222","GO:0009116;NA",0.000134633287033764,1,6,6,NA,NA,NA,NA
"223","GO:0006351;NA",0.000204235611609258,1,7,7,NA,NA,NA,NA
"224","GO:0016459;NA",0.000241774877069529,1,7,7,NA,NA,NA,NA
"225","GO:0016788;NA",0.000312529364575896,1,6,6,NA,NA,NA,NA
"226","GO:1990904;NA",0.000321116526126791,1,6,6,NA,NA,NA,NA
"227","GO:0007034;NA",0.000333456263597826,1,5,5,NA,NA,NA,NA
"228","GO:0005096;NA",0.00056353099717281,1,6,6,NA,NA,NA,NA
"229","GO:0005856;NA",0.0007281082065304,1,6,6,NA,NA,NA,NA
"230","GO:0006397;NA",0.00105053495551559,1,5,5,NA,NA,NA,NA
"231","GO:0003779;NA",0.00108453041175773,1,5,5,NA,NA,NA,NA
"232","GO:0004386;NA",0.00117466646721822,1,6,6,NA,NA,NA,NA
"233","GO:0008289;NA",0.00141603169962748,1,5,5,NA,NA,NA,NA
"234","GO:0004518;NA",0.00153159160556401,1,5,5,NA,NA,NA,NA
"235","GO:0006260;NA",0.00159219343871617,1,5,5,NA,NA,NA,NA
"236","GO:0046856;NA",0.00168977841035632,1,5,5,NA,NA,NA,NA
"237","GO:0016757;NA",0.00185035148333459,1,5,5,NA,NA,NA,NA
"238","GO:0005086",0.00208537164896709,1,5,5,NA,NA,"enzyme regulator activity","F"
"239","GO:0032012;NA",0.00208537164896709,1,5,5,NA,NA,NA,NA
"240","GO:0016021;GO:0016021",0.00213006905377161,1,4,4,NA,NA,NA,NA
"241","GO:0006511;NA",0.00219914471978748,1,4,4,NA,NA,NA,NA
"242","GO:0006364;NA",0.002224295534345,1,4,4,NA,NA,NA,NA
"243","GO:0006310;NA",0.002576351334532,1,4,4,NA,NA,NA,NA
"244","GO:0016573;NA",0.00266109479360789,1,5,5,NA,NA,NA,NA
"245","GO:0006468;GO:0004672;GO:0005524",0.00276787324882935,1,5,5,NA,NA,NA,NA
"246","GO:0016301;NA",0.00321351777208055,1,4,4,NA,NA,NA,NA
"247","GO:0004842;NA",0.00341199789419848,1,5,5,NA,NA,NA,NA
"248","GO:0008234;NA",0.00429827425238882,1,4,4,NA,NA,NA,NA
"249","GO:0043169;NA",0.00430930931015774,1,4,4,NA,NA,NA,NA
"250","GO:1905775;NA",0.00432463094270254,1,4,4,NA,NA,NA,NA
"251","GO:0032040;NA",0.00453509531716246,1,4,4,NA,NA,NA,NA
"252","GO:0016791;NA",0.00457777683580527,1,4,4,NA,NA,NA,NA
"253","NA;GO:0046872",0.00460675776134081,1,4,4,NA,NA,NA,NA
"254","GO:0006888;NA",0.00625353141847705,1,3,3,NA,NA,NA,NA
"255","GO:0070122;NA",0.00646625779111833,1,4,4,NA,NA,NA,NA
"256","GO:0006471;NA",0.00716387244174315,1,4,4,NA,NA,NA,NA
"257","GO:0006464;NA",0.0072546744431964,1,4,4,NA,NA,NA,NA
"258","GO:0015074;NA",0.00766178894761547,1,4,4,NA,NA,NA,NA
"259","GO:0004523;NA",0.00847638556320654,1,3,3,NA,NA,NA,NA
"260","GO:0070588;NA",0.00856292480025461,1,4,4,NA,NA,NA,NA
"261","GO:0042254;NA",0.00889120931534287,1,4,4,NA,NA,NA,NA
"262","GO:0051015;NA",0.00939648677283234,1,4,4,NA,NA,NA,NA
"263","GO:0016765;NA",0.00941844718901778,1,3,3,NA,NA,NA,NA
"264","GO:0008146;NA",0.00942002647896336,1,3,3,NA,NA,NA,NA
"265","GO:0031625;NA",0.00977351607462096,1,4,4,NA,NA,NA,NA
"266","GO:0016525;NA",0.0102679341920737,1,4,4,NA,NA,NA,NA
"267","GO:0051301;NA",0.0102721506117266,1,3,3,NA,NA,NA,NA
"268","GO:0006139;NA",0.0104595425259092,1,4,4,NA,NA,NA,NA
"269","GO:0030983;NA",0.0106344966244964,1,4,4,NA,NA,NA,NA
"270","GO:0004540;NA",0.0107428272134566,1,4,4,NA,NA,NA,NA
"271","GO:0042981;GO:0042981",0.0111193765609485,1,3,3,NA,NA,NA,NA
"272","GO:0051082;NA",0.0115368978847067,1,3,3,NA,NA,NA,NA
"273","GO:0009982;NA",0.0122291786104202,1,3,3,NA,NA,NA,NA
"274","GO:0070552;NA",0.0125415636067976,1,3,3,NA,NA,NA,NA
"275","GO:0006629;NA",0.0141090281097383,1,3,3,NA,NA,NA,NA
"276","GO:0051260;NA",0.014365628704808,1,3,3,NA,NA,NA,NA
"277","GO:0008083;NA",0.0149666781604278,1,3,3,NA,NA,NA,NA
"278","GO:0007098;NA",0.0159304420583349,1,3,3,NA,NA,NA,NA
"279","GO:0006468;GO:0004674;GO:0005524",0.0167720352941166,1,3,3,NA,NA,NA,NA
"280","GO:0051539;NA",0.0170975143807544,1,3,3,NA,NA,NA,NA
"281","GO:0017137;NA",0.0171718417941106,1,3,3,NA,NA,NA,NA
"282","GO:0008299;NA",0.0175635879313771,1,3,3,NA,NA,NA,NA
"283","GO:0016538;NA",0.0180038312223821,1,2,2,NA,NA,NA,NA
"284","GO:0007017;NA",0.0186263879682211,1,3,3,NA,NA,NA,NA
"285","GO:0008023;NA",0.0194868122886508,1,3,3,NA,NA,NA,NA
"286","GO:0043015;NA",0.0203078830257913,1,3,3,NA,NA,NA,NA
"287","GO:0005524;GO:0003677;GO:0003678;GO:0005524;GO:0006139",0.0206647999971455,1,2,2,NA,NA,NA,NA
"288","GO:0061608;NA",0.0212198139467746,1,3,3,NA,NA,NA,NA
"289","GO:0006886;NA",0.0234013530930456,1,3,3,NA,NA,NA,NA
"290","GO:0071949;NA",0.0238851911531019,1,3,3,NA,NA,NA,NA
"291","NA;GO:0000900;GO:0045947",0.024665833503407,1,2,2,NA,NA,NA,NA
"292","GO:0047429;NA",0.0253061855627567,1,2,2,NA,NA,NA,NA
"293","GO:0006275;NA",0.0260462728623811,1,2,2,NA,NA,NA,NA
