"","GO_ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"67","GO:0006366",0.0155674792791695,1,4,4,"transcription by RNA polymerase II","BP","RNA metabolism","P"
"68","GO:0006412",7.36308939075354e-13,1,27,27,"translation","BP","protein metabolism","P"
"69","GO:0006413",0.0251529599548478,1,3,3,"translational initiation","BP","protein metabolism","P"
"70","GO:0006099",0.0281997375824521,1,3,3,"tricarboxylic acid cycle","BP","other metabolic processes","P"
"71","GO:0002098",0.00235332874219758,1,5,5,"tRNA wobble uridine modification","BP","RNA metabolism","P"
"72","GO:0006511",5.63138061031201e-09,1,16,16,"ubiquitin-dependent protein catabolic process","BP","protein metabolism","P"
"73","GO:0006228",0.0348848931927357,1,3,3,"UTP biosynthetic process","BP","other metabolic processes","P"
"74","GO:0016192",3.57537104651836e-11,1,19,19,"vesicle-mediated transport","BP","transport","P"
"75","GO:0005885",0.00042398137350327,1,7,7,"Arp2/3 protein complex","CC","cytoskeleton","C"
"76","GO:0030131",0.0443529605403397,1,2,2,"clathrin adaptor complex","CC","other membranes","C"
"77","GO:0030130",0.0287191963408867,1,3,3,"clathrin coat of trans-Golgi network vesicle","CC","ER/Golgi","C"
"78","GO:0005737",1.38702828437393e-22,1,42,42,"cytoplasm","CC","other cellular component","C"
"79","GO:0005856",0.0369612267175262,1,3,3,"cytoskeleton","CC","cytoskeleton","C"
"80","GO:0005783",9.76094588321881e-07,1,12,12,"endoplasmic reticulum","CC","ER/Golgi","C"
"81","GO:0005789",0.0348505204344975,1,3,3,"endoplasmic reticulum membrane","CC","ER/Golgi","C"
"82","GO:0005853",0.0461150840169808,1,3,3,"eukaryotic translation elongation factor 1 complex","CC","other cellular component","C"
"83","GO:0005852",0.00277989803489687,1,5,5,"eukaryotic translation initiation factor 3 complex","CC","other cellular component","C"
"84","GO:0000145",0.0240700204511067,1,3,3,"exocyst","CC","other cellular component","C"
"85","GO:0005576",2.65736681842661e-06,1,11,11,"extracellular region","CC","non-structural extracellular","C"
"86","GO:0008290",0.0360755849643076,1,3,3,"F-actin capping protein complex","CC","cytoskeleton","C"
"87","GO:0016021",1.17873571480955e-42,1,74,74,"integral component of membrane","CC","other membranes","C"
"88","GO:0005622",0.0411289272864734,1,2,2,"intracellular anatomical structure","CC","other cellular component","C"
"89","GO:0005764",0.0270543664190371,1,3,3,"lysosome","CC","other cytoplasmic organelle","C"
"90","GO:0016020",5.03842202835105e-45,1,75,75,"membrane","CC","other membranes","C"
"91","GO:0005874",4.11185772262733e-06,1,10,10,"microtubule","CC","cytoskeleton","C"
"92","GO:0005815",0.00210625483410631,1,5,5,"microtubule organizing center","CC","cytoskeleton","C"
"93","GO:0005740",0.0468529198568267,1,3,3,"mitochondrial envelope","CC","mitochondrion","C"
"94","GO:0005743",0.000247120955397871,1,8,8,"mitochondrial inner membrane","CC","mitochondrion","C"
"95","GO:0000276",0.00114157113577817,1,7,7,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)","CC","mitochondrion","C"
"96","GO:0005739",3.69098582773187e-05,1,10,10,"mitochondrion","CC","mitochondrion","C"
"97","GO:0005730",0.00121133150400212,1,6,6,"nucleolus","CC","nucleus","C"
"98","GO:0000786",0.0350569498667453,1,3,3,"nucleosome","CC","other cellular component","C"
"99","GO:0005634",4.30348521770521e-21,1,39,39,"nucleus","CC","nucleus","C"
"100","GO:0008250",0.00601463792082914,1,4,4,"oligosaccharyltransferase complex","CC","ER/Golgi","C"
"101","GO:0005777",0.0143765001179408,1,3,3,"peroxisome","CC","other cytoplasmic organelle","C"
"102","GO:0005886",0.0150899604933171,1,3,3,"plasma membrane","CC","plasma membrane","C"
"103","GO:0016272",0.00242680719474807,1,6,6,"prefoldin complex","CC","cytosol","C"
"104","GO:0000502",0.0027750062924046,1,4,4,"proteasome complex","CC","other cellular component","C"
"105","GO:0005839",0.000199777972180974,1,8,8,"proteasome core complex","CC","other cellular component","C"
"106","GO:0045261",0.00228179014205927,1,5,5,"proton-transporting ATP synthase complex, catalytic core F(1)","CC","other membranes","C"
"107","GO:0001534",0.0254571943023081,1,3,3,"radial spoke","CC","other cellular component","C"
"108","GO:0005840",1.82713595375843e-38,1,85,85,"ribosome","CC","translational apparatus","C"
"109","GO:0005787",0.0198363144714283,1,4,4,"signal peptidase complex","CC","ER/Golgi","C"
"110","GO:0005681",0.0367069936114852,1,3,3,"spliceosomal complex","CC","nucleus","C"
"111","GO:0005669",0.0138349662066764,1,4,4,"transcription factor TFIID complex","CC","nucleus","C"
"112","GO:0000151",0.0406737538698073,1,2,2,"ubiquitin ligase complex","CC","other cellular component","C"
"113","GO:0005891",0.00208855444570387,1,4,4,"voltage-gated calcium channel complex","CC","plasma membrane","C"
"114","GO:0008076",5.96590522538774e-05,1,7,7,"voltage-gated potassium channel complex","CC","plasma membrane","C"
"115","GO:0001518",0.0397150027892355,1,2,2,"voltage-gated sodium channel complex","CC","plasma membrane","C"
"116","GO:0004114",0.000603138718890205,1,5,5,"3',5'-cyclic-nucleotide phosphodiesterase activity","MF","other molecular function","F"
"117","GO:0008376",0.00180035603429499,1,5,5,"acetylgalactosaminyltransferase activity","MF","other molecular function","F"
"118","GO:0003779",0.00666320414381834,1,4,4,"actin binding","MF","cytoskeletal activity","F"
"119","GO:0003995",0.0245480079457793,1,3,3,"acyl-CoA dehydrogenase activity","MF","other molecular function","F"
"120","GO:0003997",0.0143765001179408,1,3,3,"acyl-CoA oxidase activity","MF","other molecular function","F"
"121","GO:0004017",0.0105174312864676,1,4,4,"adenylate kinase activity","MF","kinase activity","F"
"122","GO:0004190",0.0391835472256147,1,3,3,"aspartic-type endopeptidase activity","MF","other molecular function","F"
"123","GO:0005524",4.57331724327653e-120,1,193,193,"ATP binding","MF","other molecular function","F"
"124","GO:0016887",2.07703379811399e-11,1,17,17,"ATP hydrolysis activity","MF","other molecular function","F"
"125","GO:0004176",0.0106193626642615,1,3,3,"ATP-dependent peptidase activity","MF","other molecular function","F"
"126","GO:0042626",4.80175181358039e-10,1,14,14,"ATPase-coupled transmembrane transporter activity","MF","transporter activity","F"
"127","GO:0004565",0.0159457011434844,1,3,3,"beta-galactosidase activity","MF","other molecular function","F"
"128","GO:0005262",3.03844619049955e-06,1,9,9,"calcium channel activity","MF","transporter activity","F"
"129","GO:0005509",4.36666680551961e-27,1,43,43,"calcium ion binding","MF","other molecular function","F"
"130","GO:0004198",0.0132409291291544,1,3,3,"calcium-dependent cysteine-type endopeptidase activity","MF","other molecular function","F"
"131","GO:0005432",0.0100700666582485,1,3,3,"calcium:sodium antiporter activity","MF","transporter activity","F"
"132","GO:0004089",0.00483265941363907,1,5,5,"carbonate dehydratase activity","MF","other molecular function","F"
"133","GO:0004096",0.000516132375561813,1,5,5,"catalase activity","MF","other molecular function","F"
"134","GO:0003824",2.42107739844577e-11,1,19,19,"catalytic activity","MF","other molecular function","F"
"135","GO:0008324",0.00884313296266344,1,4,4,"cation transmembrane transporter activity","MF","transporter activity","F"
"136","GO:0005507",0.00390820284446906,1,4,4,"copper ion binding","MF","other molecular function","F"
"137","GO:0004843",5.13099517332759e-05,1,8,8,"cysteine-type deubiquitinase activity","MF","other molecular function","F"
"138","GO:0004129",0.0203394254451286,1,4,4,"cytochrome-c oxidase activity","MF","transporter activity","F"
"139","GO:0004144",0.00536546639680164,1,4,4,"diacylglycerol O-acyltransferase activity","MF","other molecular function","F"
"140","GO:0003677",5.07626614927504e-40,1,75,75,"DNA binding","MF","nucleic acid binding activity","F"
"141","GO:0003678",0.0117794897506091,1,3,3,"DNA helicase activity","MF","other molecular function","F"
"142","GO:0003918",0.0112252409590181,1,3,3,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity","MF","nucleic acid binding activity","F"
"143","GO:0003700",8.55941467621919e-09,1,16,16,"DNA-binding transcription factor activity","MF","transcription regulatory activity","F"
"144","GO:0000981",1.00466931896161e-11,1,23,23,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF",NA,NA
"145","GO:0009055",3.9101543291172e-06,1,12,12,"electron transfer activity","MF","other molecular function","F"
"146","GO:0030234",0.0027750062924046,1,4,4,"enzyme regulator activity","MF","enzyme regulator activity","F"
"147","GO:0005230",1.7838680649963e-09,1,16,16,"extracellular ligand-gated ion channel activity","MF","transporter activity","F"
"148","GO:0050660",5.50759279225762e-07,1,11,11,"flavin adenine dinucleotide binding","MF","other molecular function","F"
"149","GO:0008417",0.000228411803859629,1,7,7,"fucosyltransferase activity","MF","other molecular function","F"
"150","GO:0004930",1.82307921106e-40,1,75,75,"G protein-coupled receptor activity","MF","signal transduction activity","F"
"151","GO:0004364",0.0402357187863593,1,3,3,"glutathione transferase activity","MF","other molecular function","F"
"152","GO:0005525",1.1982916387958e-13,1,25,25,"GTP binding","MF","other molecular function","F"
"153","GO:0003924",6.2574485122175e-28,1,53,53,"GTPase activity","MF","other molecular function","F"
"154","GO:0005085",0.00196079629512484,1,4,4,"guanyl-nucleotide exchange factor activity","MF","enzyme regulator activity","F"
"155","GO:0004386",5.8643644914357e-10,1,15,15,"helicase activity","MF","other molecular function","F"
"156","GO:0020037",3.47714430940853e-09,1,14,14,"heme binding","MF","other molecular function","F"
"157","GO:0016787",0.00070281920897623,1,6,6,"hydrolase activity","MF","other molecular function","F"
"158","GO:0004553",1.2989532710668e-05,1,8,8,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF","other molecular function","F"
"159","GO:0005216",3.72453984636906e-12,1,17,17,"ion channel activity","MF","transporter activity","F"
"160","GO:0004970",0.00216744600278377,1,4,4,"ionotropic glutamate receptor activity","MF","signal transduction activity","F"
"161","GO:0005506",1.37582241402725e-11,1,20,20,"iron ion binding","MF","other molecular function","F"
"162","GO:0031418",1.15722382906061e-06,1,11,11,"L-ascorbic acid binding","MF","other molecular function","F"
"163","GO:0015276",0.0157884819334107,1,3,3,"ligand-gated ion channel activity","MF","transporter activity","F"
"164","GO:0000287",5.73708609743497e-12,1,20,20,"magnesium ion binding","MF","other molecular function","F"
"165","GO:0046872",0.00165673054621073,1,5,5,"metal ion binding","MF","other molecular function","F"
"166","GO:0046873",0.0316538381999763,1,3,3,"metal ion transmembrane transporter activity","MF","transporter activity","F"
"167","GO:0004181",0.0156784316532439,1,3,3,"metallocarboxypeptidase activity","MF","other molecular function","F"
"168","GO:0004222",2.97861801374201e-17,1,28,28,"metalloendopeptidase activity","MF","other molecular function","F"
"169","GO:0008237",0.000237841391223702,1,7,7,"metallopeptidase activity","MF","other molecular function","F"
"170","GO:0003777",3.36671340264507e-10,1,14,14,"microtubule motor activity","MF","cytoskeletal activity","F"
"171","GO:0008569",8.1531968131448e-14,1,18,18,"minus-end-directed microtubule motor activity","MF","cytoskeletal activity","F"
"172","GO:0030151",0.0233077580818628,1,3,3,"molybdenum ion binding","MF","other molecular function","F"
"173","GO:0004499",0.0216239341843632,1,3,3,"N,N-dimethylaniline monooxygenase activity","MF","other molecular function","F"
"174","GO:0003950",0.000556497107718238,1,5,5,"NAD+ ADP-ribosyltransferase activity","MF","other molecular function","F"
"175","GO:0008137",0.00679432827195946,1,5,5,"NADH dehydrogenase (ubiquinone) activity","MF","other molecular function","F"
"176","GO:0050661",0.00608070368745457,1,4,4,"NADP binding","MF","other molecular function","F"
"177","GO:0004983",0.0284389706698613,1,3,3,"neuropeptide Y receptor activity","MF","signal transduction activity","F"
"178","GO:0003676",4.92145167195202e-30,1,52,52,"nucleic acid binding","MF","nucleic acid binding activity","F"
"179","GO:0004550",0.0348848931927357,1,3,3,"nucleoside diphosphate kinase activity","MF","kinase activity","F"
"180","GO:0000166",0.0395190140314363,1,3,3,"nucleotide binding","MF","other molecular function","F"
"181","GO:0016491",5.27060779798014e-24,1,44,44,"oxidoreductase activity","MF","other molecular function","F"
"182","GO:0016705",2.54052554270423e-08,1,14,14,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","other molecular function","F"
"183","GO:0016702",2.70110629875647e-06,1,10,10,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","MF","other molecular function","F"
"184","GO:0016620",0.00143119574285936,1,5,5,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","MF","other molecular function","F"
"185","GO:0003755",7.17062822942575e-08,1,15,15,"peptidyl-prolyl cis-trans isomerase activity","MF","other molecular function","F"
"186","GO:0004601",0.0129499676367616,1,3,3,"peroxidase activity","MF","other molecular function","F"
"187","GO:0051920",0.0406877978687029,1,3,3,"peroxiredoxin activity","MF","other molecular function","F"
"188","GO:0004721",0.038380627477739,1,3,3,"phosphoprotein phosphatase activity","MF","other molecular function","F"
"189","GO:0005267",0.0011346875214244,1,6,6,"potassium channel activity","MF","transporter activity","F"
"190","GO:0004656",0.0105184694869233,1,4,4,"procollagen-proline 4-dioxygenase activity","MF","other molecular function","F"
"191","GO:0005515",9.86700424838746e-99,1,166,166,"protein binding","MF","other molecular function","F"
"192","GO:0046982",0.00748872506996967,1,5,5,"protein heterodimerization activity","MF","other molecular function","F"
"193","GO:0004672",2.7125312003058e-19,1,33,33,"protein kinase activity","MF","kinase activity","F"
"194","GO:0004674",0.00314712902840333,1,4,4,"protein serine/threonine kinase activity","MF","kinase activity","F"
"195","GO:0004713",0.000901035928484279,1,5,5,"protein tyrosine kinase activity","MF","kinase activity","F"
"196","GO:0004725",0.00116213788203636,1,5,5,"protein tyrosine phosphatase activity","MF","other molecular function","F"
"197","GO:0015035",0.0314583257686348,1,3,3,"protein-disulfide reductase activity","MF","other molecular function","F"
"198","GO:0015078",5.47304237315411e-05,1,10,10,"proton transmembrane transporter activity","MF","transporter activity","F"
"199","GO:0046961",0.0368873382801904,1,3,3,"proton-transporting ATPase activity, rotational mechanism","MF","transporter activity","F"
"200","GO:0004743",0.0247356675220682,1,3,3,"pyruvate kinase activity","MF","kinase activity","F"
"201","GO:0004525",0.0261823944269103,1,3,3,"ribonuclease III activity","MF","other molecular function","F"
"202","GO:0003723",1.3566855556025e-22,1,44,44,"RNA binding","MF","nucleic acid binding activity","F"
"203","GO:0005044",0.000434102039383687,1,6,6,"scavenger receptor activity","MF","signal transduction activity","F"
"204","GO:0004252",7.00869762829785e-11,1,18,18,"serine-type endopeptidase activity","MF","other molecular function","F"
"205","GO:0005047",0.0149409681255171,1,3,3,"signal recognition particle binding","MF","other molecular function","F"
"206","GO:0005102",0.00267725099426499,1,5,5,"signaling receptor binding","MF","signal transduction activity","F"
"207","GO:0005484",0.0392822808541812,1,3,3,"SNAP receptor activity","MF","other molecular function","F"
"208","GO:0005272",0.00182219957255233,1,5,5,"sodium channel activity","MF","transporter activity","F"
"209","GO:0005200",2.42848020565627e-07,1,12,12,"structural constituent of cytoskeleton","MF","cytoskeletal activity","F"
"210","GO:0003735",3.19880718953361e-50,1,111,111,"structural constituent of ribosome","MF","other molecular function","F"
"211","GO:0005198",1.28155494836099e-05,1,9,9,"structural molecule activity","MF","other molecular function","F"
"212","GO:0008146",0.00043833748298577,1,7,7,"sulfotransferase activity","MF","other molecular function","F"
"213","GO:0004298",2.54222938874567e-05,1,10,10,"threonine-type endopeptidase activity","MF","other molecular function","F"
"214","GO:0003713",0.0157141740490286,1,4,4,"transcription coactivator activity","MF","transcription regulatory activity","F"
"215","GO:0003712",0.000101572807001095,1,9,9,"transcription coregulator activity","MF","transcription regulatory activity","F"
"216","GO:0003746",0.00126618165362816,1,6,6,"translation elongation factor activity","MF","nucleic acid binding activity","F"
"217","GO:0003743",7.03982856220645e-11,1,20,20,"translation initiation factor activity","MF","nucleic acid binding activity","F"
"218","GO:0004888",5.45371808488542e-09,1,15,15,"transmembrane signaling receptor activity","MF","signal transduction activity","F"
"219","GO:0022857",2.23596999605893e-17,1,29,29,"transmembrane transporter activity","MF","transporter activity","F"
"220","GO:0004806",0.00373497364543259,1,5,5,"triglyceride lipase activity","MF","other molecular function","F"
"221","GO:0000049",0.00798758133194743,1,4,4,"tRNA binding","MF","nucleic acid binding activity","F"
"222","GO:0004842",0.000497167700316154,1,6,6,"ubiquitin-protein transferase activity","MF","other molecular function","F"
"223","GO:0005245",0.00208855444570387,1,4,4,"voltage-gated calcium channel activity","MF","transporter activity","F"
"224","GO:0005249",3.12618260679594e-08,1,12,12,"voltage-gated potassium channel activity","MF","transporter activity","F"
"225","GO:0005248",0.0397150027892355,1,2,2,"voltage-gated sodium channel activity","MF","transporter activity","F"
"226","GO:0008270",6.34131078251275e-11,1,18,18,"zinc ion binding","MF","other molecular function","F"
"227","NA;NA",0,1,1699,1699,NA,NA,NA,NA
"228","GO:0005515;NA",2.39172736558932e-179,1,314,314,NA,NA,NA,NA
"229","GO:0016021;NA",2.44367383797892e-79,1,148,148,NA,NA,NA,NA
"230","GO:0055114;NA",5.27156605931377e-62,1,115,115,NA,NA,NA,NA
"231","GO:0055085;NA",9.43920974393761e-54,1,88,88,NA,NA,NA,NA
"232","GO:0016020;NA",2.86306770382466e-45,1,83,83,NA,NA,NA,NA
"233","GO:0005509;NA",1.04944291094535e-34,1,68,68,NA,NA,NA,NA
"234","GO:0008270;NA",4.04305889934881e-33,1,59,59,NA,NA,NA,NA
"235","GO:0003676;NA",3.70503985804016e-27,1,51,51,NA,NA,NA,NA
"236","GO:0006412;NA",1.68911962929067e-24,1,53,53,NA,NA,NA,NA
"237","GO:0005525;NA",3.25892722733568e-23,1,44,44,NA,NA,NA,NA
"238","GO:0006508;NA",7.73330831517614e-22,1,37,37,NA,NA,NA,NA
"239","GO:0006468;NA",4.0014224677368e-21,1,36,36,NA,NA,NA,NA
"240","GO:0006355;NA",2.27371304858142e-19,1,37,37,NA,NA,NA,NA
"241","NA;GO:0016021",3.31731357658135e-18,1,35,35,NA,NA,NA,NA
"242","GO:0046872;NA",7.7231620640762e-15,1,25,25,NA,NA,NA,NA
"243","GO:0030286;NA",1.11703755721306e-14,1,21,21,NA,NA,NA,NA
"244","GO:0046983;NA",1.0463256894633e-12,1,23,23,NA,NA,NA,NA
"245","GO:0007165;NA",8.61869889412795e-12,1,18,18,NA,NA,NA,NA
"246","GO:0005524;NA",9.90894541034134e-12,1,19,19,NA,NA,NA,NA
"247","GO:0008017;NA",2.46888472392013e-11,1,16,16,NA,NA,NA,NA
"248","GO:0016787;NA",2.5782286617002e-11,1,21,21,NA,NA,NA,NA
"249","GO:0003824;NA",7.9767064337412e-10,1,18,18,NA,NA,NA,NA
"250","GO:0051082;NA",8.17551496993795e-10,1,17,17,NA,NA,NA,NA
"251","GO:0006412;GO:0003735;GO:0005840;GO:0006412",2.21000964532462e-09,1,20,20,NA,NA,NA,NA
"252","GO:0034220;NA",5.87869240407039e-09,1,15,15,NA,NA,NA,NA
"253","GO:0016887;NA",2.19369097246867e-08,1,13,13,NA,NA,NA,NA
"254","GO:0008168;NA",1.2823033338875e-07,1,13,13,NA,NA,NA,NA
"255","GO:0030170;NA",1.94576518681263e-07,1,12,12,NA,NA,NA,NA
"256","GO:0005975;NA",2.95758408478276e-07,1,11,11,NA,NA,NA,NA
"257","GO:0035556;NA",4.8459293178344e-07,1,11,11,NA,NA,NA,NA
"258","GO:0035091;NA",1.10499693817807e-06,1,11,11,NA,NA,NA,NA
"259","GO:0070588;NA",1.20240106623166e-06,1,9,9,NA,NA,NA,NA
"260","GO:0051015;NA",3.12133722251759e-06,1,9,9,NA,NA,NA,NA
"261","GO:0005737;NA",4.18719124363718e-06,1,11,11,NA,NA,NA,NA
"262","GO:0005634;NA",6.81776077863707e-06,1,10,10,NA,NA,NA,NA
"263","GO:0046982;NA",1.11668977014413e-05,1,10,10,NA,NA,NA,NA
"264","GO:0003723;NA",1.1302663554949e-05,1,10,10,NA,NA,NA,NA
"265","GO:0015935;NA",2.10536403540768e-05,1,10,10,NA,NA,NA,NA
"266","GO:0042981;NA",4.65552922134437e-05,1,8,8,NA,NA,NA,NA
"267","GO:0008484;NA",7.13817953856349e-05,1,7,7,NA,NA,NA,NA
"268","GO:0030246;NA",7.14908063305641e-05,1,7,7,NA,NA,NA,NA
"269","GO:0016592;NA",7.54679827042579e-05,1,9,9,NA,NA,NA,NA
"270","GO:0016192;NA",7.82943378929314e-05,1,8,8,NA,NA,NA,NA
"271","GO:0003779;NA",8.71064143140689e-05,1,9,9,NA,NA,NA,NA
"272","GO:0006396;NA",0.000113248459798651,1,7,7,NA,NA,NA,NA
"273","GO:0006413;NA",0.000149837167472282,1,8,8,NA,NA,NA,NA
"274","GO:0006260;NA",0.000159088646249061,1,8,8,NA,NA,NA,NA
"275","GO:0006414;NA",0.00019351127220908,1,8,8,NA,NA,NA,NA
"276","GO:0008234;NA",0.00022527287933637,1,6,6,NA,NA,NA,NA
"277","GO:0030117;NA",0.000241585588132043,1,7,7,NA,NA,NA,NA
"278","GO:0046933;NA",0.000287925649964985,1,7,7,NA,NA,NA,NA
"279","GO:0043565;NA",0.000423001953586934,1,7,7,NA,NA,NA,NA
"280","GO:0034314;NA",0.00042398137350327,1,7,7,NA,NA,NA,NA
