"","GO_ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"56","GO:0055085;GO:0001518;GO:0005244;GO:0005248;GO:0005509;GO:0034765",0.00275748700873033,1,1,1,NA,NA,NA,NA
"57","GO:0005085;NA",0.0028765067718694,1,1,1,NA,NA,NA,NA
"58","GO:0051377;NA",0.00289837730347049,1,1,1,NA,NA,NA,NA
"59","GO:0046983;NA",0.00298835661868681,1,1,1,NA,NA,NA,NA
"60","GO:0031124;NA",0.00311394237376966,1,1,1,NA,NA,NA,NA
"61","GO:1901642;NA",0.00316390764889948,1,1,1,NA,NA,NA,NA
"62","GO:0048500;NA",0.00318800270513602,1,1,1,NA,NA,NA,NA
"63","GO:0016020;NA",0.00333860762063887,1,1,1,NA,NA,NA,NA
"64","GO:0006308;NA",0.00366260841526577,1,1,1,NA,NA,NA,NA
"65","GO:0016192;NA",0.00368024465774151,1,1,1,NA,NA,NA,NA
"66","GO:0005524;NA",0.00382723717273603,1,1,1,NA,NA,NA,NA
"67","GO:0101030;NA",0.0039050453402172,1,1,1,NA,NA,NA,NA
"68","GO:0005085;GO:0005085",0.00431467207470416,1,1,1,NA,NA,NA,NA
"69","GO:0034220;GO:0004888;GO:0005887;GO:0007165;GO:0007268;GO:0022848;GO:0030594;GO:0034220;GO:0042391;GO:0043005;GO:0045202;GO:0045211;GO:0050877",0.00452342083080926,1,1,1,NA,NA,NA,NA
"70","GO:0055114;NA",0.00482709130235777,1,1,1,NA,NA,NA,NA
"71","GO:0005759;GO:0003729;GO:0005739;GO:0005759;GO:0008494;GO:0070131;GO:0097177",0.00487980920890787,1,1,1,NA,NA,NA,NA
"72","GO:0005852;NA",0.00491780656832643,1,1,1,NA,NA,NA,NA
"73","GO:0006508;NA",0.00514347356764982,1,1,1,NA,NA,NA,NA
"74","GO:0016787;NA",0.00516730346765567,1,1,1,NA,NA,NA,NA
"75","GO:0042981;NA",0.00533643922017261,1,1,1,NA,NA,NA,NA
"76","GO:0006396;NA",0.00566858022530374,1,1,1,NA,NA,NA,NA
"77","GO:0006412;NA",0.00588166380067727,1,1,1,NA,NA,NA,NA
"78","GO:0030942;NA",0.00607193479744653,1,1,1,NA,NA,NA,NA
"79","GO:0016021;NA",0.00611548056742078,1,1,1,NA,NA,NA,NA
"80","GO:0048487;NA",0.00615038865191909,1,1,1,NA,NA,NA,NA
"81","GO:0003725;GO:0003725",0.00619410792307284,1,1,1,NA,NA,NA,NA
"82","GO:0034227;NA",0.00625546098404703,1,1,1,NA,NA,NA,NA
"83","GO:0030532;NA",0.00639625200526989,1,1,1,NA,NA,NA,NA
