"","GO_ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"51","GO:0006979",0.00128750547479772,1,7,7,"response to oxidative stress","BP","stress response","P"
"52","GO:0006396",0.0221455156439339,1,4,4,"RNA processing","BP","RNA metabolism","P"
"53","GO:0007165",1.752425373378e-13,1,30,30,"signal transduction","BP","signal transduction","P"
"54","GO:0006814",0.00826765495100572,1,5,5,"sodium ion transport","BP","transport","P"
"55","GO:0000723",0.00051852847218683,1,8,8,"telomere maintenance","BP","DNA metabolism","P"
"56","GO:0006099",0.000126589127518534,1,9,9,"tricarboxylic acid cycle","BP","other metabolic processes","P"
"57","GO:0006511",2.34273704562052e-06,1,14,14,"ubiquitin-dependent protein catabolic process","BP","protein metabolism","P"
"58","GO:0016192",0.01749849542542,1,4,4,"vesicle-mediated transport","BP","transport","P"
"59","GO:0005737",2.65479500158527e-16,1,36,36,"cytoplasm","CC","other cellular component","C"
"60","GO:0005856",0.000524394968672438,1,8,8,"cytoskeleton","CC","cytoskeleton","C"
"61","GO:0005829",0.045785289271671,1,3,3,"cytosol","CC","cytosol","C"
"62","GO:0000145",0.00259956046720921,1,6,6,"exocyst","CC","other cellular component","C"
"63","GO:0005576",8.90028594385946e-18,1,43,43,"extracellular region","CC","non-structural extracellular","C"
"64","GO:0005794",0.046016888479512,1,3,3,"Golgi apparatus","CC","ER/Golgi","C"
"65","GO:0016021",2.43588763568434e-41,1,95,95,"integral component of membrane","CC","other membranes","C"
"66","GO:0005887",0.0070331229435107,1,5,5,"integral component of plasma membrane","CC","plasma membrane","C"
"67","GO:0005764",0.0175328302030078,1,4,4,"lysosome","CC","other cytoplasmic organelle","C"
"68","GO:0016020",9.27433108232877e-47,1,108,108,"membrane","CC","other membranes","C"
"69","GO:0005874",0.00619116221267389,1,5,5,"microtubule","CC","cytoskeleton","C"
"70","GO:0005750",0.0424837850082829,1,3,3,"mitochondrial respiratory chain complex III","CC","mitochondrion","C"
"71","GO:0005739",0.000778761083082283,1,7,7,"mitochondrion","CC","mitochondrion","C"
"72","GO:0016459",0.0132779128580057,1,5,5,"myosin complex","CC","cytoskeleton","C"
"73","GO:0005634",2.88401856233565e-19,1,43,43,"nucleus","CC","nucleus","C"
"74","GO:0005777",0.0193594602786188,1,4,4,"peroxisome","CC","other cytoplasmic organelle","C"
"75","GO:0005886",9.33290598307209e-05,1,12,12,"plasma membrane","CC","plasma membrane","C"
"76","GO:0005840",0.00531722764405141,1,5,5,"ribosome","CC","translational apparatus","C"
"77","GO:0000439",0.0452833872484692,1,3,3,"transcription factor TFIIH core complex","CC","nucleus","C"
"78","GO:0008076",0.000351391872574114,1,8,8,"voltage-gated potassium channel complex","CC","plasma membrane","C"
"79","GO:0003857",0.00654619249083791,1,5,5,"3-hydroxyacyl-CoA dehydrogenase activity","MF","other molecular function","F"
"80","GO:0051539",0.0456930377742187,1,3,3,"4 iron, 4 sulfur cluster binding","MF","other molecular function","F"
"81","GO:0022848",0.000866911051912241,1,7,7,"acetylcholine-gated cation-selective channel activity","MF","transporter activity","F"
"82","GO:0008376",0.0200796243118687,1,4,4,"acetylgalactosaminyltransferase activity","MF","other molecular function","F"
"83","GO:0003779",0.0183269678015273,1,4,4,"actin binding","MF","cytoskeletal activity","F"
"84","GO:0003785",0.0447909362413153,1,3,3,"actin monomer binding","MF","cytoskeletal activity","F"
"85","GO:0003995",0.0062763085125609,1,5,5,"acyl-CoA dehydrogenase activity","MF","other molecular function","F"
"86","GO:0004560",0.018617533786502,1,4,4,"alpha-L-fucosidase activity","MF","other molecular function","F"
"87","GO:0004559",0.00789029499594678,1,5,5,"alpha-mannosidase activity","MF","other molecular function","F"
"88","GO:0008519",0.0493918500244107,1,3,3,"ammonium transmembrane transporter activity","MF","transporter activity","F"
"89","GO:0004190",2.81035334766075e-06,1,13,13,"aspartic-type endopeptidase activity","MF","other molecular function","F"
"90","GO:0005524",1.10177786044978e-108,1,260,260,"ATP binding","MF","other molecular function","F"
"91","GO:0016887",7.71237376028633e-09,1,20,20,"ATP hydrolysis activity","MF","other molecular function","F"
"92","GO:0005347",0.0459679176864597,1,3,3,"ATP transmembrane transporter activity","MF","transporter activity","F"
"93","GO:0042626",1.31925877470793e-07,1,17,17,"ATPase-coupled transmembrane transporter activity","MF","transporter activity","F"
"94","GO:0004565",0.019304438112497,1,4,4,"beta-galactosidase activity","MF","other molecular function","F"
"95","GO:0005262",0.00104054134582877,1,7,7,"calcium channel activity","MF","transporter activity","F"
"96","GO:0005509",1.34670550631598e-42,1,106,106,"calcium ion binding","MF","other molecular function","F"
"97","GO:0004089",3.61661139259762e-05,1,10,10,"carbonate dehydratase activity","MF","other molecular function","F"
"98","GO:0004096",2.70074558494169e-06,1,14,14,"catalase activity","MF","other molecular function","F"
"99","GO:0003824",3.98450653320634e-05,1,10,10,"catalytic activity","MF","other molecular function","F"
"100","GO:0008324",0.00656866126162845,1,5,5,"cation transmembrane transporter activity","MF","transporter activity","F"
"101","GO:0005507",0.000190722787381426,1,9,9,"copper ion binding","MF","other molecular function","F"
"102","GO:0004843",3.73984269757929e-05,1,11,11,"cysteine-type deubiquitinase activity","MF","other molecular function","F"
"103","GO:0004197",0.0173255461839545,1,4,4,"cysteine-type endopeptidase activity","MF","other molecular function","F"
"104","GO:0003774",1.0213433218188e-05,1,13,13,"cytoskeletal motor activity","MF","cytoskeletal activity","F"
"105","GO:0003684",0.000895544554201211,1,7,7,"damaged DNA binding","MF","nucleic acid binding activity","F"
"106","GO:0004143",0.00818542963366137,1,5,5,"diacylglycerol kinase activity","MF","kinase activity","F"
"107","GO:0003677",2.51613608012208e-42,1,96,96,"DNA binding","MF","nucleic acid binding activity","F"
"108","GO:0003678",0.00128766109586468,1,7,7,"DNA helicase activity","MF","other molecular function","F"
"109","GO:0003700",3.72208990336257e-24,1,53,53,"DNA-binding transcription factor activity","MF","transcription regulatory activity","F"
"110","GO:0000981",3.91735942458571e-14,1,30,30,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF",NA,NA
"111","GO:0003899",0.00778386265232247,1,5,5,"DNA-directed 5'-3' RNA polymerase activity","MF","other molecular function","F"
"112","GO:0003887",0.000173110018498657,1,9,9,"DNA-directed DNA polymerase activity","MF","other molecular function","F"
"113","GO:0009055",3.91783223788679e-05,1,10,10,"electron transfer activity","MF","other molecular function","F"
"114","GO:0004519",0.0195697818271062,1,4,4,"endonuclease activity","MF","other molecular function","F"
"115","GO:0004866",0.00160281713269543,1,7,7,"endopeptidase inhibitor activity","MF","enzyme regulator activity","F"
"116","GO:0005230",0.0174719747689947,1,4,4,"extracellular ligand-gated ion channel activity","MF","transporter activity","F"
"117","GO:0050660",3.47008137360723e-10,1,22,22,"flavin adenine dinucleotide binding","MF","other molecular function","F"
"118","GO:0010181",0.00993924309232287,1,5,5,"FMN binding","MF","other molecular function","F"
"119","GO:0004930",1.45532512151351e-37,1,86,86,"G protein-coupled receptor activity","MF","signal transduction activity","F"
"120","GO:0001733",0.0171225804347731,1,4,4,"galactosylceramide sulfotransferase activity","MF","other molecular function","F"
"121","GO:0004364",0.000726529856224347,1,7,7,"glutathione transferase activity","MF","other molecular function","F"
"122","GO:0005525",2.61106333775782e-14,1,31,31,"GTP binding","MF","other molecular function","F"
"123","GO:0005096",0.00490312495636139,1,6,6,"GTPase activator activity","MF","enzyme regulator activity","F"
"124","GO:0003924",1.83585686624194e-27,1,61,61,"GTPase activity","MF","other molecular function","F"
"125","GO:0005085",2.54213377280726e-06,1,15,15,"guanyl-nucleotide exchange factor activity","MF","enzyme regulator activity","F"
"126","GO:0004386",1.89003360691753e-05,1,12,12,"helicase activity","MF","other molecular function","F"
"127","GO:0020037",4.57341165598222e-23,1,53,53,"heme binding","MF","other molecular function","F"
"128","GO:0016787",9.82862279944597e-05,1,9,9,"hydrolase activity","MF","other molecular function","F"
"129","GO:0004553",3.30490764155041e-09,1,20,20,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF","other molecular function","F"
"130","GO:0005216",1.74078145170995e-09,1,21,21,"ion channel activity","MF","transporter activity","F"
"131","GO:0005506",1.76849982383183e-21,1,48,48,"iron ion binding","MF","other molecular function","F"
"132","GO:0016853",0.0452991317912642,1,3,3,"isomerase activity","MF","other molecular function","F"
"133","GO:0031418",0.000869064625804142,1,7,7,"L-ascorbic acid binding","MF","other molecular function","F"
"134","GO:0016829",0.0243370880551299,1,4,4,"lyase activity","MF","other molecular function","F"
"135","GO:0000287",0.00103915986467736,1,7,7,"magnesium ion binding","MF","other molecular function","F"
"136","GO:0046872",0.00101546225859315,1,7,7,"metal ion binding","MF","other molecular function","F"
"137","GO:0046873",0.00651799847176117,1,5,5,"metal ion transmembrane transporter activity","MF","transporter activity","F"
"138","GO:0004181",0.00238807977656252,1,6,6,"metallocarboxypeptidase activity","MF","other molecular function","F"
"139","GO:0004222",5.62344831531058e-18,1,41,41,"metalloendopeptidase activity","MF","other molecular function","F"
"140","GO:0008237",0.000433639312865571,1,8,8,"metallopeptidase activity","MF","other molecular function","F"
"141","GO:0008168",0.00223047861082268,1,6,6,"methyltransferase activity","MF","other molecular function","F"
"142","GO:0003777",0.000138675321406757,1,10,10,"microtubule motor activity","MF","cytoskeletal activity","F"
"143","GO:0004497",0.0173021279666395,1,4,4,"monooxygenase activity","MF","other molecular function","F"
"144","GO:0004499",0.000117435739009366,1,9,9,"N,N-dimethylaniline monooxygenase activity","MF","other molecular function","F"
"145","GO:0051287",0.000109951593127013,1,9,9,"NAD binding","MF","other molecular function","F"
"146","GO:0003951",0.000148102359998148,1,9,9,"NAD+ kinase activity","MF","kinase activity","F"
"147","GO:0008137",0.0485631240809384,1,3,3,"NADH dehydrogenase (ubiquinone) activity","MF","other molecular function","F"
"148","GO:0050661",2.94144739458624e-07,1,15,15,"NADP binding","MF","other molecular function","F"
"149","GO:0004879",0.0474084285276042,1,3,3,"nuclear receptor activity","MF","signal transduction activity","F"
"150","GO:0003676",7.83449419036837e-41,1,95,95,"nucleic acid binding","MF","nucleic acid binding activity","F"
"151","GO:0000166",1.36100676989281e-05,1,12,12,"nucleotide binding","MF","other molecular function","F"
"152","GO:0016491",9.19792940163301e-31,1,68,68,"oxidoreductase activity","MF","other molecular function","F"
"153","GO:0016651",0.0165189658025333,1,4,4,"oxidoreductase activity, acting on NAD(P)H","MF","other molecular function","F"
"154","GO:0016705",1.74462237361057e-16,1,36,36,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","other molecular function","F"
"155","GO:0016715",0.0497089616831121,1,3,3,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen","MF","other molecular function","F"
"156","GO:0016702",6.11365890478913e-05,1,10,10,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","MF","other molecular function","F"
"157","GO:0016620",0.000911457871031697,1,7,7,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","MF","other molecular function","F"
"158","GO:0003755",0.00219199481108499,1,6,6,"peptidyl-prolyl cis-trans isomerase activity","MF","other molecular function","F"
"159","GO:0004601",0.0038162984247215,1,6,6,"peroxidase activity","MF","other molecular function","F"
"160","GO:0016307",0.0445602424392918,1,3,3,"phosphatidylinositol phosphate kinase activity","MF","kinase activity","F"
"161","GO:0004623",0.000666014463479632,1,7,7,"phospholipase A2 activity","MF","other molecular function","F"
"162","GO:0016849",0.0257928261754031,1,4,4,"phosphorus-oxygen lyase activity","MF","other molecular function","F"
"163","GO:0005267",0.00214630107382937,1,6,6,"potassium channel activity","MF","transporter activity","F"
"164","GO:0008131",0.020629106324945,1,4,4,"primary amine oxidase activity","MF","other molecular function","F"
"165","GO:0005515",4.30932408581131e-143,1,346,346,"protein binding","MF","other molecular function","F"
"166","GO:0004672",5.47237127229289e-34,1,80,80,"protein kinase activity","MF","kinase activity","F"
"167","GO:0004674",9.94781487806049e-09,1,20,20,"protein serine/threonine kinase activity","MF","kinase activity","F"
"168","GO:0004713",5.20518320819324e-12,1,27,27,"protein tyrosine kinase activity","MF","kinase activity","F"
"169","GO:0004725",3.52233677363718e-06,1,14,14,"protein tyrosine phosphatase activity","MF","other molecular function","F"
"170","GO:0015035",0.0445552807294835,1,3,3,"protein-disulfide reductase activity","MF","other molecular function","F"
"171","GO:0015078",0.0486181913911802,1,3,3,"proton transmembrane transporter activity","MF","transporter activity","F"
"172","GO:0048038",0.000963334001046037,1,7,7,"quinone binding","MF","other molecular function","F"
"173","GO:0003723",1.79436374314802e-10,1,24,24,"RNA binding","MF","nucleic acid binding activity","F"
"174","GO:0005044",9.61840355339376e-08,1,19,19,"scavenger receptor activity","MF","signal transduction activity","F"
"175","GO:0004252",7.53743672700222e-16,1,35,35,"serine-type endopeptidase activity","MF","other molecular function","F"
"176","GO:0004867",0.00407815342039586,1,7,7,"serine-type endopeptidase inhibitor activity","MF","enzyme regulator activity","F"
"177","GO:0005102",3.66784801952062e-05,1,10,10,"signaling receptor binding","MF","signal transduction activity","F"
"178","GO:0005200",0.0229916663448136,1,4,4,"structural constituent of cytoskeleton","MF","cytoskeletal activity","F"
"179","GO:0003735",0.00189146266248257,1,6,6,"structural constituent of ribosome","MF","other molecular function","F"
"180","GO:0008146",0.000100305077706584,1,9,9,"sulfotransferase activity","MF","other molecular function","F"
"181","GO:0017025",0.0496128023303218,1,3,3,"TBP-class protein binding","MF","other molecular function","F"
"182","GO:0008483",0.0170645697998629,1,4,4,"transaminase activity","MF","other molecular function","F"
"183","GO:0003712",0.00778367573097418,1,5,5,"transcription coregulator activity","MF","transcription regulatory activity","F"
"184","GO:0003743",0.00636084543493289,1,5,5,"translation initiation factor activity","MF","nucleic acid binding activity","F"
"185","GO:0004675",0.0498089661803934,1,3,3,"transmembrane receptor protein serine/threonine kinase activity","MF","signal transduction activity","F"
"186","GO:0004714",0.00366455140347604,1,6,6,"transmembrane receptor protein tyrosine kinase activity","MF","signal transduction activity","F"
"187","GO:0004888",2.7560745405638e-07,1,15,15,"transmembrane signaling receptor activity","MF","signal transduction activity","F"
"188","GO:0022857",2.87602462235387e-32,1,73,73,"transmembrane transporter activity","MF","transporter activity","F"
"189","GO:0004806",0.0169793949312013,1,4,4,"triglyceride lipase activity","MF","other molecular function","F"
"190","GO:0005164",0.00596546962530712,1,5,5,"tumor necrosis factor receptor binding","MF","signal transduction activity","F"
"191","GO:0004842",4.59808366025747e-07,1,17,17,"ubiquitin-protein transferase activity","MF","other molecular function","F"
"192","GO:0005247",0.0204139252005685,1,4,4,"voltage-gated chloride channel activity","MF","transporter activity","F"
"193","GO:0005249",0.000132095143983751,1,9,9,"voltage-gated potassium channel activity","MF","transporter activity","F"
"194","GO:0008270",1.3717359216737e-25,1,60,60,"zinc ion binding","MF","other molecular function","F"
"195","NA;NA",0,1,2174,2174,NA,NA,NA,NA
"196","GO:0005515;NA",4.65312417622813e-207,1,480,480,NA,NA,NA,NA
"197","GO:0055114;NA",1.50565591208256e-90,1,205,205,NA,NA,NA,NA
"198","GO:0016021;NA",1.82659962388938e-70,1,161,161,NA,NA,NA,NA
"199","GO:0055085;NA",1.21783840297993e-62,1,144,144,NA,NA,NA,NA
"200","GO:0016020;NA",6.87474700838675e-46,1,113,113,NA,NA,NA,NA
"201","GO:0008270;NA",5.06292484031493e-43,1,100,100,NA,NA,NA,NA
"202","GO:0006468;NA",2.54814362094649e-42,1,99,99,NA,NA,NA,NA
"203","GO:0005509;NA",6.47045218252976e-34,1,80,80,NA,NA,NA,NA
"204","GO:0046872;NA",1.28386342918072e-24,1,57,57,NA,NA,NA,NA
"205","GO:0006508;NA",9.92271245392351e-23,1,51,51,NA,NA,NA,NA
"206","GO:0007165;NA",1.09279407596521e-22,1,51,51,NA,NA,NA,NA
"207","GO:0005525;NA",1.08848508534457e-21,1,48,48,NA,NA,NA,NA
"208","GO:0006355;NA",2.70368333915446e-20,1,44,44,NA,NA,NA,NA
"209","GO:0042981;NA",9.30251915847001e-20,1,46,46,NA,NA,NA,NA
"210","GO:0035556;NA",2.31575172968229e-15,1,36,36,NA,NA,NA,NA
"211","GO:0005524;NA",3.6100459547514e-15,1,35,35,NA,NA,NA,NA
"212","GO:0046983;NA",1.24542477205453e-14,1,32,32,NA,NA,NA,NA
"213","GO:0043565;NA",1.95462255680917e-14,1,31,31,NA,NA,NA,NA
"214","GO:0003824;NA",1.48685700609886e-13,1,29,29,NA,NA,NA,NA
"215","GO:0003676;NA",4.28193834685474e-12,1,26,26,NA,NA,NA,NA
"216","GO:0015074;NA",7.16504596650818e-12,1,26,26,NA,NA,NA,NA
"217","GO:0005975;NA",5.42490842643922e-10,1,22,22,NA,NA,NA,NA
"218","GO:0005576;NA",6.53370710564084e-10,1,22,22,NA,NA,NA,NA
"219","GO:0016787;NA",1.43806164702536e-09,1,20,20,NA,NA,NA,NA
"220","GO:0008234;NA",5.83636708549794e-09,1,19,19,NA,NA,NA,NA
"221","GO:0030246;NA",1.24439276886161e-08,1,19,19,NA,NA,NA,NA
"222","NA;GO:0016021",1.3449348707106e-08,1,18,18,NA,NA,NA,NA
"223","GO:0005201;NA",8.12894768480804e-08,1,16,16,NA,NA,NA,NA
"224","GO:0035091;NA",1.14789962857623e-07,1,16,16,NA,NA,NA,NA
"225","GO:0016887;NA",2.88053973030036e-06,1,15,15,NA,NA,NA,NA
"226","GO:0007264;NA",2.97655070594182e-06,1,13,13,NA,NA,NA,NA
"227","GO:0055114",6.03177193047415e-06,1,12,12,NA,NA,"other metabolic processes","P"
"228","GO:0008061;NA",7.19397000978302e-06,1,14,14,NA,NA,NA,NA
"229","GO:0030170;NA",1.58072763663225e-05,1,11,11,NA,NA,NA,NA
"230","GO:0008017;NA",1.82120565610868e-05,1,12,12,NA,NA,NA,NA
"231","GO:0006470;NA",2.3845786425691e-05,1,12,12,NA,NA,NA,NA
"232","GO:0004842;NA",2.74126497610051e-05,1,11,11,NA,NA,NA,NA
"233","GO:0016055;NA",3.66784801952062e-05,1,10,10,NA,NA,NA,NA
"234","GO:0008146;NA",4.14875810065852e-05,1,10,10,NA,NA,NA,NA
"235","GO:0008289;NA",4.87752619142457e-05,1,10,10,NA,NA,NA,NA
"236","GO:0042626;NA",5.07442343383322e-05,1,10,10,NA,NA,NA,NA
"237","GO:0051015;NA",5.23224867535766e-05,1,11,11,NA,NA,NA,NA
"238","GO:0003677;NA",5.63280479210781e-05,1,10,10,NA,NA,NA,NA
"239","GO:0007160;NA",6.58915532979662e-05,1,10,10,NA,NA,NA,NA
"240","GO:0016579;NA",0.000102107023333352,1,10,10,NA,NA,NA,NA
"241","GO:0016747;NA",0.00011418743245594,1,9,9,NA,NA,NA,NA
"242","GO:0006260;NA",0.000163489535941317,1,9,9,NA,NA,NA,NA
"243","GO:0006281;NA",0.000170641737883371,1,9,9,NA,NA,NA,NA
"244","GO:0051082;NA",0.000319853725780263,1,8,8,NA,NA,NA,NA
"245","GO:0070588;NA",0.000406973620096942,1,8,8,NA,NA,NA,NA
"246","GO:0007156;NA",0.000453280979889442,1,10,10,NA,NA,NA,NA
"247","GO:0005615;NA",0.00057177510169293,1,8,8,NA,NA,NA,NA
"248","GO:0008168;NA",0.000795999262722906,1,7,7,NA,NA,NA,NA
"249","GO:0045211;NA",0.000866911051912241,1,7,7,NA,NA,NA,NA
"250","GO:0008236;NA",0.000877572809891564,1,7,7,NA,NA,NA,NA
"251","GO:0016746;NA",0.000890861895678219,1,7,7,NA,NA,NA,NA
"252","GO:0071949;NA",0.000954669633052182,1,7,7,NA,NA,NA,NA
"253","GO:0030414;NA",0.00100607266577246,1,8,8,NA,NA,NA,NA
"254","GO:0005085;NA",0.00185791450470109,1,7,7,NA,NA,NA,NA
"255","GO:0050482;NA",0.00190132873969679,1,6,6,NA,NA,NA,NA
"256","GO:0071805;NA",0.00214630107382937,1,6,6,NA,NA,NA,NA
"257","GO:0016459;NA",0.00215802278419459,1,7,7,NA,NA,NA,NA
"258","GO:0016491;NA",0.00216947436929929,1,6,6,NA,NA,NA,NA
"259","GO:0070403;NA",0.00217430958924856,1,6,6,NA,NA,NA,NA
"260","GO:0008374;NA",0.00258094236991742,1,6,6,NA,NA,NA,NA
"261","GO:0016192;NA",0.00278362095276096,1,6,6,NA,NA,NA,NA
"262","GO:0007169;NA",0.00315781013137695,1,6,6,NA,NA,NA,NA
"263","GO:0003950;NA",0.00437148424124559,1,6,6,NA,NA,NA,NA
"264","GO:0006412;NA",0.00531722764405141,1,5,5,NA,NA,NA,NA
"265","GO:0008218;GO:0008218",0.0056331380790571,1,5,5,NA,NA,NA,NA
"266","GO:0020037;NA",0.00600074508075495,1,5,5,NA,NA,NA,NA
"267","NA;GO:0003964",0.00607934527541115,1,5,5,NA,NA,NA,NA
"268","GO:0005634;NA",0.00645211456309337,1,5,5,NA,NA,NA,NA
"269","GO:0031012;NA",0.006487257128317,1,5,5,NA,NA,NA,NA
"270","GO:0008484;NA",0.00666541045118037,1,5,5,NA,NA,NA,NA
"271","GO:0016757;NA",0.00669929089005395,1,5,5,NA,NA,NA,NA
"272","GO:0045892;NA",0.00744213277474073,1,5,5,NA,NA,NA,NA
"273","GO:0071705;NA",0.00766204604138747,1,5,5,NA,NA,NA,NA
"274","GO:0030983;NA",0.00911406526283926,1,5,5,NA,NA,NA,NA
"275","GO:0004386;NA",0.00934989183772073,1,5,5,NA,NA,NA,NA
"276","GO:0043087;NA",0.0121424029823367,1,5,5,NA,NA,NA,NA
"277","GO:0016567;NA",0.0131963859906858,1,5,5,NA,NA,NA,NA
"278","GO:0051260;NA",0.0163444636248743,1,4,4,NA,NA,NA,NA
"279","GO:0055114;GO:0016491",0.0165791729501255,1,4,4,NA,NA,NA,NA
"280","GO:0008194;NA",0.0169698458443288,1,4,4,NA,NA,NA,NA
"281","GO:0016788;NA",0.0170168976418023,1,4,4,NA,NA,NA,NA
"282","GO:0008080;NA",0.0171112666422746,1,4,4,NA,NA,NA,NA
"283","GO:0051087;NA",0.0171703434279605,1,4,4,NA,NA,NA,NA
"284","GO:0034220;NA",0.0174719747689947,1,4,4,NA,NA,NA,NA
"285","GO:0006413;NA",0.0175488213256591,1,4,4,NA,NA,NA,NA
"286","GO:0032259;NA",0.0175944426846289,1,4,4,NA,NA,NA,NA
"287","GO:0006887;NA",0.0177499383055568,1,4,4,NA,NA,NA,NA
"288","GO:0016791;NA",0.0177627857074489,1,4,4,NA,NA,NA,NA
"289","GO:0006004;NA",0.018617533786502,1,4,4,NA,NA,NA,NA
"290","GO:0008171;NA",0.0187549522120689,1,4,4,NA,NA,NA,NA
