"","GO_ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"63","GO:0016787",0.00415810959925122,1,2,2,"hydrolase activity","MF","other molecular function","F"
"64","GO:0004553",0.0438906868501911,1,1,1,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF","other molecular function","F"
"65","GO:0005216",3.01989410332372e-10,1,7,7,"ion channel activity","MF","transporter activity","F"
"66","GO:0004970",0.0466024409963959,1,1,1,"ionotropic glutamate receptor activity","MF","signal transduction activity","F"
"67","GO:0005506",1.09490511029408e-05,1,4,4,"iron ion binding","MF","other molecular function","F"
"68","GO:0015276",0.00317433001598636,1,2,2,"ligand-gated ion channel activity","MF","transporter activity","F"
"69","GO:0046872",0.00294537424103657,1,2,2,"metal ion binding","MF","other molecular function","F"
"70","GO:0004222",1.30446670450116e-19,1,15,15,"metalloendopeptidase activity","MF","other molecular function","F"
"71","GO:0008237",0.0441969595869768,1,1,1,"metallopeptidase activity","MF","other molecular function","F"
"72","GO:0003777",0.000106355339470521,1,3,3,"microtubule motor activity","MF","cytoskeletal activity","F"
"73","GO:0008569",4.96214088139452e-05,1,3,3,"minus-end-directed microtubule motor activity","MF","cytoskeletal activity","F"
"74","GO:0004499",0.00352449188443068,1,2,2,"N,N-dimethylaniline monooxygenase activity","MF","other molecular function","F"
"75","GO:0003950",0.0402174894749452,1,1,1,"NAD+ ADP-ribosyltransferase activity","MF","other molecular function","F"
"76","GO:0050661",0.00352449188443068,1,2,2,"NADP binding","MF","other molecular function","F"
"77","GO:0003676",8.40761794687637e-10,1,7,7,"nucleic acid binding","MF","nucleic acid binding activity","F"
"78","GO:0016491",3.8943303851494e-12,1,9,9,"oxidoreductase activity","MF","other molecular function","F"
"79","GO:0016705",1.09490511029408e-05,1,4,4,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","other molecular function","F"
"80","GO:0016702",0.000167007138821363,1,3,3,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","MF","other molecular function","F"
"81","GO:0003755",0.00539557443416879,1,2,2,"peptidyl-prolyl cis-trans isomerase activity","MF","other molecular function","F"
"82","GO:0004601",0.000136391857301562,1,3,3,"peroxidase activity","MF","other molecular function","F"
"83","GO:0005267",1.26324371329537e-06,1,5,5,"potassium channel activity","MF","transporter activity","F"
"84","GO:0005515",3.32530153932296e-46,1,35,35,"protein binding","MF","other molecular function","F"
"85","GO:0004672",1.05463231324143e-05,1,4,4,"protein kinase activity","MF","kinase activity","F"
"86","GO:0004713",0.000178596717587163,1,3,3,"protein tyrosine kinase activity","MF","kinase activity","F"
"87","GO:0005044",0.00614535248896347,1,2,2,"scavenger receptor activity","MF","signal transduction activity","F"
"88","GO:0004252",7.46665701665944e-07,1,5,5,"serine-type endopeptidase activity","MF","other molecular function","F"
"89","GO:0005272",0.000231040738253437,1,3,3,"sodium channel activity","MF","transporter activity","F"
"90","GO:0005198",0.0405540238487514,1,1,1,"structural molecule activity","MF","other molecular function","F"
"91","GO:0008146",2.0144160068366e-05,1,4,4,"sulfotransferase activity","MF","other molecular function","F"
"92","GO:0004888",2.59017548042011e-09,1,7,7,"transmembrane signaling receptor activity","MF","signal transduction activity","F"
"93","GO:0022857",8.71046253811222e-06,1,4,4,"transmembrane transporter activity","MF","transporter activity","F"
"94","GO:0004806",2.02992150517358e-05,1,4,4,"triglyceride lipase activity","MF","other molecular function","F"
"95","GO:0004842",0.00322469563665474,1,2,2,"ubiquitin-protein transferase activity","MF","other molecular function","F"
"96","GO:0005245",0.00232388116418062,1,2,2,"voltage-gated calcium channel activity","MF","transporter activity","F"
"97","GO:0005249",1.67620717284254e-08,1,6,6,"voltage-gated potassium channel activity","MF","transporter activity","F"
"98","GO:0005248",0.0456135333654634,1,1,1,"voltage-gated sodium channel activity","MF","transporter activity","F"
"99","GO:0008270",2.61499757648388e-07,1,5,5,"zinc ion binding","MF","other molecular function","F"
"100","NA;NA",0,1,417,417,NA,NA,NA,NA
"101","GO:0016021;NA",2.25350155436747e-61,1,50,50,NA,NA,NA,NA
"102","GO:0005515;NA",7.60923290790564e-56,1,44,44,NA,NA,NA,NA
"103","GO:0005509;NA",7.22662846161243e-33,1,27,27,NA,NA,NA,NA
"104","GO:0055114;NA",2.60705638685236e-29,1,23,23,NA,NA,NA,NA
"105","GO:0016020;NA",5.76393191807468e-28,1,22,22,NA,NA,NA,NA
"106","GO:0055085;NA",2.47266731313609e-26,1,20,20,NA,NA,NA,NA
"107","GO:0006508;NA",1.07638477314709e-20,1,16,16,NA,NA,NA,NA
"108","GO:0008270;NA",3.16090046458117e-18,1,14,14,NA,NA,NA,NA
"109","GO:0006355;NA",1.05228546279937e-14,1,12,12,NA,NA,NA,NA
"110","GO:0006468;NA",1.1597038209359e-10,1,8,8,NA,NA,NA,NA
"111","NA;GO:0016021",3.46098693351573e-10,1,8,8,NA,NA,NA,NA
"112","GO:0046983;NA",5.08899843829932e-08,1,6,6,NA,NA,NA,NA
"113","GO:0008017;NA",1.7109272712817e-07,1,5,5,NA,NA,NA,NA
"114","GO:0070588;NA",2.49646209224965e-07,1,5,5,NA,NA,NA,NA
"115","GO:0007165;NA",3.75260110146039e-07,1,5,5,NA,NA,NA,NA
"116","GO:0046872;NA",4.38411317792624e-07,1,5,5,NA,NA,NA,NA
"117","GO:0032580;NA",7.4187590773841e-07,1,5,5,NA,NA,NA,NA
"118","GO:0034220;NA",7.64997622299594e-07,1,5,5,NA,NA,NA,NA
"119","GO:0071805;NA",1.26324371329537e-06,1,5,5,NA,NA,NA,NA
"120","GO:0030286;NA",4.94314021998623e-06,1,4,4,NA,NA,NA,NA
"121","GO:0008146;NA",1.49179323226733e-05,1,4,4,NA,NA,NA,NA
"122","GO:0043565;NA",2.54126373413041e-05,1,4,4,NA,NA,NA,NA
"123","GO:0045017;NA",0.000186548890692276,1,3,3,NA,NA,NA,NA
"124","GO:0008168;NA",0.000235750911105206,1,3,3,NA,NA,NA,NA
"125","GO:0016788;NA",0.000240307762997441,1,3,3,NA,NA,NA,NA
"126","GO:0006629;NA",0.000309704557589648,1,3,3,NA,NA,NA,NA
"127","GO:0008083;NA",0.000359947720774332,1,3,3,NA,NA,NA,NA
"128","GO:0016787;NA",0.000378659842976862,1,3,3,NA,NA,NA,NA
"129","GO:0015035;NA",0.000435382883492915,1,3,3,NA,NA,NA,NA
"130","GO:0005509;GO:0005509",0.000451012816805462,1,3,3,NA,NA,NA,NA
"131","GO:0055085;GO:0005261;GO:0005886;GO:0016021",0.00139452626655688,1,2,2,NA,NA,NA,NA
"132","GO:0016887;NA",0.00191808563828255,1,2,2,NA,NA,NA,NA
"133","GO:0008484;NA",0.00209315966581301,1,2,2,NA,NA,NA,NA
"134","GO:0055085;GO:0005249;GO:0016021;GO:0034765",0.0021062114191721,1,2,2,NA,NA,NA,NA
"135","GO:0008234;NA",0.00216295227483132,1,2,2,NA,NA,NA,NA
"136","GO:0070588;GO:0005262;GO:0016021",0.00249340547478277,1,2,2,NA,NA,NA,NA
"137","GO:0015074;NA",0.00288438246361551,1,2,2,NA,NA,NA,NA
"138","GO:0036374;NA",0.00290855699506981,1,2,2,NA,NA,NA,NA
"139","GO:0022857;NA",0.00296048165924211,1,2,2,NA,NA,NA,NA
"140","GO:0042981;NA",0.00306573230446417,1,2,2,NA,NA,NA,NA
"141","GO:0051015;NA",0.00322774782016096,1,2,2,NA,NA,NA,NA
"142","GO:0055114;GO:0004497;GO:0005506;GO:0016021;GO:0016705;GO:0020037",0.0032944222329016,1,2,2,NA,NA,NA,NA
"143","GO:0016567;NA",0.0037152374955719,1,2,2,NA,NA,NA,NA
"144","NA;GO:0006478;GO:0008476",0.00434170821093415,1,2,2,NA,NA,NA,NA
"145","GO:0005576;NA",0.00442903885401486,1,2,2,NA,NA,NA,NA
"146","GO:0008146;GO:0016740",0.00444138439511937,1,2,2,NA,NA,NA,NA
"147","GO:0005201;NA",0.00444142862200207,1,2,2,NA,NA,NA,NA
"148","GO:0031110;NA",0.00467269472361212,1,2,2,NA,NA,NA,NA
"149","NA;GO:0003964",0.0053408031596664,1,2,2,NA,NA,NA,NA
"150","GO:0005509;GO:0003755;GO:0005509",0.00539557443416879,1,2,2,NA,NA,NA,NA
"151","GO:0003779;NA",0.00579905616261898,1,2,2,NA,NA,NA,NA
"152","GO:0007264;NA",0.0371704408725241,1,1,1,NA,NA,NA,NA
"153","GO:0004867;NA",0.0387348701853101,1,1,1,NA,NA,NA,NA
"154","GO:0030126;NA",0.0405540238487514,1,1,1,NA,NA,NA,NA
"155","GO:0043087;NA",0.0414016847167323,1,1,1,NA,NA,NA,NA
"156","GO:0009041;NA",0.0448873059785908,1,1,1,NA,NA,NA,NA
"157","GO:0055085;GO:0001518;GO:0005244;GO:0005248;GO:0034765",0.0461642892686006,1,1,1,NA,NA,NA,NA
"158","GO:0046556;NA",0.0464408739875197,1,1,1,NA,NA,NA,NA
"159","GO:0016020;GO:0004970;GO:0016021;GO:0045211",0.0466024409963959,1,1,1,NA,NA,NA,NA
"160","GO:0005525;NA",0.0481235720182652,1,1,1,NA,NA,NA,NA
"161","GO:0034584;GO:0007286;GO:0031047;GO:0034584",0.0496570155370801,1,1,1,NA,NA,NA,NA
