"","GO_ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"27","GO:0019441",0.00465626101452219,1,2,2,"tryptophan catabolic process to kynurenine","BP","other metabolic processes","P"
"28","GO:0016055",0.00405061071452973,1,2,2,"Wnt signaling pathway","BP","signal transduction","P"
"29","GO:0005737",8.81543666650896e-08,1,6,6,"cytoplasm","CC","other cellular component","C"
"30","GO:0000813",0.00380041496671445,1,2,2,"ESCRT I complex","CC","other cytoplasmic organelle","C"
"31","GO:0005576",0.00450125049748093,1,2,2,"extracellular region","CC","non-structural extracellular","C"
"32","GO:0016021",2.98321033386798e-23,1,19,19,"integral component of membrane","CC","other membranes","C"
"33","GO:0016020",3.75578022264173e-21,1,17,17,"membrane","CC","other membranes","C"
"34","GO:0000786",0.0056001178021272,1,2,2,"nucleosome","CC","other cellular component","C"
"35","GO:0005634",1.82715988145629e-26,1,22,22,"nucleus","CC","nucleus","C"
"36","GO:0005886",0.0460999410294994,1,1,1,"plasma membrane","CC","plasma membrane","C"
"37","GO:0000159",0.00359872478489901,1,2,2,"protein phosphatase type 2A complex","CC","other cellular component","C"
"38","GO:0005667",0.00470245460051073,1,2,2,"transcription regulator complex","CC","nucleus","C"
"39","GO:0022848",0.00443961517966152,1,2,2,"acetylcholine-gated cation-selective channel activity","MF","transporter activity","F"
"40","GO:0008376",0.000249157800904366,1,3,3,"acetylgalactosaminyltransferase activity","MF","other molecular function","F"
"41","GO:0004812",0.00477674028492619,1,2,2,"aminoacyl-tRNA ligase activity","MF","other molecular function","F"
"42","GO:0004190",0.00466952357570326,1,2,2,"aspartic-type endopeptidase activity","MF","other molecular function","F"
"43","GO:0005524",8.63592674106065e-50,1,41,41,"ATP binding","MF","other molecular function","F"
"44","GO:0005347",0.0047355270602648,1,2,2,"ATP transmembrane transporter activity","MF","transporter activity","F"
"45","GO:0005509",6.5688910313186e-13,1,10,10,"calcium ion binding","MF","other molecular function","F"
"46","GO:0005516",0.00450076459858165,1,2,2,"calmodulin binding","MF","other molecular function","F"
"47","GO:0004683",0.00450076459858165,1,2,2,"calmodulin-dependent protein kinase activity","MF","kinase activity","F"
"48","GO:0003824",0.00034161180286397,1,3,3,"catalytic activity","MF","other molecular function","F"
"49","GO:0015377",0.00329792866063418,1,2,2,"cation:chloride symporter activity","MF","transporter activity","F"
"50","GO:0004144",0.00448925485833448,1,2,2,"diacylglycerol O-acyltransferase activity","MF","other molecular function","F"
"51","GO:0003677",4.22409251639403e-51,1,43,43,"DNA binding","MF","nucleic acid binding activity","F"
"52","GO:0003700",7.34446919543235e-16,1,13,13,"DNA-binding transcription factor activity","MF","transcription regulatory activity","F"
"53","GO:0000981",1.22360096490909e-22,1,19,19,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF",NA,NA
"54","GO:0003899",0.000224130980502175,1,3,3,"DNA-directed 5'-3' RNA polymerase activity","MF","other molecular function","F"
"55","GO:0003887",0.0047427356542457,1,2,2,"DNA-directed DNA polymerase activity","MF","other molecular function","F"
"56","GO:0009055",0.00551458282306557,1,2,2,"electron transfer activity","MF","other molecular function","F"
"57","GO:0008417",2.16552768541321e-05,1,4,4,"fucosyltransferase activity","MF","other molecular function","F"
"58","GO:0004930",2.24224333487402e-11,1,9,9,"G protein-coupled receptor activity","MF","signal transduction activity","F"
"59","GO:0005525",3.93346298314129e-11,1,9,9,"GTP binding","MF","other molecular function","F"
"60","GO:0003924",1.08272725841689e-21,1,18,18,"GTPase activity","MF","other molecular function","F"
"61","GO:0005085",0.00406959684252663,1,2,2,"guanyl-nucleotide exchange factor activity","MF","enzyme regulator activity","F"
"62","GO:0004386",6.6306806083423e-08,1,6,6,"helicase activity","MF","other molecular function","F"
"63","GO:0020037",4.53471257024959e-09,1,7,7,"heme binding","MF","other molecular function","F"
"64","GO:0005216",0.000151723831645361,1,3,3,"ion channel activity","MF","transporter activity","F"
"65","GO:0005506",7.12443144889178e-09,1,7,7,"iron ion binding","MF","other molecular function","F"
"66","GO:0016301",0.00444911422729362,1,2,2,"kinase activity","MF","kinase activity","F"
"67","GO:0000287",0.00484213468233657,1,2,2,"magnesium ion binding","MF","other molecular function","F"
"68","GO:0004707",0.00450598112510227,1,2,2,"MAP kinase activity","MF","signal transduction activity","F"
"69","GO:0046873",0.00380361692942685,1,2,2,"metal ion transmembrane transporter activity","MF","transporter activity","F"
"70","GO:0004222",0.000327228089836409,1,3,3,"metalloendopeptidase activity","MF","other molecular function","F"
"71","GO:0008237",0.000191139157954894,1,3,3,"metallopeptidase activity","MF","other molecular function","F"
"72","GO:0003950",0.0434930024810781,1,1,1,"NAD+ ADP-ribosyltransferase activity","MF","other molecular function","F"
"73","GO:0003676",8.61042501488023e-26,1,21,21,"nucleic acid binding","MF","nucleic acid binding activity","F"
"74","GO:0004587",0.00462227130474619,1,2,2,"ornithine-oxo-acid transaminase activity","MF","other molecular function","F"
"75","GO:0016491",9.70713425542718e-08,1,6,6,"oxidoreductase activity","MF","other molecular function","F"
"76","GO:0016705",2.07192987657579e-05,1,4,4,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","other molecular function","F"
"77","GO:0004642",0.00275779519467642,1,2,2,"phosphoribosylformylglycinamidine synthase activity","MF","other molecular function","F"
"78","GO:0005267",0.00472736968922436,1,2,2,"potassium channel activity","MF","transporter activity","F"
"79","GO:0005515",7.25771978386826e-63,1,51,51,"protein binding","MF","other molecular function","F"
"80","GO:0004672",2.97924659631467e-16,1,13,13,"protein kinase activity","MF","kinase activity","F"
"81","GO:0004674",0.000259127455994618,1,3,3,"protein serine/threonine kinase activity","MF","kinase activity","F"
"82","GO:0004713",0.00389982758371331,1,2,2,"protein tyrosine kinase activity","MF","kinase activity","F"
"83","GO:0004725",1.71671651905169e-06,1,5,5,"protein tyrosine phosphatase activity","MF","other molecular function","F"
"84","GO:0016274",0.000266746962914293,1,3,3,"protein-arginine N-methyltransferase activity","MF","other molecular function","F"
"85","GO:0003723",3.61522223269894e-10,1,8,8,"RNA binding","MF","nucleic acid binding activity","F"
"86","GO:0004252",0.00387493857493138,1,2,2,"serine-type endopeptidase activity","MF","other molecular function","F"
"87","GO:0005102",0.00450125049748093,1,2,2,"signaling receptor binding","MF","signal transduction activity","F"
"88","GO:0003735",1.9838142696366e-06,1,5,5,"structural constituent of ribosome","MF","other molecular function","F"
"89","GO:0016972",0.00486802084895451,1,2,2,"thiol oxidase activity","MF","other molecular function","F"
"90","GO:0000976",0.00456459001013371,1,2,2,"transcription cis-regulatory region binding","MF",NA,NA
"91","GO:0004888",1.92410860627256e-05,1,4,4,"transmembrane signaling receptor activity","MF","signal transduction activity","F"
"92","GO:0022857",4.64032523735362e-09,1,7,7,"transmembrane transporter activity","MF","transporter activity","F"
"93","GO:0004833",0.00465626101452219,1,2,2,"tryptophan 2,3-dioxygenase activity","MF","other molecular function","F"
"94","GO:0030623",0.0428429732625348,1,1,1,"U5 snRNA binding","MF","nucleic acid binding activity","F"
"95","GO:0017070",0.0428429732625348,1,1,1,"U6 snRNA binding","MF","nucleic acid binding activity","F"
"96","GO:0008270",2.0601170872014e-05,1,4,4,"zinc ion binding","MF","other molecular function","F"
"97","NA;NA",0,1,360,360,NA,NA,NA,NA
"98","GO:0005515;NA",1.57801340172406e-97,1,81,81,NA,NA,NA,NA
"99","GO:0003676;NA",7.97758366713299e-37,1,31,31,NA,NA,NA,NA
"100","GO:0006355;NA",4.46162704727918e-33,1,28,28,NA,NA,NA,NA
"101","GO:0016021;NA",3.61321015916202e-30,1,25,25,NA,NA,NA,NA
"102","GO:0008270;NA",1.86998871861741e-25,1,21,21,NA,NA,NA,NA
"103","GO:0055085;NA",7.962357616505e-25,1,20,20,NA,NA,NA,NA
"104","GO:0006468;NA",1.54323739153767e-24,1,20,20,NA,NA,NA,NA
"105","GO:0016020;NA",8.41143711646122e-21,1,17,17,NA,NA,NA,NA
"106","GO:0055114;NA",9.79911209684706e-21,1,17,17,NA,NA,NA,NA
"107","GO:0046983;NA",1.35059362516999e-13,1,11,11,NA,NA,NA,NA
"108","GO:0046872;NA",2.00825150582462e-12,1,10,10,NA,NA,NA,NA
"109","GO:0016787;NA",2.62299438963271e-12,1,10,10,NA,NA,NA,NA
"110","GO:0005525;NA",2.88443429124212e-11,1,9,9,NA,NA,NA,NA
"111","GO:0005524;NA",3.10872661764678e-10,1,8,8,NA,NA,NA,NA
"112","GO:0016757;NA",3.1581549854838e-10,1,8,8,NA,NA,NA,NA
"113","GO:0005509;NA",3.58179029151463e-09,1,7,7,NA,NA,NA,NA
"114","GO:0006397;NA",5.17523232023359e-09,1,7,7,NA,NA,NA,NA
"115","NA;GO:0016021",6.94161616568441e-09,1,7,7,NA,NA,NA,NA
"116","GO:0003824;NA",7.42755154669273e-08,1,6,6,NA,NA,NA,NA
"117","GO:0006281;NA",9.65840091598037e-07,1,5,5,NA,NA,NA,NA
"118","GO:0008289;NA",1.11103246294876e-06,1,5,5,NA,NA,NA,NA
"119","GO:0003723;NA",1.56597852759717e-06,1,5,5,NA,NA,NA,NA
"120","GO:0035556;NA",1.4309711411866e-05,1,4,4,NA,NA,NA,NA
"121","GO:0006508;NA",1.64860464653494e-05,1,4,4,NA,NA,NA,NA
"122","GO:0003677;NA",2.6835252087767e-05,1,4,4,NA,NA,NA,NA
"123","GO:0016192;NA",2.76881268403584e-05,1,4,4,NA,NA,NA,NA
"124","GO:0008536;NA",0.000184501050210365,1,3,3,NA,NA,NA,NA
"125","GO:0070122;NA",0.000191139157954894,1,3,3,NA,NA,NA,NA
"126","GO:0006464;NA",0.000204430022250091,1,3,3,NA,NA,NA,NA
"127","GO:0005634;NA",0.000236114432988438,1,3,3,NA,NA,NA,NA
"128","GO:0032580;NA",0.000249157800904366,1,3,3,NA,NA,NA,NA
"129","GO:0006629;NA",0.000281821164945476,1,3,3,NA,NA,NA,NA
"130","GO:0007165;NA",0.000288288620980739,1,3,3,NA,NA,NA,NA
"131","GO:0043565;NA",0.00029373647870816,1,3,3,NA,NA,NA,NA
"132","GO:0007264;NA",0.000298107626379956,1,3,3,NA,NA,NA,NA
"133","GO:0004842;NA",0.00029898188961332,1,3,3,NA,NA,NA,NA
"134","GO:0008168;NA",0.000302119070220456,1,3,3,NA,NA,NA,NA
"135","GO:0030170;NA",0.000317489438592637,1,3,3,NA,NA,NA,NA
"136","GO:0016788;NA",0.000319998127647675,1,3,3,NA,NA,NA,NA
"137","GO:0008094;NA",0.000328626647995164,1,3,3,NA,NA,NA,NA
"138","NA;GO:0005634",0.000404815209820832,1,3,3,NA,NA,NA,NA
"139","GO:0020037;NA",0.000407158443994763,1,3,3,NA,NA,NA,NA
"140","GO:0016301;NA",0.00262847345093969,1,2,2,NA,NA,NA,NA
"141","GO:0032549;NA",0.00302001607365933,1,2,2,NA,NA,NA,NA
"142","GO:0015074;GO:0003676;GO:0015074",0.00351275884105497,1,2,2,NA,NA,NA,NA
"143","GO:0019888;NA",0.00359872478489901,1,2,2,NA,NA,NA,NA
"144","GO:0008236;NA",0.0036101088313611,1,2,2,NA,NA,NA,NA
"145","GO:0043531;NA",0.00375788943784721,1,2,2,NA,NA,NA,NA
"146","GO:0030983;NA",0.00382477278491143,1,2,2,NA,NA,NA,NA
"147","GO:0018216;NA",0.00390585685175704,1,2,2,NA,NA,NA,NA
"148","GO:0006396;NA",0.00420174979208356,1,2,2,NA,NA,NA,NA
"149","GO:0005525;GO:0003924;GO:0005525",0.0042429043565753,1,2,2,NA,NA,NA,NA
"150","GO:0045211;NA",0.00443961517966152,1,2,2,NA,NA,NA,NA
"151","GO:0032958;NA",0.00444911422729362,1,2,2,NA,NA,NA,NA
"152","GO:0042981;NA",0.00445502684530837,1,2,2,NA,NA,NA,NA
"153","GO:0045017;NA",0.00448925485833448,1,2,2,NA,NA,NA,NA
"154","NA;GO:0046872",0.00464928549158353,1,2,2,NA,NA,NA,NA
"155","GO:0071805;NA",0.00472736968922436,1,2,2,NA,NA,NA,NA
"156","GO:0005975;NA",0.00472887008424661,1,2,2,NA,NA,NA,NA
"157","GO:0008138;NA",0.00474719758546915,1,2,2,NA,NA,NA,NA
"158","GO:0006418;NA",0.00477674028492619,1,2,2,NA,NA,NA,NA
"159","GO:0017110;NA",0.0048192630126335,1,2,2,NA,NA,NA,NA
"160","GO:1990904;NA",0.00482056728347661,1,2,2,NA,NA,NA,NA
"161","GO:0005737;NA",0.00483129022514929,1,2,2,NA,NA,NA,NA
"162","GO:0016409;NA",0.00483669040651929,1,2,2,NA,NA,NA,NA
"163","GO:0016791;NA",0.0049143017368161,1,2,2,NA,NA,NA,NA
"164","GO:0005763;NA",0.0050731191861155,1,2,2,NA,NA,NA,NA
"165","GO:0007096;NA",0.00512347434431361,1,2,2,NA,NA,NA,NA
"166","GO:0120013;NA",0.00522401155848458,1,2,2,NA,NA,NA,NA
"167","GO:0051087;NA",0.00524509291749843,1,2,2,NA,NA,NA,NA
"168","GO:0006333;NA",0.0053882305328072,1,2,2,NA,NA,NA,NA
"169","GO:0015934;NA",0.00541967830418532,1,2,2,NA,NA,NA,NA
"170","GO:0006334;NA",0.0056001178021272,1,2,2,NA,NA,NA,NA
"171","GO:0006471;NA",0.0434930024810781,1,1,1,NA,NA,NA,NA
"172","GO:0030246;NA",0.0447091554247773,1,1,1,NA,NA,NA,NA
"173","GO:0007156;NA",0.0460999410294994,1,1,1,NA,NA,NA,NA
"174","GO:0005515;GO:0023051;GO:0030155",0.0468878117667645,1,1,1,NA,NA,NA,NA
