"","GO_ID","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology","GOSlim_bin","aspect"
"85","GO:0005856",0.0190801137739936,1,3,3,"cytoskeleton","CC","cytoskeleton","C"
"86","GO:0005783",2.9156525020891e-07,1,11,11,"endoplasmic reticulum","CC","ER/Golgi","C"
"87","GO:0005789",0.0179134456354969,1,3,3,"endoplasmic reticulum membrane","CC","ER/Golgi","C"
"88","GO:0005853",0.0243645451553875,1,3,3,"eukaryotic translation elongation factor 1 complex","CC","other cellular component","C"
"89","GO:0005852",0.000890848225467435,1,5,5,"eukaryotic translation initiation factor 3 complex","CC","other cellular component","C"
"90","GO:0000145",0.0118911414967781,1,3,3,"exocyst","CC","other cellular component","C"
"91","GO:0005576",6.52740215487351e-05,1,7,7,"extracellular region","CC","non-structural extracellular","C"
"92","GO:0008290",0.0186272516868252,1,3,3,"F-actin capping protein complex","CC","cytoskeleton","C"
"93","GO:0005795",0.0472530559456267,1,2,2,"Golgi stack","CC","ER/Golgi","C"
"94","GO:0016021",1.26882963650408e-40,1,59,59,"integral component of membrane","CC","other membranes","C"
"95","GO:0005622",0.0243205755283378,1,2,2,"intracellular anatomical structure","CC","other cellular component","C"
"96","GO:0005764",0.0135733888161761,1,3,3,"lysosome","CC","other cytoplasmic organelle","C"
"97","GO:0016020",3.19875482041802e-36,1,52,52,"membrane","CC","other membranes","C"
"98","GO:0005874",1.75727724889062e-06,1,9,9,"microtubule","CC","cytoskeleton","C"
"99","GO:0005815",0.000654483401327828,1,5,5,"microtubule organizing center","CC","cytoskeleton","C"
"100","GO:0005743",0.000173813472129859,1,7,7,"mitochondrial inner membrane","CC","mitochondrion","C"
"101","GO:0000276",0.000267278927718057,1,7,7,"mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)","CC","mitochondrion","C"
"102","GO:0005739",4.40602577608533e-06,1,10,10,"mitochondrion","CC","mitochondrion","C"
"103","GO:0005730",0.000318826019022883,1,6,6,"nucleolus","CC","nucleus","C"
"104","GO:0005634",3.0410179703062e-23,1,36,36,"nucleus","CC","nucleus","C"
"105","GO:0008250",0.002298578843459,1,4,4,"oligosaccharyltransferase complex","CC","ER/Golgi","C"
"106","GO:0005777",0.00666623067805944,1,3,3,"peroxisome","CC","other cytoplasmic organelle","C"
"107","GO:0005886",0.00749406014898112,1,3,3,"plasma membrane","CC","plasma membrane","C"
"108","GO:0016272",0.000684655149517668,1,6,6,"prefoldin complex","CC","cytosol","C"
"109","GO:0000502",0.000980855978754746,1,4,4,"proteasome complex","CC","other cellular component","C"
"110","GO:0005839",3.53602579456633e-05,1,8,8,"proteasome core complex","CC","other cellular component","C"
"111","GO:0045261",0.000713407010238483,1,5,5,"proton-transporting ATP synthase complex, catalytic core F(1)","CC","other membranes","C"
"112","GO:0033179",0.0276934728395292,1,3,3,"proton-transporting V-type ATPase, V0 domain","CC","other membranes","C"
"113","GO:0033180",0.0473949729670283,1,2,2,"proton-transporting V-type ATPase, V1 domain","CC","other membranes","C"
"114","GO:0001534",0.0126695393562361,1,3,3,"radial spoke","CC","other cellular component","C"
"115","GO:0005840",7.52156207504182e-46,1,84,84,"ribosome","CC","translational apparatus","C"
"116","GO:0000124",0.0284049232448716,1,3,3,"SAGA complex","CC","nucleus","C"
"117","GO:0005787",0.00861620393487923,1,4,4,"signal peptidase complex","CC","ER/Golgi","C"
"118","GO:0005785",0.035902215747862,1,2,2,"signal recognition particle receptor complex","CC","ER/Golgi","C"
"119","GO:0005681",0.0189616413152782,1,3,3,"spliceosomal complex","CC","nucleus","C"
"120","GO:0005669",0.00580860585514035,1,4,4,"transcription factor TFIID complex","CC","nucleus","C"
"121","GO:0005667",0.0461619630617465,1,2,2,"transcription regulator complex","CC","nucleus","C"
"122","GO:0000151",0.0240233765590523,1,2,2,"ubiquitin ligase complex","CC","other cellular component","C"
"123","GO:0005891",0.0221235482080464,1,2,2,"voltage-gated calcium channel complex","CC","plasma membrane","C"
"124","GO:0008076",0.00154823240266924,1,4,4,"voltage-gated potassium channel complex","CC","plasma membrane","C"
"125","GO:0004114",0.00480910467407795,1,3,3,"3',5'-cyclic-nucleotide phosphodiesterase activity","MF","other molecular function","F"
"126","GO:0008521",0.0423941319217527,1,2,2,"acetyl-CoA transmembrane transporter activity","MF","transporter activity","F"
"127","GO:0003779",0.00265646557154031,1,4,4,"actin binding","MF","cytoskeletal activity","F"
"128","GO:0003995",0.0121870379752896,1,3,3,"acyl-CoA dehydrogenase activity","MF","other molecular function","F"
"129","GO:0003997",0.00666623067805944,1,3,3,"acyl-CoA oxidase activity","MF","other molecular function","F"
"130","GO:0004017",0.00429869316305141,1,4,4,"adenylate kinase activity","MF","kinase activity","F"
"131","GO:0008455",0.0472530559456267,1,2,2,"alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity","MF","other molecular function","F"
"132","GO:0004066",0.0415751819462143,1,2,2,"asparagine synthase (glutamine-hydrolyzing) activity","MF","other molecular function","F"
"133","GO:0005524",6.32214869679129e-127,1,174,174,"ATP binding","MF","other molecular function","F"
"134","GO:0016887",1.97894420789815e-12,1,16,16,"ATP hydrolysis activity","MF","other molecular function","F"
"135","GO:0004176",0.00476233458943682,1,3,3,"ATP-dependent peptidase activity","MF","other molecular function","F"
"136","GO:0042626",9.25066164676369e-11,1,13,13,"ATPase-coupled transmembrane transporter activity","MF","transporter activity","F"
"137","GO:0004565",0.00749905494495578,1,3,3,"beta-galactosidase activity","MF","other molecular function","F"
"138","GO:0005262",0.00189762845042333,1,4,4,"calcium channel activity","MF","transporter activity","F"
"139","GO:0005509",2.661919091082e-24,1,33,33,"calcium ion binding","MF","other molecular function","F"
"140","GO:0004198",0.00607101882007476,1,3,3,"calcium-dependent cysteine-type endopeptidase activity","MF","other molecular function","F"
"141","GO:0005432",0.0279144389143322,1,2,2,"calcium:sodium antiporter activity","MF","transporter activity","F"
"142","GO:0004089",0.0219083703352177,1,3,3,"carbonate dehydratase activity","MF","other molecular function","F"
"143","GO:0004096",0.00098024232220295,1,4,4,"catalase activity","MF","other molecular function","F"
"144","GO:0003824",3.12954621475635e-11,1,16,16,"catalytic activity","MF","other molecular function","F"
"145","GO:0008324",0.0131029677474449,1,3,3,"cation transmembrane transporter activity","MF","transporter activity","F"
"146","GO:0005507",0.00902800811038393,1,3,3,"copper ion binding","MF","other molecular function","F"
"147","GO:0004843",7.89510906395688e-06,1,8,8,"cysteine-type deubiquitinase activity","MF","other molecular function","F"
"148","GO:0004129",0.00885583918082521,1,4,4,"cytochrome-c oxidase activity","MF","transporter activity","F"
"149","GO:0003677",1.34277281729823e-38,1,59,59,"DNA binding","MF","nucleic acid binding activity","F"
"150","GO:0003678",0.0053906408167119,1,3,3,"DNA helicase activity","MF","other molecular function","F"
"151","GO:0003918",0.0053113162724213,1,3,3,"DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity","MF","nucleic acid binding activity","F"
"152","GO:0003700",4.21955787209166e-08,1,12,12,"DNA-binding transcription factor activity","MF","transcription regulatory activity","F"
"153","GO:0000981",1.12111943511825e-07,1,12,12,"DNA-binding transcription factor activity, RNA polymerase II-specific","MF",NA,NA
"154","GO:0009055",1.10142261840439e-05,1,9,9,"electron transfer activity","MF","other molecular function","F"
"155","GO:0030234",0.000980855978754746,1,4,4,"enzyme regulator activity","MF","enzyme regulator activity","F"
"156","GO:0005230",2.85602262220904e-07,1,10,10,"extracellular ligand-gated ion channel activity","MF","transporter activity","F"
"157","GO:0050660",7.60756971545611e-07,1,9,9,"flavin adenine dinucleotide binding","MF","other molecular function","F"
"158","GO:0008417",0.00314374632820238,1,4,4,"fucosyltransferase activity","MF","other molecular function","F"
"159","GO:0004930",4.42887506628899e-25,1,38,38,"G protein-coupled receptor activity","MF","signal transduction activity","F"
"160","GO:0004364",0.0209914260660652,1,3,3,"glutathione transferase activity","MF","other molecular function","F"
"161","GO:0004373",0.0368298822150846,1,2,2,"glycogen (starch) synthase activity","MF","other molecular function","F"
"162","GO:0005525",7.07511656246629e-15,1,23,23,"GTP binding","MF","other molecular function","F"
"163","GO:0005096",0.0360153040573436,1,2,2,"GTPase activator activity","MF","enzyme regulator activity","F"
"164","GO:0003924",3.35546228528574e-31,1,50,50,"GTPase activity","MF","other molecular function","F"
"165","GO:0005085",0.0312196513912779,1,2,2,"guanyl-nucleotide exchange factor activity","MF","enzyme regulator activity","F"
"166","GO:0004386",1.34130410972163e-11,1,15,15,"helicase activity","MF","other molecular function","F"
"167","GO:0020037",5.54110056309558e-05,1,6,6,"heme binding","MF","other molecular function","F"
"168","GO:0016787",0.00288108736139585,1,4,4,"hydrolase activity","MF","other molecular function","F"
"169","GO:0004553",1.07921760956658e-05,1,7,7,"hydrolase activity, hydrolyzing O-glycosyl compounds","MF","other molecular function","F"
"170","GO:0016742",0.0350307716599875,1,2,2,"hydroxymethyl-, formyl- and related transferase activity","MF","other molecular function","F"
"171","GO:0003937",0.0458640916705507,1,2,2,"IMP cyclohydrolase activity","MF","other molecular function","F"
"172","GO:0005216",1.79788355619056e-08,1,10,10,"ion channel activity","MF","transporter activity","F"
"173","GO:0004970",0.00460527028674012,1,3,3,"ionotropic glutamate receptor activity","MF","signal transduction activity","F"
"174","GO:0005506",5.89828331423851e-11,1,16,16,"iron ion binding","MF","other molecular function","F"
"175","GO:0031418",8.74495432445216e-08,1,11,11,"L-ascorbic acid binding","MF","other molecular function","F"
"176","GO:0000287",2.51455544551995e-13,1,19,19,"magnesium ion binding","MF","other molecular function","F"
"177","GO:0046872",0.0127189061680217,1,3,3,"metal ion binding","MF","other molecular function","F"
"178","GO:0004181",0.0342083833774996,1,2,2,"metallocarboxypeptidase activity","MF","other molecular function","F"
"179","GO:0004222",5.52575570934765e-10,1,13,13,"metalloendopeptidase activity","MF","other molecular function","F"
"180","GO:0008237",0.000274708621855476,1,6,6,"metallopeptidase activity","MF","other molecular function","F"
"181","GO:0003777",2.02588243093688e-09,1,11,11,"microtubule motor activity","MF","cytoskeletal activity","F"
"182","GO:0008569",3.33511555043382e-13,1,15,15,"minus-end-directed microtubule motor activity","MF","cytoskeletal activity","F"
"183","GO:0030151",0.0115002392623248,1,3,3,"molybdenum ion binding","MF","other molecular function","F"
"184","GO:0003950",0.00104857068109766,1,4,4,"NAD+ ADP-ribosyltransferase activity","MF","other molecular function","F"
"185","GO:0008137",0.00237516362913577,1,5,5,"NADH dehydrogenase (ubiquinone) activity","MF","other molecular function","F"
"186","GO:0050661",0.0468131809938027,1,2,2,"NADP binding","MF","other molecular function","F"
"187","GO:0004983",0.0143419791990703,1,3,3,"neuropeptide Y receptor activity","MF","signal transduction activity","F"
"188","GO:0003676",2.02882797440323e-30,1,45,45,"nucleic acid binding","MF","nucleic acid binding activity","F"
"189","GO:0000166",0.0205274787024109,1,3,3,"nucleotide binding","MF","other molecular function","F"
"190","GO:0004576",0.031132215277476,1,2,2,"oligosaccharyl transferase activity","MF","other molecular function","F"
"191","GO:0016491",1.79779002487376e-22,1,35,35,"oxidoreductase activity","MF","other molecular function","F"
"192","GO:0016705",4.44242530865749e-07,1,10,10,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen","MF","other molecular function","F"
"193","GO:0016715",0.0329286333322834,1,2,2,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen","MF","other molecular function","F"
"194","GO:0016702",3.00746343632216e-05,1,7,7,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen","MF","other molecular function","F"
"195","GO:0016620",0.000426569474532877,1,5,5,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor","MF","other molecular function","F"
"196","GO:0016627",0.0355356773943406,1,2,2,"oxidoreductase activity, acting on the CH-CH group of donors","MF","other molecular function","F"
"197","GO:0003755",3.13269319968257e-08,1,13,13,"peptidyl-prolyl cis-trans isomerase activity","MF","other molecular function","F"
"198","GO:0051920",0.0212486422808816,1,3,3,"peroxiredoxin activity","MF","other molecular function","F"
"199","GO:0005543",0.0390055938448524,1,2,2,"phospholipid binding","MF","other molecular function","F"
"200","GO:0004721",0.0199244178481954,1,3,3,"phosphoprotein phosphatase activity","MF","other molecular function","F"
"201","GO:0004643",0.0458640916705507,1,2,2,"phosphoribosylaminoimidazolecarboxamide formyltransferase activity","MF","other molecular function","F"
"202","GO:0004652",0.0313763031625051,1,2,2,"polynucleotide adenylyltransferase activity","MF","other molecular function","F"
"203","GO:0004656",0.00428126165182701,1,4,4,"procollagen-proline 4-dioxygenase activity","MF","other molecular function","F"
"204","GO:0005515",8.01869084207543e-91,1,131,131,"protein binding","MF","other molecular function","F"
"205","GO:0046982",0.00264210740845164,1,5,5,"protein heterodimerization activity","MF","other molecular function","F"
"206","GO:0004672",5.41208188289268e-20,1,29,29,"protein kinase activity","MF","kinase activity","F"
"207","GO:0004674",0.00117939659664218,1,4,4,"protein serine/threonine kinase activity","MF","kinase activity","F"
"208","GO:0004713",0.0268326154949789,1,2,2,"protein tyrosine kinase activity","MF","kinase activity","F"
"209","GO:0004725",0.00158228715756627,1,4,4,"protein tyrosine phosphatase activity","MF","other molecular function","F"
"210","GO:0015035",0.0159843160684208,1,3,3,"protein-disulfide reductase activity","MF","other molecular function","F"
"211","GO:0015078",6.78895780980662e-06,1,10,10,"proton transmembrane transporter activity","MF","transporter activity","F"
"212","GO:0046961",0.0190585917944152,1,3,3,"proton-transporting ATPase activity, rotational mechanism","MF","transporter activity","F"
"213","GO:0004743",0.0122784854482716,1,3,3,"pyruvate kinase activity","MF","kinase activity","F"
"214","GO:0004525",0.0133252118321476,1,3,3,"ribonuclease III activity","MF","other molecular function","F"
"215","GO:0004748",0.0294827860523556,1,2,2,"ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor","MF","other molecular function","F"
"216","GO:0003723",6.61896762078241e-27,1,44,44,"RNA binding","MF","nucleic acid binding activity","F"
"217","GO:0005044",0.000768454726878822,1,4,4,"scavenger receptor activity","MF","signal transduction activity","F"
"218","GO:0004252",1.64733035284107e-09,1,13,13,"serine-type endopeptidase activity","MF","other molecular function","F"
"219","GO:0005047",0.00696376382526452,1,3,3,"signal recognition particle binding","MF","other molecular function","F"
"220","GO:0005102",0.00369896766892839,1,4,4,"signaling receptor binding","MF","signal transduction activity","F"
"221","GO:0005484",0.0204464830261377,1,3,3,"SNAP receptor activity","MF","other molecular function","F"
"222","GO:0005272",0.0438074541623018,1,2,2,"sodium channel activity","MF","transporter activity","F"
"223","GO:0005200",6.40775807401051e-08,1,11,11,"structural constituent of cytoskeleton","MF","cytoskeletal activity","F"
"224","GO:0003735",4.53028480370423e-60,1,110,110,"structural constituent of ribosome","MF","other molecular function","F"
"225","GO:0005198",9.55297666061622e-06,1,8,8,"structural molecule activity","MF","other molecular function","F"
"226","GO:0008146",0.0201608308461268,1,3,3,"sulfotransferase activity","MF","other molecular function","F"
"227","GO:0004298",2.93648388212315e-06,1,10,10,"threonine-type endopeptidase activity","MF","other molecular function","F"
"228","GO:0003713",0.00666992779372233,1,4,4,"transcription coactivator activity","MF","transcription regulatory activity","F"
"229","GO:0003712",1.49515353831217e-05,1,9,9,"transcription coregulator activity","MF","transcription regulatory activity","F"
"230","GO:0003746",0.000335730837178253,1,6,6,"translation elongation factor activity","MF","nucleic acid binding activity","F"
"231","GO:0003743",7.44503185661106e-13,1,20,20,"translation initiation factor activity","MF","nucleic acid binding activity","F"
"232","GO:0004888",5.50442925767215e-06,1,8,8,"transmembrane signaling receptor activity","MF","signal transduction activity","F"
"233","GO:0022857",1.1615930494374e-17,1,25,25,"transmembrane transporter activity","MF","transporter activity","F"
"234","GO:0000049",0.00317330366495703,1,4,4,"tRNA binding","MF","nucleic acid binding activity","F"
"235","GO:0004842",0.00265549392549848,1,4,4,"ubiquitin-protein transferase activity","MF","other molecular function","F"
"236","GO:0005245",0.0221235482080464,1,2,2,"voltage-gated calcium channel activity","MF","transporter activity","F"
"237","GO:0005249",3.95355191946379e-05,1,6,6,"voltage-gated potassium channel activity","MF","transporter activity","F"
"238","GO:0008270",4.54723075235457e-09,1,13,13,"zinc ion binding","MF","other molecular function","F"
"239","NA;NA",0,1,1282,1282,NA,NA,NA,NA
"240","GO:0005515;NA",2.36125179853373e-182,1,270,270,NA,NA,NA,NA
"241","GO:0016021;NA",5.21965247263894e-63,1,98,98,NA,NA,NA,NA
"242","GO:0055114;NA",2.5845413555054e-58,1,92,92,NA,NA,NA,NA
"243","GO:0055085;NA",7.8909631100037e-49,1,68,68,NA,NA,NA,NA
"244","GO:0016020;NA",2.77287246962977e-39,1,61,61,NA,NA,NA,NA
"245","GO:0003676;NA",1.08488677878972e-31,1,50,50,NA,NA,NA,NA
"246","GO:0008270;NA",1.03093369893933e-29,1,45,45,NA,NA,NA,NA
"247","GO:0006412;NA",1.95137123242362e-29,1,53,53,NA,NA,NA,NA
"248","GO:0005525;NA",7.58085082900713e-27,1,43,43,NA,NA,NA,NA
"249","GO:0005509;NA",4.49573307228583e-25,1,41,41,NA,NA,NA,NA
"250","GO:0006468;NA",1.7045728944927e-19,1,28,28,NA,NA,NA,NA
"251","NA;GO:0016021",7.24546630962165e-17,1,27,27,NA,NA,NA,NA
"252","GO:0006355;NA",3.62592533036612e-16,1,25,25,NA,NA,NA,NA
"253","GO:0006508;NA",5.49354483604764e-15,1,21,21,NA,NA,NA,NA
"254","GO:0046872;NA",5.22390457218044e-14,1,20,20,NA,NA,NA,NA
"255","GO:0030286;NA",5.76492148915294e-14,1,17,17,NA,NA,NA,NA
"256","GO:0005524;NA",5.17182621091062e-13,1,18,18,NA,NA,NA,NA
"257","GO:0016787;NA",9.33565515637934e-12,1,18,18,NA,NA,NA,NA
"258","GO:0051082;NA",1.51694368292755e-11,1,17,17,NA,NA,NA,NA
"259","GO:0006412;GO:0003735;GO:0005840;GO:0006412",3.29238015685702e-11,1,20,20,NA,NA,NA,NA
"260","GO:0046983;NA",3.48772906011315e-11,1,17,17,NA,NA,NA,NA
"261","GO:0003824;NA",6.07345400435235e-11,1,17,17,NA,NA,NA,NA
"262","GO:0007165;NA",3.72978958039355e-10,1,13,13,NA,NA,NA,NA
"263","GO:0008017;NA",3.99762213437308e-09,1,11,11,NA,NA,NA,NA
"264","GO:0005975;NA",1.89132226768128e-08,1,11,11,NA,NA,NA,NA
"265","GO:0016887;NA",3.28447694080003e-08,1,11,11,NA,NA,NA,NA
"266","GO:0030170;NA",5.24017563733235e-08,1,11,11,NA,NA,NA,NA
"267","GO:0035091;NA",8.31995027047866e-08,1,11,11,NA,NA,NA,NA
"268","GO:0035556;NA",1.69346095047683e-07,1,10,10,NA,NA,NA,NA
"269","GO:0034220;NA",2.85602262220904e-07,1,10,10,NA,NA,NA,NA
"270","GO:0005737;NA",3.62050531366836e-07,1,11,11,NA,NA,NA,NA
"271","GO:0008168;NA",4.77950878627064e-07,1,10,10,NA,NA,NA,NA
"272","GO:0005634;NA",2.21677348258478e-06,1,9,9,NA,NA,NA,NA
"273","GO:0015935;NA",2.38538712121476e-06,1,10,10,NA,NA,NA,NA
"274","GO:0046982;NA",3.95264511775828e-06,1,9,9,NA,NA,NA,NA
